epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.155663    0.095553        0.351763              2.972489    0.110200        0.422800              00:21     
1         2.879927    0.138822        0.487179              2.705096    0.167000        0.510200              00:19     
2         2.636740    0.195713        0.584736              2.372329    0.249200        0.644400              00:19     
3         2.433052    0.254407        0.659655              2.372084    0.237000        0.676000              00:19     
4         2.331805    0.285056        0.689303              2.245508    0.291800        0.719600              00:19     
5         2.245738    0.296074        0.725962              2.108307    0.334800        0.745400              00:19     
6         2.253210    0.290665        0.707131              2.083526    0.351600        0.753000              00:19     
7         2.110690    0.343950        0.761418              1.884863    0.398800        0.803600              00:19     
8         2.036057    0.359575        0.775641              1.869852    0.410000        0.801200              00:19     
9         1.936569    0.391426        0.802885              1.698251    0.461600        0.849400              00:19     
10        1.865330    0.418870        0.821915              1.761707    0.444400        0.822800              00:19     
11        1.762415    0.439503        0.831931              1.571647    0.494400        0.859400              00:20     
12        1.677264    0.473558        0.858774              1.537448    0.506600        0.873800              00:19     
13        1.543942    0.512220        0.882412              1.484586    0.528000        0.879600              00:20     
14        1.504987    0.529247        0.882812              1.449244    0.541000        0.881600              00:19     
15        1.451551    0.548478        0.894431              1.350621    0.570400        0.895000              00:19     
16        1.379960    0.564704        0.904848              1.296317    0.578600        0.913200              00:19     
17        1.330183    0.586138        0.911258              1.229995    0.608800        0.914600              00:19     
18        1.305925    0.601763        0.911258              1.153920    0.639600        0.926800              00:19     
19        1.254861    0.616186        0.918269              1.230440    0.614000        0.917200              00:19     
20        1.237343    0.617788        0.923878              1.113386    0.643200        0.929400              00:19     
21        1.197245    0.637620        0.923277              1.255629    0.604000        0.913400              00:19     
22        1.150125    0.648638        0.929888              1.028607    0.676200        0.937600              00:19     
23        1.111382    0.662660        0.937500              1.001197    0.682000        0.942400              00:19     
24        1.066213    0.674079        0.941707              0.949441    0.701200        0.948600              00:19     
25        0.996183    0.692308        0.948918              1.072165    0.671000        0.941200              00:19     
26        0.993014    0.687300        0.943309              0.922436    0.715200        0.945000              00:20     
27        0.980838    0.688902        0.952524              0.984268    0.700800        0.939800              00:19     
28        0.940105    0.709335        0.954728              0.927780    0.715200        0.943800              00:19     
29        0.897049    0.712540        0.955529              0.847803    0.739800        0.955400              00:20     
30        0.866242    0.726763        0.960938              0.773587    0.761800        0.960800              00:19     
31        0.867846    0.734375        0.957933              0.869640    0.723600        0.959400              00:19     
32        0.847325    0.729367        0.960337              0.907825    0.722000        0.950400              00:19     
33        0.838885    0.737981        0.959736              0.781100    0.752000        0.963800              00:19     
34        0.828315    0.747796        0.965545              0.751673    0.769200        0.965200              00:19     
35        0.806558    0.757412        0.966546              0.899641    0.724600        0.951600              00:19     
36        0.780908    0.758013        0.964944              0.866401    0.736800        0.961800              00:19     
37        0.739690    0.776843        0.968750              0.734235    0.771600        0.964400              00:20     
38        0.739833    0.764022        0.970353              0.773604    0.759600        0.963000              00:19     
39        0.754719    0.759014        0.971354              0.731561    0.771600        0.968400              00:19     
40        0.765537    0.761218        0.964744              0.756584    0.755600        0.964000              00:20     
41        0.707669    0.781250        0.972957              0.718379    0.774600        0.973000              00:19     
42        0.704676    0.775641        0.974760              0.712342    0.784000        0.966600              00:20     
43        0.718211    0.771234        0.968550              0.699655    0.780200        0.970600              00:20     
44        0.709240    0.776042        0.968950              0.686540    0.783600        0.973600              00:19     
45        0.692681    0.789463        0.972556              0.690119    0.784800        0.970800              00:19     
46        0.670716    0.793870        0.974760              0.724931    0.768400        0.974200              00:19     
47        0.680784    0.787260        0.973357              0.704105    0.785600        0.970800              00:19     
48        0.648438    0.795473        0.975361              0.745905    0.770600        0.962800              00:19     
49        0.633818    0.804287        0.976763              0.744827    0.780000        0.965600              00:19     
50        0.655716    0.798077        0.976963              0.773244    0.767200        0.962800              00:19     
51        0.657622    0.794671        0.974960              0.677109    0.782600        0.967800              00:19     
52        0.657555    0.798878        0.972756              0.811608    0.759400        0.965000              00:19     
53        0.607798    0.816106        0.977764              0.656145    0.790000        0.977000              00:19     
54        0.622439    0.809095        0.978165              0.627576    0.809000        0.975000              00:19     
55        0.608777    0.811699        0.978165              0.691225    0.778200        0.976400              00:19     
56        0.614703    0.808694        0.976162              0.626106    0.808200        0.972400              00:19     
57        0.609496    0.809495        0.978365              0.621563    0.812400        0.974000              00:19     
58        0.611836    0.811699        0.978766              0.658753    0.789800        0.974400              00:19     
59        0.632486    0.797676        0.978566              0.713745    0.784200        0.969400              00:19     
60        0.621899    0.807091        0.977764              0.680375    0.789000        0.972200              00:19     
61        0.600362    0.808694        0.980168              0.589584    0.818400        0.976400              00:19     
62        0.590805    0.823518        0.976562              0.688036    0.791000        0.972400              00:19     
63        0.656004    0.802284        0.972756              0.695548    0.779200        0.971600              00:19     
64        0.596789    0.813301        0.977764              0.714222    0.784800        0.967600              00:19     
65        0.596475    0.807692        0.979968              0.574566    0.821400        0.975800              00:19     
66        0.593012    0.822316        0.978766              0.775216    0.764000        0.966200              00:19     
67        0.613580    0.807292        0.980569              0.617497    0.812200        0.972200              00:19     
68        0.572953    0.821915        0.979367              0.632517    0.805400        0.973200              00:19     
69        0.591401    0.816707        0.977764              0.664929    0.794800        0.970000              00:19     
70        0.591566    0.820713        0.980569              0.625273    0.802400        0.978400              00:19     
71        0.594270    0.806290        0.979968              0.675345    0.790000        0.972800              00:19     
72        0.579491    0.823918        0.979567              0.564907    0.825200        0.977600              00:20     
73        0.558004    0.825721        0.982171              0.674710    0.787400        0.973600              00:19     
74        0.570233    0.819912        0.980569              0.649712    0.807800        0.972400              00:19     
75        0.559495    0.822917        0.980970              0.613575    0.814400        0.976600              00:19     
76        0.537619    0.832933        0.981971              0.618370    0.811200        0.975800              00:19     
77        0.548685    0.826322        0.978566              0.759899    0.779400        0.962600              00:19     
78        0.583878    0.815104        0.979567              0.644423    0.812000        0.972000              00:19     
79        0.554152    0.833133        0.980970              0.708400    0.786200        0.970400              00:20     
80        0.563770    0.820713        0.980569              0.709583    0.784600        0.970400              00:19     
81        0.548539    0.825120        0.982772              0.702709    0.792000        0.971200              00:19     
82        0.526712    0.834936        0.984175              0.656287    0.798000        0.975800              00:19     
83        0.550597    0.832332        0.979968              0.631319    0.805000        0.974800              00:19     
84        0.562545    0.821314        0.983974              0.589574    0.815200        0.978200              00:19     
85        0.564054    0.833934        0.980569              0.676183    0.799400        0.970000              00:19     
86        0.516064    0.842949        0.984776              0.660107    0.802600        0.975800              00:19     
87        0.531275    0.830929        0.981571              0.719302    0.789200        0.965400              00:19     
88        0.552232    0.824319        0.979567              0.609229    0.817800        0.977000              00:20     
89        0.537529    0.835737        0.983574              0.562211    0.824600        0.977800              00:20     
90        0.533509    0.828726        0.985978              0.618174    0.815000        0.974400              00:20     
91        0.512834    0.840345        0.986579              0.577740    0.818600        0.978600              00:19     
92        0.529144    0.834335        0.983173              0.742059    0.777600        0.965400              00:19     
93        0.538820    0.824920        0.980970              0.650040    0.804800        0.974000              00:19     
94        0.551232    0.822716        0.979567              0.612588    0.815000        0.977400              00:19     
95        0.568588    0.810897        0.980569              0.640472    0.802400        0.974200              00:19     
96        0.550469    0.832933        0.982973              0.649679    0.802600        0.976400              00:20     
97        0.541391    0.828325        0.978365              0.616622    0.811400        0.973600              00:20     
98        0.565069    0.822115        0.981971              0.720999    0.787800        0.970800              00:20     
99        0.554636    0.826923        0.983974              0.650380    0.801800        0.969000              00:20     
100       0.513219    0.842348        0.985577              0.693546    0.792800        0.971800              00:19     
101       0.550107    0.823918        0.981170              0.600683    0.813400        0.977000              00:19     
102       0.523445    0.836138        0.983774              0.600104    0.811800        0.973200              00:20     
103       0.526430    0.829928        0.983173              0.594728    0.814000        0.976200              00:19     
104       0.513394    0.844351        0.982772              0.661536    0.798800        0.968600              00:19     
105       0.591004    0.806691        0.977364              0.714566    0.786800        0.967400              00:20     
106       0.536840    0.834535        0.982171              0.574936    0.824600        0.978800              00:19     
107       0.515462    0.841346        0.982772              0.611737    0.812400        0.976600              00:20     
108       0.554701    0.824119        0.979367              0.701201    0.785200        0.971000              00:19     
109       0.518166    0.831330        0.984976              0.632164    0.811200        0.973400              00:20     
110       0.520154    0.836939        0.985176              0.670473    0.806800        0.972600              00:19     
111       0.505770    0.844551        0.981771              0.639040    0.802800        0.973000              00:19     
112       0.485064    0.845553        0.983173              0.616814    0.815400        0.974400              00:19     
113       0.523241    0.826322        0.977965              0.540540    0.832200        0.978800              00:19     
114       0.499158    0.847155        0.983774              0.612588    0.819200        0.974000              00:19     
115       0.507064    0.842548        0.983173              0.683542    0.796800        0.969000              00:19     
116       0.480575    0.850160        0.984776              0.687827    0.805400        0.972000              00:19     
117       0.530895    0.830729        0.981971              0.589651    0.823000        0.976200              00:19     
118       0.486268    0.850361        0.984175              0.597033    0.817200        0.977200              00:20     
119       0.511182    0.846755        0.983774              0.708838    0.791200        0.970400              00:20     
120       0.527831    0.836138        0.983974              0.581393    0.822600        0.975400              00:20     
121       0.509094    0.842748        0.982973              0.529464    0.839800        0.981400              00:20     
122       0.495226    0.846955        0.984375              0.650281    0.803400        0.972400              00:20     
123       0.482863    0.846755        0.984976              0.639229    0.811200        0.974000              00:20     
124       0.551615    0.824319        0.976763              0.683848    0.793600        0.973400              00:19     
125       0.550001    0.837340        0.980769              0.633708    0.814000        0.972000              00:20     
126       0.538504    0.839744        0.982772              0.659410    0.804800        0.972600              00:20     
127       0.536513    0.824519        0.980168              0.646604    0.804400        0.975000              00:20     
128       0.515211    0.841346        0.981771              0.680445    0.793400        0.975000              00:19     
129       0.542827    0.830128        0.981571              0.658357    0.805400        0.972400              00:20     
130       0.540374    0.839944        0.981971              0.740269    0.775600        0.965600              00:19     
131       0.567121    0.819311        0.980369              0.621550    0.818600        0.975200              00:19     
132       0.551144    0.834335        0.981971              0.667453    0.793800        0.969400              00:19     
133       0.528911    0.836538        0.984375              0.628830    0.808000        0.973200              00:19     
134       0.544793    0.834535        0.982372              0.606481    0.818800        0.975400              00:20     
135       0.532760    0.832332        0.980369              0.654139    0.806800        0.971400              00:20     
136       0.487843    0.847155        0.987780              0.708064    0.795400        0.969200              00:19     
137       0.487125    0.848558        0.984976              0.620236    0.806200        0.975000              00:19     
138       0.543966    0.818910        0.981771              0.674155    0.797000        0.969000              00:19     
139       0.609580    0.795473        0.971755              0.631732    0.810400        0.977800              00:19     
140       0.518498    0.831530        0.984175              0.585331    0.817800        0.977200              00:20     
141       0.487907    0.849159        0.984575              0.590980    0.824800        0.976600              00:20     
142       0.487215    0.843750        0.987580              0.698439    0.790600        0.971800              00:20     
143       0.526641    0.836338        0.982772              0.636083    0.812000        0.973600              00:20     
144       0.489175    0.848558        0.987580              0.639664    0.806800        0.970200              00:20     
145       0.486145    0.849760        0.981971              0.554396    0.825400        0.977000              00:19     
146       0.462146    0.851362        0.985577              0.598009    0.823600        0.973800              00:20     
147       0.504264    0.843550        0.983373              0.637426    0.808600        0.972800              00:20     
148       0.490669    0.848958        0.986579              0.605176    0.813000        0.977000              00:20     
149       0.464624    0.852965        0.986979              0.562605    0.822000        0.978200              00:20     
150       0.474631    0.848958        0.984575              0.639526    0.813000        0.974000              00:20     
151       0.557724    0.823317        0.980769              0.680382    0.794600        0.970600              00:20     
152       0.496471    0.847356        0.984976              0.649235    0.799200        0.972000              00:19     
153       0.511734    0.836538        0.986579              0.663089    0.801800        0.974000              00:19     
154       0.478503    0.853365        0.987580              0.594775    0.822200        0.975800              00:19     
155       0.532342    0.824319        0.979567              0.631370    0.802200        0.971800              00:19     
156       0.515803    0.841146        0.985978              0.728951    0.782400        0.971400              00:20     
157       0.514076    0.839543        0.984976              0.648028    0.804800        0.970000              00:19     
158       0.560315    0.826322        0.981170              0.615298    0.817400        0.971200              00:19     
159       0.511720    0.838942        0.981771              0.585544    0.816000        0.976000              00:19     
160       0.465570    0.853165        0.985377              0.585060    0.827400        0.977000              00:19     
161       0.473926    0.849159        0.986378              0.705074    0.786600        0.969200              00:19     
162       0.532504    0.821314        0.983373              0.544159    0.828400        0.978000              00:19     
163       0.474122    0.862179        0.988181              0.612812    0.818800        0.974800              00:20     
164       0.504400    0.837139        0.984976              0.593400    0.820400        0.973000              00:19     
165       0.465728    0.849359        0.988181              0.544739    0.832800        0.979000              00:20     
166       0.456929    0.860978        0.987780              0.641907    0.808600        0.972600              00:19     
167       0.487411    0.840946        0.985377              0.577545    0.824200        0.974200              00:20     
168       0.463038    0.859575        0.989183              0.616834    0.806800        0.977800              00:20     
169       0.482842    0.850361        0.986178              0.602229    0.823200        0.970400              00:20     
170       0.546665    0.829527        0.983974              0.836676    0.747600        0.960800              00:19     
171       0.554482    0.820112        0.982171              0.623693    0.812600        0.975000              00:19     
172       0.493683    0.846354        0.987580              0.563678    0.833400        0.975200              00:19     
173       0.431694    0.867989        0.987780              0.613458    0.819600        0.975200              00:19     
174       0.447295    0.864183        0.987981              0.631873    0.810400        0.979200              00:20     
175       0.488416    0.840345        0.983774              0.652724    0.799000        0.972800              00:20     
176       0.453836    0.863381        0.987780              0.701817    0.792400        0.967800              00:20     
177       0.445468    0.859976        0.986779              0.618809    0.816800        0.977600              00:19     
178       0.448785    0.862380        0.989183              0.666065    0.803600        0.972800              00:20     
179       0.466384    0.843750        0.985777              0.607848    0.820400        0.974200              00:19     
180       0.469014    0.846154        0.987780              0.568491    0.830600        0.977200              00:19     
181       0.461441    0.852764        0.987380              0.629074    0.808800        0.972600              00:19     
182       0.460850    0.856571        0.987780              0.612229    0.814400        0.975200              00:20     
183       0.450008    0.865184        0.984776              0.539598    0.838400        0.981000              00:20     
184       0.435528    0.864583        0.988582              0.595728    0.822800        0.976000              00:20     
185       0.449255    0.863582        0.986378              0.571451    0.830200        0.976200              00:20     
186       0.430937    0.866587        0.988782              0.595916    0.829400        0.973800              00:19     
187       0.435487    0.860577        0.988381              0.615987    0.813200        0.977200              00:19     
188       0.408622    0.876603        0.989583              0.586058    0.833200        0.978000              00:19     
189       0.412376    0.866587        0.988782              0.542374    0.838600        0.978600              00:19     
190       0.383489    0.876603        0.990184              0.643382    0.828200        0.974200              00:19     
191       0.398948    0.867588        0.990385              0.640506    0.814000        0.973200              00:19     
192       0.414144    0.870994        0.990986              0.664944    0.800800        0.970000              00:19     
193       0.410926    0.865986        0.988982              0.589142    0.826400        0.974600              00:19     
194       0.507879    0.847957        0.986579              0.708482    0.784400        0.964400              00:19     
195       0.474356    0.849359        0.987179              0.660044    0.806600        0.969200              00:20     
196       0.439456    0.859175        0.989583              0.664401    0.803200        0.970600              00:20     
197       0.423732    0.869191        0.986779              0.799878    0.767800        0.963200              00:20     
198       0.439460    0.854768        0.986178              0.600978    0.819400        0.978400              00:20     
199       0.420284    0.868189        0.988181              0.567174    0.835800        0.974800              00:20     
200       0.416633    0.865385        0.990184              0.636227    0.812000        0.973600              00:20     
201       0.402739    0.871595        0.989583              0.562299    0.833400        0.977200              00:19     
202       0.402471    0.868389        0.992388              0.632550    0.815600        0.974000              00:20     
203       0.425291    0.864784        0.989984              0.598949    0.828600        0.977000              00:20     
204       0.396852    0.877003        0.990585              0.589427    0.824000        0.980000              00:20     
