epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         0.946292    0.683293        0.899439              0.624738    0.820200        0.979600              00:13     
1         0.587471    0.851963        0.978766              0.416217    0.876200        0.987800              00:11     
2         0.450088    0.875601        0.990585              0.400825    0.886400        0.989200              00:11     
3         0.409248    0.885817        0.988381              0.396950    0.887800        0.988000              00:11     
4         0.366027    0.895232        0.990986              0.317385    0.908600        0.991000              00:12     
5         0.322842    0.905849        0.992588              0.396780    0.886800        0.990000              00:11     
6         0.298280    0.917869        0.990184              0.395568    0.886800        0.986200              00:11     
7         0.301164    0.915465        0.992788              0.349927    0.900800        0.989200              00:11     
8         0.306524    0.911458        0.991186              0.382065    0.894000        0.987800              00:12     
9         0.258804    0.930489        0.992788              0.375530    0.898000        0.987000              00:11     
10        0.265295    0.924079        0.992788              0.397415    0.886600        0.988400              00:12     
11        0.254681    0.932091        0.993189              0.341023    0.910600        0.990800              00:11     
12        0.245791    0.927484        0.993790              0.312289    0.920000        0.991200              00:12     
13        0.219849    0.939103        0.994391              0.353537    0.898800        0.989000              00:12     
14        0.215887    0.936098        0.992989              0.428371    0.892400        0.992400              00:11     
15        0.213005    0.937700        0.994992              0.356035    0.905800        0.992000              00:12     
16        0.219379    0.942508        0.994391              0.330399    0.905800        0.987000              00:11     
17        0.189847    0.943109        0.996394              0.292102    0.916200        0.991800              00:11     
18        0.175418    0.948518        0.995994              0.389637    0.903400        0.988800              00:12     
19        0.193514    0.938902        0.993790              0.309098    0.917200        0.992200              00:12     
20        0.181089    0.945713        0.995192              0.236065    0.932800        0.995800              00:11     
21        0.163246    0.956530        0.995994              0.393739    0.901200        0.990600              00:11     
22        0.190761    0.941106        0.994391              0.351803    0.908000        0.992000              00:11     
23        0.185934    0.948117        0.995393              0.348958    0.907200        0.989400              00:11     
24        0.169084    0.948918        0.996595              0.348841    0.912400        0.990400              00:11     
25        0.145935    0.955529        0.997596              0.358891    0.906800        0.990800              00:11     
26        0.152771    0.954527        0.996995              0.283050    0.922800        0.993200              00:11     
27        0.145688    0.958934        0.996595              0.324612    0.914800        0.989200              00:11     
28        0.149092    0.959335        0.996194              0.476343    0.886600        0.988200              00:11     
29        0.163609    0.950521        0.994792              0.331718    0.913000        0.988200              00:11     
30        0.157071    0.957532        0.996795              0.319880    0.918000        0.993200              00:12     
31        0.158291    0.951122        0.994992              0.262620    0.931200        0.994600              00:11     
32        0.161051    0.957332        0.996194              0.290184    0.922800        0.992000              00:12     
33        0.132382    0.965144        0.997196              0.370084    0.909800        0.990800              00:11     
34        0.132752    0.962740        0.995994              0.276105    0.929600        0.992200              00:11     
35        0.136968    0.957131        0.995994              0.346982    0.913000        0.990800              00:11     
36        0.141109    0.959535        0.995994              0.298375    0.924200        0.989800              00:12     
37        0.141691    0.961138        0.996394              0.342792    0.915600        0.988200              00:11     
38        0.136557    0.960737        0.996595              0.358740    0.903000        0.990600              00:11     
39        0.121714    0.963942        0.997796              0.329561    0.922200        0.992800              00:11     
40        0.126322    0.961739        0.996795              0.298985    0.925200        0.992200              00:11     
41        0.139561    0.962740        0.994992              0.314272    0.920200        0.991800              00:11     
42        0.128255    0.963742        0.997196              0.346985    0.915400        0.991800              00:12     
43        0.147792    0.958734        0.995994              0.244277    0.933200        0.992400              00:11     
44        0.129076    0.965144        0.996394              0.249195    0.932800        0.993200              00:11     
45        0.120589    0.964944        0.996595              0.290964    0.926000        0.990400              00:11     
46        0.121851    0.961939        0.996595              0.384362    0.916200        0.988800              00:12     
47        0.113335    0.965745        0.995593              0.276208    0.932600        0.993000              00:11     
48        0.136484    0.961138        0.996595              0.291271    0.923800        0.992600              00:11     
49        0.119198    0.962740        0.998598              0.355046    0.912800        0.987200              00:11     
50        0.129004    0.960537        0.997796              0.318453    0.917800        0.992400              00:11     
51        0.108457    0.965345        0.998798              0.380694    0.914200        0.987600              00:11     
52        0.117939    0.966747        0.997596              0.311057    0.925400        0.991600              00:11     
53        0.119727    0.967348        0.997196              0.315089    0.925200        0.990600              00:11     
54        0.108044    0.968950        0.996795              0.309968    0.920200        0.990200              00:11     
55        0.108748    0.967548        0.997596              0.277511    0.930400        0.993200              00:12     
56        0.112402    0.966947        0.996995              0.310220    0.923200        0.991400              00:12     
57        0.109843    0.968950        0.997196              0.346123    0.922200        0.991400              00:11     
58        0.124597    0.965946        0.997396              0.286997    0.928600        0.990800              00:11     
59        0.108159    0.968349        0.997796              0.269216    0.932000        0.992000              00:11     
60        0.095988    0.971354        0.997997              0.346308    0.923600        0.990800              00:11     
61        0.114367    0.968950        0.996394              0.354308    0.920200        0.990800              00:11     
62        0.109862    0.966346        0.996595              0.336391    0.920400        0.989800              00:11     
63        0.103609    0.967748        0.997997              0.311030    0.921400        0.991600              00:11     
64        0.107120    0.965144        0.996595              0.277598    0.928600        0.992800              00:11     
65        0.102540    0.969351        0.997396              0.277511    0.930600        0.991800              00:11     
66        0.103263    0.969952        0.998798              0.279998    0.932800        0.991400              00:11     
67        0.089384    0.974159        0.998197              0.286595    0.929400        0.992600              00:11     
68        0.101684    0.969151        0.998798              0.342115    0.924200        0.990800              00:12     
69        0.094677    0.972957        0.997596              0.281770    0.934000        0.992000              00:11     
70        0.085437    0.974960        0.997796              0.293697    0.929000        0.992600              00:11     
71        0.113512    0.968349        0.998998              0.335905    0.915800        0.990400              00:11     
72        0.099156    0.974960        0.997997              0.319972    0.922200        0.992600              00:11     
73        0.097753    0.969952        0.997997              0.289923    0.925600        0.992800              00:11     
74        0.095543    0.973157        0.998197              0.313603    0.920800        0.993400              00:11     
75        0.095427    0.972957        0.997997              0.322397    0.921200        0.991800              00:11     
76        0.094759    0.971354        0.998397              0.308528    0.922000        0.994000              00:11     
77        0.095270    0.971154        0.997796              0.320809    0.922200        0.992800              00:11     
78        0.094662    0.972155        0.998197              0.245990    0.936800        0.993400              00:11     
79        0.090661    0.972556        0.998197              0.330294    0.922200        0.992200              00:11     
80        0.101174    0.968550        0.997196              0.285072    0.925400        0.993200              00:11     
81        0.100617    0.973558        0.997596              0.307645    0.932200        0.991600              00:11     
82        0.084387    0.977764        0.998397              0.305295    0.929400        0.991600              00:11     
83        0.102962    0.971755        0.998397              0.405352    0.903000        0.990200              00:11     
84        0.081260    0.979367        0.998798              0.357328    0.917600        0.992400              00:11     
85        0.089495    0.973758        0.998197              0.313804    0.927000        0.991600              00:11     
86        0.082386    0.976763        0.998998              0.368119    0.919000        0.989800              00:11     
87        0.072331    0.977564        0.998798              0.366647    0.918800        0.991400              00:11     
88        0.095191    0.970152        0.997596              0.332287    0.922600        0.990200              00:11     
89        0.089405    0.974159        0.997997              0.317589    0.926000        0.991000              00:11     
90        0.085516    0.976963        0.997997              0.307391    0.926400        0.989800              00:11     
91        0.093156    0.973157        0.996795              0.308651    0.922400        0.991200              00:11     
92        0.078351    0.979567        0.998397              0.263521    0.934400        0.994600              00:11     
93        0.092848    0.972957        0.996995              0.280772    0.929800        0.994800              00:11     
94        0.081586    0.978566        0.997997              0.293008    0.931200        0.991000              00:12     
95        0.090541    0.972556        0.999399              0.433716    0.907400        0.985000              00:12     
96        0.092135    0.974760        0.997997              0.294298    0.927600        0.992000              00:11     
97        0.075674    0.980970        0.997396              0.270202    0.934800        0.993400              00:11     
98        0.087617    0.974159        0.999399              0.313278    0.928600        0.991400              00:11     
99        0.084596    0.974159        0.998798              0.337975    0.926400        0.991200              00:11     
100       0.079941    0.976963        0.998598              0.271062    0.933000        0.992600              00:12     
101       0.076931    0.978566        0.998798              0.336732    0.920000        0.992000              00:11     
102       0.078660    0.979167        0.997997              0.287817    0.929800        0.993400              00:11     
103       0.081505    0.979567        0.998598              0.357544    0.915200        0.991400              00:11     
104       0.083214    0.977764        0.997396              0.298317    0.931200        0.992800              00:11     
105       0.084869    0.977764        0.997396              0.297229    0.930200        0.991400              00:12     
106       0.077452    0.976963        0.998397              0.338004    0.931800        0.992200              00:11     
107       0.076742    0.978766        0.998598              0.298450    0.934400        0.992600              00:11     
108       0.073495    0.978165        0.998197              0.345199    0.922200        0.990800              00:11     
109       0.069189    0.979968        0.998397              0.315922    0.934000        0.995400              00:11     
110       0.068745    0.979567        0.999199              0.320087    0.925400        0.994400              00:11     
111       0.092717    0.968349        0.998197              0.319287    0.932000        0.993200              00:11     
112       0.072850    0.976362        0.998197              0.296758    0.931200        0.994000              00:11     
113       0.080268    0.979768        0.998397              0.359272    0.923400        0.990000              00:11     
114       0.086198    0.978566        0.998197              0.317813    0.924000        0.993000              00:11     
115       0.085663    0.977564        0.997596              0.316254    0.925800        0.991000              00:11     
116       0.075459    0.976362        0.997997              0.299424    0.934600        0.990400              00:11     
117       0.073854    0.977965        0.998798              0.281965    0.930200        0.993400              00:11     
118       0.076813    0.977163        0.997796              0.371505    0.921000        0.992000              00:11     
119       0.072697    0.980769        0.998798              0.259819    0.937400        0.994600              00:11     
120       0.060130    0.982171        0.998197              0.432197    0.918600        0.991000              00:11     
121       0.092198    0.969752        0.998197              0.273757    0.932200        0.990800              00:11     
122       0.068245    0.982772        0.998397              0.319836    0.933000        0.992400              00:12     
123       0.082607    0.976162        0.998598              0.300446    0.925600        0.993000              00:11     
124       0.081039    0.978766        0.998197              0.300401    0.929800        0.994200              00:11     
