epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         0.922640    0.684495        0.910657              0.483953    0.854200        0.982200              00:16     
1         0.651712    0.829127        0.977965              0.477093    0.850800        0.985600              00:14     
2         0.558841    0.836939        0.981771              0.426998    0.866200        0.989400              00:14     
3         0.485265    0.863582        0.985978              0.425604    0.862200        0.989800              00:14     
4         0.444499    0.875200        0.985978              0.595044    0.824000        0.982400              00:14     
5         0.425897    0.880409        0.988782              0.457416    0.865800        0.982600              00:14     
6         0.403789    0.878205        0.985777              0.423591    0.874200        0.988400              00:14     
7         0.385659    0.885016        0.988582              0.434912    0.867200        0.986200              00:14     
8         0.394352    0.876803        0.987580              0.446352    0.868800        0.983600              00:14     
9         0.359464    0.890224        0.990585              0.429633    0.869800        0.988800              00:14     
10        0.333787    0.900641        0.992388              0.444434    0.870200        0.985000              00:15     
11        0.340704    0.892829        0.990585              0.495687    0.854800        0.984600              00:14     
12        0.324144    0.908654        0.990385              0.442594    0.868200        0.983200              00:14     
13        0.322326    0.907452        0.992388              0.451043    0.857000        0.985800              00:15     
14        0.314903    0.908454        0.990184              0.448153    0.868800        0.986200              00:14     
15        0.314810    0.911659        0.991186              0.428403    0.873200        0.982800              00:14     
16        0.291624    0.913061        0.992588              0.410965    0.884800        0.984200              00:14     
17        0.281130    0.915264        0.991386              0.416482    0.876600        0.986600              00:14     
18        0.269613    0.921675        0.994391              0.407110    0.880800        0.987400              00:15     
19        0.285760    0.910457        0.994191              0.340833    0.898000        0.988600              00:15     
20        0.263735    0.925881        0.992188              0.415378    0.876800        0.985600              00:14     
21        0.258967    0.919271        0.993790              0.416213    0.875600        0.986800              00:14     
22        0.238495    0.927284        0.994191              0.365568    0.893400        0.987800              00:15     
23        0.282399    0.915264        0.991987              0.485869    0.861400        0.978400              00:14     
24        0.275705    0.918470        0.994391              0.408951    0.877800        0.986600              00:14     
25        0.228460    0.936899        0.995994              0.416501    0.885200        0.989000              00:14     
26        0.241538    0.930288        0.994391              0.406832    0.879600        0.987400              00:14     
27        0.223743    0.936498        0.993990              0.390280    0.890800        0.988400              00:16     
28        0.230198    0.930889        0.994591              0.391184    0.884400        0.987800              00:16     
29        0.226313    0.931490        0.994191              0.378628    0.888400        0.989400              00:16     
30        0.193378    0.946715        0.995593              0.423809    0.879800        0.987800              00:15     
31        0.219754    0.930088        0.993790              0.393607    0.881800        0.990600              00:15     
32        0.221130    0.933293        0.995793              0.450493    0.865800        0.987800              00:16     
33        0.215499    0.938301        0.994391              0.438057    0.871000        0.985000              00:14     
34        0.196825    0.940705        0.996194              0.406062    0.884600        0.989400              00:15     
35        0.228861    0.937700        0.995192              0.459731    0.870000        0.985600              00:15     
36        0.199672    0.940905        0.995593              0.413286    0.884400        0.986200              00:14     
37        0.199658    0.941506        0.994591              0.418151    0.879400        0.987600              00:14     
38        0.202562    0.943710        0.995593              0.516915    0.847600        0.983000              00:14     
39        0.175406    0.947917        0.995593              0.426075    0.874600        0.986200              00:16     
40        0.196138    0.942708        0.994792              0.387052    0.890600        0.989400              00:15     
41        0.195428    0.939904        0.995192              0.366828    0.896000        0.987600              00:14     
42        0.189230    0.944311        0.996194              0.421070    0.879200        0.985000              00:14     
43        0.199975    0.944311        0.994391              0.457551    0.868800        0.984600              00:14     
44        0.198140    0.943510        0.994391              0.441706    0.872200        0.982600              00:14     
45        0.180893    0.949319        0.997396              0.425643    0.881600        0.983400              00:15     
46        0.188694    0.945713        0.994992              0.407455    0.883000        0.985400              00:14     
47        0.171155    0.951322        0.997196              0.429726    0.877400        0.988200              00:14     
48        0.173838    0.949319        0.995994              0.394539    0.890600        0.986400              00:15     
49        0.174076    0.947516        0.996194              0.424417    0.880200        0.985400              00:14     
50        0.165588    0.949920        0.995393              0.411227    0.894000        0.989000              00:15     
51        0.160641    0.953726        0.997196              0.458032    0.872800        0.982600              00:14     
52        0.176514    0.950521        0.994792              0.496436    0.868600        0.982400              00:14     
53        0.148336    0.955529        0.996795              0.482442    0.866000        0.984000              00:15     
