epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.132648    0.101963        0.351562              2.837827    0.153600        0.456400              00:15     
1         2.743125    0.179688        0.545873              2.683265    0.189600        0.545200              00:13     
2         2.695405    0.181490        0.562901              2.647885    0.183400        0.555200              00:13     
3         2.659654    0.180088        0.577324              2.663744    0.190600        0.573000              00:13     
4         2.600090    0.214744        0.608173              2.594233    0.199200        0.581400              00:13     
5         2.520069    0.220353        0.621995              2.323247    0.287000        0.682000              00:13     
6         2.394042    0.264223        0.667268              2.247505    0.304400        0.711400              00:13     
7         2.292149    0.295272        0.698518              2.234684    0.309800        0.707200              00:13     
8         2.220035    0.312901        0.717548              2.099447    0.339200        0.747200              00:13     
9         2.116486    0.344952        0.752604              2.015345    0.392800        0.756200              00:13     
10        1.980985    0.399639        0.779247              1.820157    0.441400        0.816800              00:13     
11        1.813324    0.435096        0.820112              1.828751    0.426200        0.814400              00:13     
12        1.722082    0.452724        0.836138              1.708257    0.482200        0.826200              00:13     
13        1.626419    0.501002        0.854167              1.538401    0.528600        0.865400              00:13     
14        1.531219    0.531851        0.880809              1.663085    0.485400        0.844000              00:13     
15        1.456885    0.548277        0.887420              1.369855    0.585400        0.892400              00:14     
16        1.371341    0.575921        0.897636              1.261254    0.604800        0.910000              00:13     
17        1.332860    0.587139        0.906250              1.257033    0.611400        0.901400              00:13     
18        1.277050    0.603365        0.907853              1.262465    0.605200        0.910600              00:13     
19        1.237701    0.610978        0.914062              1.180371    0.635800        0.918200              00:14     
20        1.178912    0.635016        0.924079              1.203261    0.627400        0.918200              00:13     
21        1.121004    0.655449        0.930689              1.103995    0.658000        0.929000              00:13     
22        1.110148    0.644832        0.935697              1.120406    0.652400        0.926600              00:13     
23        1.081550    0.658454        0.932893              1.065495    0.669800        0.933800              00:13     
24        1.041095    0.683494        0.939103              1.113717    0.650200        0.928200              00:13     
25        1.010875    0.679487        0.944111              1.056141    0.679000        0.926600              00:13     
26        0.973758    0.688101        0.947316              0.971932    0.700200        0.941800              00:13     
27        0.948076    0.698718        0.949519              0.995769    0.694200        0.936800              00:13     
28        0.946995    0.707532        0.948117              1.061435    0.683600        0.929400              00:13     
29        0.908157    0.717748        0.956731              1.023916    0.680400        0.940400              00:13     
30        0.889497    0.707332        0.953926              0.965341    0.708200        0.940000              00:13     
31        0.861297    0.731771        0.954327              0.931889    0.709800        0.943800              00:13     
32        0.833122    0.737380        0.963141              1.007918    0.684800        0.941800              00:13     
33        0.840074    0.734776        0.955128              0.941329    0.709600        0.949200              00:13     
34        0.817397    0.736178        0.964744              0.946075    0.711400        0.947800              00:13     
35        0.789659    0.746795        0.966546              0.960686    0.708800        0.942600              00:13     
36        0.790323    0.760016        0.967548              0.949040    0.707800        0.949600              00:13     
37        0.776130    0.761418        0.967748              0.961886    0.708200        0.942400              00:13     
38        0.751324    0.762620        0.965545              0.927804    0.720400        0.948000              00:13     
39        0.739018    0.759215        0.973157              0.850812    0.742800        0.956200              00:13     
40        0.732542    0.778045        0.969752              0.852011    0.740800        0.949400              00:13     
41        0.731623    0.772035        0.971554              0.926992    0.724000        0.947000              00:13     
42        0.673855    0.794471        0.977163              0.840134    0.749200        0.952800              00:13     
43        0.700742    0.776843        0.970152              0.852921    0.746600        0.952000              00:13     
44        0.714730    0.780048        0.972756              0.875640    0.741600        0.949800              00:13     
45        0.670084    0.798277        0.974760              0.825970    0.749000        0.959400              00:13     
46        0.687863    0.790064        0.970553              0.886650    0.727200        0.951000              00:13     
47        0.637999    0.808894        0.977965              0.844131    0.737200        0.957800              00:13     
48        0.628898    0.806290        0.977163              0.893013    0.736400        0.951200              00:13     
49        0.658984    0.793870        0.973357              0.826886    0.758000        0.953000              00:13     
50        0.588139    0.814904        0.979567              0.876013    0.741400        0.955000              00:13     
51        0.590350    0.806290        0.976963              0.753546    0.768400        0.960000              00:13     
52        0.568781    0.825721        0.981771              0.831525    0.745800        0.957400              00:13     
53        0.588568    0.820112        0.980569              0.738523    0.778800        0.964400              00:14     
54        0.557616    0.827324        0.983774              0.857252    0.755200        0.956200              00:14     
55        0.543886    0.826522        0.979968              0.863266    0.755000        0.957800              00:13     
56        0.556766    0.823918        0.981370              0.836639    0.750000        0.958800              00:13     
57        0.539107    0.828526        0.984375              0.803596    0.763000        0.961000              00:14     
58        0.511014    0.838742        0.984776              0.693682    0.795600        0.968600              00:13     
59        0.496224    0.842548        0.984776              0.800137    0.769200        0.962800              00:13     
60        0.509773    0.843550        0.982372              0.860822    0.750800        0.958600              00:13     
61        0.504067    0.843149        0.982772              0.709028    0.792200        0.963600              00:13     
62        0.499818    0.844551        0.983974              0.709955    0.789800        0.966000              00:13     
63        0.485465    0.846955        0.984375              0.721393    0.788600        0.962800              00:13     
64        0.476988    0.851562        0.986779              0.713803    0.793000        0.967400              00:13     
65        0.465459    0.852965        0.987380              0.743599    0.790000        0.966200              00:14     
66        0.462503    0.855970        0.986979              0.754364    0.784400        0.969800              00:13     
67        0.445808    0.860978        0.988782              0.818024    0.768400        0.961200              00:13     
68        0.440164    0.865785        0.987780              0.681238    0.806000        0.971200              00:13     
69        0.424806    0.867788        0.988982              0.715625    0.795200        0.968800              00:13     
70        0.433171    0.868389        0.986579              0.691963    0.801200        0.972400              00:13     
71        0.425210    0.859375        0.986378              0.697763    0.799000        0.969200              00:13     
72        0.467020    0.851362        0.986779              0.722161    0.782400        0.968600              00:13     
73        0.433382    0.864984        0.988181              0.764508    0.782800        0.962800              00:13     
74        0.442510    0.871595        0.986979              0.686163    0.802800        0.968600              00:13     
75        0.448777    0.866587        0.986178              0.740540    0.782000        0.966000              00:13     
76        0.435388    0.866386        0.989183              0.703303    0.797000        0.967200              00:13     
77        0.416611    0.871394        0.988381              0.698825    0.799800        0.968400              00:13     
78        0.435536    0.870793        0.987780              0.740788    0.782400        0.965800              00:13     
79        0.401657    0.872997        0.990184              0.685445    0.800000        0.968200              00:13     
80        0.388690    0.880609        0.989984              0.763671    0.786400        0.964400              00:13     
81        0.385908    0.880609        0.990785              0.708249    0.796000        0.968600              00:13     
82        0.369044    0.888021        0.989583              0.680149    0.803800        0.971200              00:13     
83        0.387773    0.876202        0.989383              0.799305    0.782200        0.963800              00:13     
84        0.377511    0.884215        0.992188              0.644516    0.811600        0.971800              00:14     
85        0.355539    0.889223        0.992388              0.759497    0.798800        0.969000              00:13     
86        0.360478    0.891026        0.990585              0.718414    0.804400        0.965200              00:13     
87        0.346159    0.884615        0.991386              0.723038    0.807200        0.964200              00:13     
88        0.361337    0.889423        0.987981              0.744581    0.795600        0.967400              00:13     
89        0.368758    0.886018        0.994191              0.683876    0.809400        0.971600              00:15     
90        0.353254    0.893830        0.992588              0.705433    0.804800        0.967200              00:15     
91        0.374163    0.887420        0.990184              0.649503    0.818400        0.972000              00:14     
92        0.350161    0.899840        0.989984              0.750743    0.794800        0.964600              00:13     
93        0.351653    0.888221        0.990986              0.682605    0.802400        0.969600              00:13     
94        0.345788    0.897035        0.991186              0.683965    0.813200        0.971400              00:13     
95        0.359783    0.885417        0.990986              0.655100    0.810600        0.972600              00:14     
96        0.315013    0.904247        0.992989              0.770858    0.803400        0.964200              00:13     
97        0.346671    0.890825        0.990585              0.674893    0.812200        0.971200              00:13     
98        0.333774    0.901442        0.992588              0.668698    0.813800        0.972200              00:13     
99        0.313163    0.905048        0.992188              0.744381    0.801600        0.970800              00:13     
100       0.318468    0.902244        0.994191              0.656917    0.813800        0.970000              00:13     
101       0.322387    0.899639        0.992588              0.669849    0.813600        0.973000              00:13     
