epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.214244    0.619992        0.893630              0.782764    0.771600        0.967800              00:12     
1         0.859443    0.768229        0.963942              0.773026    0.769200        0.962800              00:10     
2         0.674720    0.809095        0.973357              0.834411    0.769600        0.965600              00:10     
3         0.627685    0.818710        0.975561              0.700720    0.809000        0.978400              00:10     
4         0.597356    0.825521        0.976763              0.612078    0.822600        0.982000              00:10     
5         0.537274    0.847356        0.982372              0.629973    0.817000        0.973600              00:10     
6         0.523623    0.846354        0.984175              0.556366    0.836000        0.977200              00:10     
7         0.507579    0.856170        0.979567              1.816189    0.698800        0.933000              00:10     
8         0.479326    0.860377        0.980168              0.688565    0.811200        0.977000              00:10     
9         0.452640    0.868189        0.984175              0.469366    0.861200        0.984600              00:10     
10        0.461927    0.868189        0.981771              0.542463    0.840400        0.980800              00:10     
11        0.409927    0.884816        0.986979              0.645922    0.833000        0.980400              00:10     
12        0.428492    0.877804        0.986779              0.499349    0.864600        0.975400              00:10     
13        0.407023    0.885016        0.986979              0.450389    0.865600        0.986000              00:10     
14        0.356960    0.900841        0.990585              0.446969    0.874200        0.985000              00:10     
15        0.368049    0.893229        0.987981              0.470293    0.861200        0.986200              00:10     
16        0.336267    0.898638        0.991386              0.535833    0.852400        0.980200              00:10     
17        0.340243    0.897035        0.992788              0.516687    0.855400        0.983200              00:10     
18        0.327180    0.906050        0.991587              0.517051    0.858600        0.981200              00:10     
19        0.323159    0.903846        0.988181              0.441424    0.874800        0.986800              00:10     
20        0.299526    0.915865        0.992188              0.408307    0.882600        0.989000              00:10     
21        0.300745    0.911258        0.989583              0.369153    0.890600        0.989800              00:10     
22        0.274428    0.919671        0.990785              0.468598    0.870000        0.983400              00:10     
23        0.284279    0.917067        0.990385              0.437650    0.876200        0.984800              00:10     
24        0.265380    0.919671        0.992588              0.421645    0.881400        0.988200              00:10     
25        0.252255    0.922276        0.993389              0.499267    0.865000        0.986200              00:10     
26        0.249339    0.919071        0.993590              0.365998    0.896600        0.988200              00:10     
27        0.260026    0.921474        0.993590              0.411651    0.886200        0.985200              00:10     
28        0.262998    0.919872        0.991587              0.336831    0.903400        0.989400              00:10     
29        0.262052    0.926282        0.990385              0.476707    0.885600        0.984400              00:11     
30        0.247968    0.929688        0.991987              0.519134    0.869600        0.978800              00:10     
31        0.239664    0.927885        0.994391              0.448666    0.877000        0.985000              00:10     
32        0.227278    0.934896        0.994191              0.322638    0.906400        0.989600              00:10     
33        0.225362    0.934696        0.993590              0.365496    0.893800        0.988200              00:10     
34        0.239453    0.922276        0.991987              0.328356    0.902600        0.991200              00:11     
35        0.225288    0.932893        0.992788              0.315742    0.909000        0.990600              00:10     
36        0.227515    0.929087        0.991587              0.333549    0.903000        0.990000              00:10     
37        0.203797    0.940705        0.993590              0.335348    0.905600        0.990000              00:10     
38        0.203020    0.940104        0.994191              0.347127    0.901800        0.989800              00:10     
39        0.207563    0.935897        0.994391              0.391815    0.884400        0.988200              00:11     
40        0.204885    0.939103        0.994992              0.425927    0.888400        0.984800              00:10     
41        0.202767    0.939103        0.993990              0.349707    0.902000        0.988000              00:10     
42        0.187857    0.947716        0.994792              0.401309    0.889800        0.989000              00:10     
43        0.203483    0.936298        0.993990              0.375244    0.896800        0.990200              00:10     
44        0.211665    0.941106        0.994591              0.412479    0.893400        0.988600              00:10     
45        0.195699    0.942107        0.995793              0.354811    0.903800        0.990000              00:10     
46        0.183669    0.944111        0.995793              0.413939    0.885800        0.989200              00:10     
47        0.187722    0.947115        0.994992              0.391318    0.894800        0.989400              00:10     
48        0.179438    0.941306        0.996995              0.329868    0.908400        0.990400              00:10     
49        0.176862    0.946114        0.996795              0.357324    0.904000        0.991200              00:10     
50        0.179444    0.945713        0.994391              0.361955    0.898200        0.990800              00:10     
51        0.185241    0.945312        0.994191              0.393153    0.899000        0.985400              00:10     
52        0.177220    0.948317        0.995393              0.452049    0.887400        0.985200              00:10     
53        0.161665    0.952123        0.995393              0.324106    0.916600        0.990600              00:11     
54        0.161065    0.951923        0.994992              0.395378    0.897400        0.990000              00:10     
55        0.175544    0.946314        0.995192              0.469171    0.889600        0.985200              00:10     
56        0.177264    0.948718        0.994191              0.367541    0.904600        0.991400              00:10     
57        0.152826    0.955529        0.997596              0.351942    0.903200        0.991400              00:10     
58        0.158786    0.949720        0.995593              0.382600    0.899600        0.988000              00:10     
59        0.179615    0.942308        0.995994              0.362719    0.903400        0.987400              00:10     
60        0.184551    0.948918        0.996394              0.390809    0.893600        0.990400              00:11     
61        0.165884    0.956530        0.996795              0.378263    0.897000        0.987800              00:10     
62        0.157881    0.955729        0.996194              0.454703    0.886000        0.987200              00:10     
63        0.163746    0.951322        0.997196              0.347962    0.905600        0.989200              00:10     
64        0.149851    0.956130        0.996995              0.345995    0.907200        0.990800              00:10     
65        0.153388    0.954527        0.996394              0.378278    0.903400        0.985200              00:10     
66        0.155923    0.952724        0.996194              0.392584    0.906000        0.989200              00:11     
67        0.151825    0.956330        0.996394              0.304054    0.915000        0.992200              00:10     
68        0.140606    0.957131        0.997196              0.349613    0.911600        0.992200              00:10     
69        0.161738    0.951322        0.996795              0.360809    0.901600        0.991200              00:10     
70        0.150093    0.956330        0.996595              0.361268    0.900600        0.989000              00:10     
71        0.141875    0.959335        0.997396              0.361519    0.905400        0.990400              00:10     
72        0.148951    0.957532        0.996394              0.359738    0.907200        0.988600              00:11     
73        0.160260    0.951122        0.994591              0.449514    0.889200        0.988800              00:10     
74        0.152656    0.956731        0.996595              0.383184    0.899200        0.987000              00:11     
75        0.131439    0.966146        0.997196              0.334781    0.911600        0.990800              00:10     
