epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.468038    0.043269        0.189704              3.443122    0.040200        0.182400              00:12     
1         3.300588    0.060497        0.275641              3.143402    0.080200        0.321400              00:10     
2         2.975839    0.122396        0.442308              2.885026    0.137400        0.456400              00:10     
3         2.667143    0.182292        0.549479              2.430756    0.243000        0.647400              00:10     
4         2.481005    0.224760        0.642428              2.273351    0.305400        0.668400              00:11     
5         2.373041    0.268029        0.676683              2.223456    0.299600        0.726800              00:10     
6         2.219866    0.321915        0.721955              1.986483    0.381200        0.793200              00:10     
7         2.087417    0.356370        0.767428              1.975259    0.390200        0.771000              00:11     
8         1.941944    0.396434        0.796274              1.761211    0.448000        0.824400              00:11     
9         1.822095    0.450321        0.817107              1.617060    0.516600        0.846200              00:11     
10        1.696172    0.463742        0.842548              1.526830    0.514800        0.856000              00:11     
11        1.582768    0.504407        0.858974              1.486033    0.534600        0.870200              00:10     
12        1.504068    0.528245        0.880409              1.403727    0.555200        0.879000              00:10     
13        1.413025    0.552484        0.883413              1.263150    0.611200        0.895600              00:11     
14        1.360724    0.577925        0.897035              1.193879    0.626400        0.920800              00:11     
15        1.327223    0.591546        0.905849              1.131797    0.650600        0.918600              00:10     
16        1.207801    0.629407        0.915264              1.160315    0.639000        0.914600              00:10     
17        1.153690    0.644431        0.925881              1.061523    0.668000        0.929800              00:11     
18        1.116572    0.660256        0.925280              1.115378    0.656200        0.924200              00:11     
19        1.087607    0.668670        0.931490              0.955272    0.707600        0.938400              00:11     
20        1.040363    0.674079        0.938902              0.934308    0.710200        0.943000              00:11     
21        0.994617    0.699720        0.947516              0.931076    0.704000        0.945400              00:10     
22        0.913726    0.719952        0.953926              0.837421    0.739200        0.950800              00:10     
23        0.873716    0.720553        0.956530              0.885171    0.734800        0.946400              00:10     
24        0.866515    0.735978        0.954527              0.842393    0.737800        0.959000              00:10     
25        0.835759    0.745192        0.957532              0.849329    0.739600        0.957400              00:10     
26        0.806873    0.755409        0.966146              0.783025    0.755600        0.958600              00:10     
27        0.762158    0.773638        0.966346              0.736892    0.773400        0.960800              00:10     
28        0.763252    0.763421        0.963742              0.744012    0.768800        0.962400              00:10     
29        0.733895    0.781050        0.968750              0.768445    0.761800        0.959800              00:10     
30        0.697322    0.787861        0.970954              0.795942    0.762400        0.959200              00:10     
31        0.675256    0.792468        0.972155              0.816949    0.744400        0.960800              00:10     
32        0.667215    0.791667        0.972356              0.744305    0.773600        0.962400              00:10     
33        0.649919    0.802684        0.975561              0.731023    0.783200        0.959400              00:10     
34        0.622276    0.815505        0.975160              0.772585    0.767800        0.955600              00:10     
