epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.264656    0.569311        0.827925              1.186685    0.667600        0.938600              00:12     
1         0.748095    0.800080        0.974960              0.796918    0.776600        0.971000              00:10     
2         0.552946    0.848558        0.980569              0.578137    0.826200        0.979200              00:10     
3         0.441345    0.877604        0.989183              0.601284    0.827200        0.975200              00:10     
4         0.373204    0.890024        0.991587              0.454638    0.873400        0.982200              00:10     
5         0.342392    0.903045        0.990585              0.425808    0.872000        0.988400              00:10     
6         0.335149    0.903846        0.992788              0.405593    0.874200        0.988000              00:10     
7         0.285722    0.918870        0.993590              0.492728    0.854600        0.980800              00:10     
8         0.294998    0.915465        0.991186              0.404802    0.879000        0.988600              00:10     
9         0.282680    0.922676        0.993590              0.493183    0.860600        0.984400              00:10     
10        0.260840    0.923678        0.994591              0.431933    0.881600        0.981600              00:09     
11        0.232874    0.933694        0.995192              0.346034    0.900800        0.989000              00:09     
12        0.209881    0.936899        0.995393              0.393737    0.882600        0.987000              00:11     
13        0.217697    0.930288        0.993790              0.324619    0.905200        0.991600              00:10     
14        0.210114    0.936699        0.994992              0.409644    0.882000        0.989600              00:09     
15        0.213242    0.937901        0.994191              0.695594    0.845800        0.970600              00:10     
16        0.212137    0.937500        0.994792              0.466051    0.873200        0.983000              00:10     
17        0.192113    0.942508        0.994792              0.357188    0.896400        0.991200              00:10     
18        0.191506    0.943109        0.996194              0.295187    0.914000        0.989400              00:10     
19        0.178520    0.946114        0.995793              0.392377    0.890800        0.988800              00:10     
20        0.167822    0.953325        0.996795              0.365941    0.897800        0.990400              00:10     
21        0.177520    0.947917        0.996194              0.499319    0.867200        0.980400              00:10     
22        0.162800    0.954127        0.997796              0.345999    0.898400        0.989400              00:10     
23        0.165290    0.949920        0.996595              0.315588    0.910800        0.991400              00:10     
24        0.168120    0.952925        0.995994              0.293187    0.915000        0.991400              00:10     
25        0.164615    0.953926        0.995793              0.394044    0.893200        0.989200              00:10     
26        0.159200    0.957332        0.995393              0.370611    0.898600        0.986200              00:10     
27        0.143756    0.958333        0.995994              0.306568    0.917800        0.990000              00:09     
28        0.152554    0.956530        0.996995              0.460512    0.875200        0.987000              00:10     
29        0.123277    0.963542        0.996595              0.444797    0.886000        0.984800              00:10     
30        0.136696    0.957933        0.997596              0.415091    0.889400        0.990000              00:11     
31        0.133844    0.956530        0.996795              0.456014    0.884800        0.986400              00:10     
32        0.147635    0.958333        0.995793              0.380132    0.891600        0.991400              00:10     
33        0.134191    0.960938        0.997596              0.297063    0.917200        0.990800              00:10     
34        0.135130    0.961338        0.997396              0.310064    0.916600        0.990800              00:10     
35        0.125476    0.964343        0.997196              0.245494    0.930600        0.993600              00:10     
36        0.137872    0.960136        0.996995              0.558128    0.856600        0.974400              00:10     
37        0.139438    0.962139        0.997997              0.386108    0.898000        0.990200              00:10     
38        0.142270    0.961338        0.996995              0.396326    0.891000        0.987600              00:09     
39        0.138319    0.960537        0.997796              0.317895    0.907000        0.991200              00:09     
40        0.115597    0.967548        0.997596              0.302246    0.918000        0.990400              00:09     
41        0.124388    0.961338        0.997596              0.383542    0.893800        0.987000              00:10     
42        0.117678    0.967147        0.996795              0.280758    0.921800        0.992800              00:09     
