epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.938268    0.055889        0.236979              3.098068    0.085200        0.340600              00:13     
1         3.142850    0.098357        0.397837              2.708681    0.167600        0.566200              00:11     
2         2.773835    0.171675        0.545673              2.618069    0.163600        0.552800              00:12     
3         2.521757    0.235978        0.626202              2.212167    0.300200        0.730000              00:11     
4         2.363138    0.266627        0.672276              2.098564    0.336200        0.727000              00:11     
5         2.216295    0.324519        0.720954              2.080148    0.342800        0.751400              00:11     
6         2.127545    0.338141        0.738982              2.082703    0.340800        0.731400              00:11     
7         2.032543    0.354167        0.757412              1.883464    0.393000        0.774200              00:12     
8         1.953253    0.381811        0.783454              1.735385    0.445600        0.826400              00:11     
9         1.924662    0.396234        0.787260              1.668298    0.465400        0.834200              00:11     
10        1.836615    0.430889        0.804487              1.656688    0.476400        0.828600              00:12     
11        1.812767    0.436298        0.806891              1.581310    0.501800        0.848800              00:12     
12        1.740938    0.461739        0.829728              1.541271    0.515000        0.853800              00:11     
13        1.688737    0.476963        0.843750              1.690312    0.476000        0.821400              00:12     
14        1.613449    0.488181        0.853566              1.718207    0.486000        0.825600              00:11     
15        1.581664    0.497796        0.858574              1.438532    0.550400        0.872000              00:11     
16        1.550696    0.516226        0.867788              1.573814    0.511800        0.842400              00:11     
17        1.536697    0.527644        0.865986              1.414383    0.566400        0.875600              00:11     
18        1.488789    0.531450        0.880208              1.393616    0.571000        0.879600              00:11     
19        1.488261    0.539263        0.878205              1.432513    0.565600        0.871000              00:11     
20        1.479862    0.540865        0.877404              1.282278    0.614800        0.891000              00:11     
21        1.416320    0.566306        0.884615              1.298872    0.599200        0.887800              00:11     
22        1.394278    0.563702        0.894431              1.209307    0.625200        0.906600              00:11     
23        1.307854    0.602764        0.905649              1.222602    0.634400        0.907000              00:12     
24        1.288237    0.593750        0.911058              1.313078    0.608400        0.893800              00:12     
25        1.290818    0.610176        0.903646              1.275335    0.610800        0.904800              00:12     
26        1.228760    0.620793        0.918670              1.097109    0.664400        0.928200              00:12     
27        1.214544    0.630208        0.917668              1.061543    0.675200        0.926600              00:11     
28        1.192615    0.640825        0.919071              1.162841    0.663200        0.911400              00:12     
29        1.155473    0.642228        0.923077              1.174948    0.650200        0.907400              00:11     
30        1.138153    0.647436        0.922276              1.050283    0.680000        0.924200              00:11     
31        1.109026    0.657051        0.927484              1.008903    0.687600        0.933000              00:11     
32        1.125756    0.651242        0.922676              1.023434    0.691200        0.930400              00:11     
33        1.059926    0.684896        0.934295              1.058133    0.686200        0.929200              00:11     
34        1.081108    0.663061        0.928085              1.219420    0.649200        0.915400              00:11     
35        1.055451    0.678886        0.931891              1.039428    0.690600        0.925400              00:11     
36        1.050428    0.687700        0.932692              1.068437    0.675200        0.929600              00:11     
37        1.005726    0.687700        0.936298              0.945785    0.721600        0.944200              00:11     
