epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.682164    0.434696        0.776242              1.019597    0.662800        0.946800              00:12     
1         1.159644    0.666066        0.942508              0.805174    0.742400        0.971800              00:11     
2         0.975339    0.705929        0.954327              0.701175    0.791400        0.965200              00:11     
3         0.839358    0.756210        0.963341              0.765050    0.760400        0.971000              00:11     
4         0.810709    0.764223        0.966747              0.768395    0.761600        0.963200              00:11     
5         0.735316    0.786058        0.970954              0.551763    0.827400        0.981200              00:11     
6         0.693060    0.794071        0.969952              0.581224    0.819400        0.981400              00:11     
7         0.630167    0.816707        0.977163              0.527454    0.841200        0.982400              00:11     
8         0.608619    0.817508        0.979768              0.476999    0.855200        0.981200              00:11     
9         0.585928    0.831530        0.977965              0.609534    0.808600        0.978000              00:11     
10        0.590784    0.831130        0.977764              0.546317    0.832400        0.984200              00:11     
11        0.575428    0.831530        0.976362              0.504857    0.846600        0.978400              00:11     
12        0.537683    0.843550        0.983173              0.398879    0.878400        0.989600              00:11     
13        0.505360    0.851162        0.984575              0.444489    0.862400        0.986400              00:11     
14        0.523109    0.845753        0.982772              0.523637    0.837400        0.980200              00:11     
15        0.471422    0.854768        0.986378              0.385049    0.882400        0.988800              00:11     
16        0.451462    0.870593        0.983974              0.363727    0.889200        0.986800              00:11     
17        0.459725    0.860978        0.986579              0.415948    0.867000        0.988800              00:11     
18        0.442043    0.863381        0.989383              0.424469    0.871400        0.983800              00:11     
19        0.408271    0.878005        0.988381              0.494225    0.854200        0.982800              00:11     
20        0.435541    0.862780        0.987380              0.399446    0.872800        0.987400              00:11     
21        0.425106    0.875200        0.988181              0.439774    0.862000        0.988200              00:11     
22        0.401208    0.886018        0.989984              0.386419    0.885800        0.988800              00:11     
23        0.402633    0.883013        0.989784              0.395590    0.879400        0.987600              00:11     
24        0.405185    0.877003        0.989784              0.429703    0.862600        0.988000              00:11     
25        0.405110    0.877804        0.984976              0.337803    0.898800        0.989000              00:11     
26        0.364258    0.891226        0.989183              0.319337    0.909200        0.989800              00:11     
27        0.375207    0.890224        0.987179              0.345908    0.898200        0.988400              00:11     
28        0.387709    0.881010        0.988181              0.407395    0.874000        0.985000              00:11     
29        0.354961    0.891827        0.988381              0.318944    0.904600        0.990800              00:11     
30        0.343760    0.897436        0.989183              0.436502    0.881800        0.983800              00:11     
31        0.352914    0.892628        0.990986              0.355900    0.892800        0.989200              00:11     
32        0.329061    0.901843        0.991787              0.390824    0.883000        0.986200              00:11     
33        0.326776    0.904046        0.988982              0.453888    0.863000        0.987800              00:11     
34        0.301724    0.909455        0.991186              0.348343    0.896200        0.988200              00:11     
35        0.299700    0.909054        0.991787              0.447413    0.863800        0.983800              00:11     
36        0.320934    0.899639        0.992188              0.378328    0.892200        0.987800              00:11     
37        0.330501    0.902244        0.991587              0.367249    0.893000        0.987800              00:11     
38        0.301457    0.911859        0.993389              0.472056    0.868200        0.984200              00:11     
39        0.298130    0.905048        0.990385              0.331041    0.897200        0.990000              00:11     
40        0.298513    0.910457        0.991987              0.398614    0.885200        0.986000              00:11     
41        0.281640    0.917468        0.990986              0.336459    0.897400        0.989600              00:11     
42        0.293474    0.911058        0.990785              0.354466    0.895000        0.990400              00:11     
43        0.278095    0.916667        0.992989              0.457551    0.873200        0.985800              00:11     
44        0.281963    0.914062        0.992788              0.339528    0.895800        0.988800              00:11     
45        0.301529    0.907252        0.990785              0.355536    0.896000        0.988000              00:11     
46        0.289891    0.911258        0.993389              0.360807    0.896000        0.991800              00:11     
47        0.271599    0.925080        0.993590              0.338058    0.900000        0.989400              00:11     
48        0.286400    0.916266        0.991987              0.379867    0.886600        0.990600              00:11     
49        0.276464    0.917668        0.992588              0.317629    0.908000        0.990200              00:11     
50        0.270079    0.921675        0.993590              0.402657    0.885600        0.987800              00:11     
51        0.264313    0.927484        0.991787              0.364423    0.894800        0.990400              00:11     
52        0.278019    0.917869        0.991186              0.377627    0.892600        0.988800              00:11     
53        0.262288    0.923277        0.991186              0.390208    0.892000        0.986200              00:11     
54        0.259503    0.922676        0.993790              0.438533    0.877600        0.984400              00:11     
55        0.254755    0.918269        0.994992              0.353946    0.891200        0.992400              00:11     
56        0.239483    0.929888        0.994992              0.397017    0.888400        0.986800              00:11     
57        0.260814    0.921074        0.991987              0.325383    0.905000        0.990200              00:11     
58        0.234899    0.932492        0.995593              0.344023    0.901600        0.989600              00:11     
