epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         2.196233    0.294071        0.649239              1.437132    0.546200        0.904400              00:11     
1         1.474591    0.563702        0.891827              1.063733    0.685800        0.928800              00:09     
2         1.002525    0.718750        0.955128              0.846345    0.736000        0.960800              00:09     
3         0.825130    0.763221        0.966146              0.660834    0.786600        0.974000              00:09     
4         0.712606    0.782853        0.974359              0.675499    0.792800        0.974200              00:09     
5         0.644158    0.812099        0.978365              0.598605    0.821000        0.976600              00:09     
6         0.617684    0.820112        0.975761              0.711755    0.788800        0.972000              00:09     
7         0.574362    0.831530        0.981571              0.572102    0.825000        0.980200              00:09     
8         0.554988    0.833333        0.980970              0.657923    0.797200        0.976200              00:09     
9         0.534213    0.837340        0.979567              0.644816    0.805000        0.973200              00:09     
10        0.483865    0.852163        0.984776              0.548885    0.834600        0.982000              00:09     
11        0.478115    0.849159        0.982572              0.552107    0.832800        0.976600              00:11     
12        0.474039    0.858774        0.984575              0.529656    0.843000        0.984400              00:09     
13        0.473206    0.856771        0.986579              0.610724    0.813600        0.977800              00:09     
14        0.448406    0.869792        0.986779              0.661368    0.800800        0.973400              00:09     
15        0.431200    0.869591        0.986979              0.584913    0.818200        0.977800              00:09     
16        0.423108    0.871394        0.988782              0.565596    0.830800        0.979800              00:09     
17        0.404789    0.876002        0.988582              0.515193    0.849600        0.978400              00:09     
18        0.382613    0.884615        0.988381              0.565309    0.826800        0.980400              00:09     
19        0.390825    0.881210        0.989583              0.548818    0.831800        0.979400              00:09     
20        0.365206    0.884415        0.991386              0.467932    0.862800        0.982000              00:09     
21        0.352707    0.897837        0.989984              0.524646    0.844400        0.981800              00:09     
22        0.370470    0.890024        0.990385              0.600725    0.825600        0.975800              00:10     
23        0.341749    0.898237        0.990785              0.466062    0.864200        0.980800              00:09     
24        0.318525    0.903646        0.991587              0.540106    0.836800        0.979000              00:09     
25        0.340201    0.897436        0.990986              0.553463    0.838000        0.980400              00:09     
26        0.323917    0.899239        0.992388              0.450499    0.869000        0.983200              00:09     
27        0.323424    0.896234        0.993189              0.637443    0.821000        0.976200              00:09     
28        0.305052    0.902644        0.994391              0.567018    0.840400        0.981400              00:09     
29        0.288034    0.911659        0.992989              0.440130    0.868400        0.985600              00:11     
30        0.289251    0.918269        0.990785              0.495204    0.853000        0.984200              00:10     
31        0.275681    0.916867        0.995192              0.463960    0.863600        0.986600              00:09     
32        0.295297    0.903846        0.992388              0.433263    0.870200        0.986600              00:09     
33        0.292930    0.915264        0.993189              0.422866    0.875800        0.986600              00:09     
34        0.280849    0.913862        0.993389              0.474545    0.860200        0.984000              00:09     
35        0.280769    0.914263        0.994591              0.530890    0.842800        0.979400              00:09     
36        0.272442    0.914864        0.993590              0.532958    0.849400        0.982200              00:09     
37        0.273670    0.919071        0.993790              0.521265    0.849200        0.979600              00:09     
38        0.259511    0.926082        0.994591              0.535058    0.843400        0.979400              00:09     
39        0.243810    0.928085        0.996194              0.541909    0.854000        0.981200              00:09     
40        0.263287    0.918870        0.993389              0.450011    0.874200        0.986200              00:09     
41        0.261884    0.925481        0.995593              0.455202    0.866400        0.984000              00:09     
42        0.255329    0.926282        0.994591              0.520833    0.845600        0.981600              00:09     
43        0.238268    0.930489        0.994591              0.531769    0.852600        0.980800              00:09     
44        0.241438    0.927083        0.993990              0.570099    0.841000        0.976600              00:09     
45        0.244324    0.926282        0.995793              0.478835    0.866400        0.981200              00:09     
46        0.230124    0.932893        0.994591              0.505409    0.855600        0.982200              00:09     
47        0.225519    0.933293        0.994992              0.503642    0.860200        0.982000              00:09     
48        0.217414    0.933894        0.996394              0.516469    0.862000        0.979400              00:10     
49        0.216292    0.938301        0.995994              0.408336    0.879200        0.986200              00:09     
50        0.227098    0.935697        0.996795              0.524095    0.855400        0.981000              00:09     
51        0.222120    0.933494        0.993990              0.478583    0.861000        0.982400              00:09     
52        0.208908    0.935897        0.995393              0.498131    0.861000        0.982800              00:09     
53        0.224116    0.931090        0.995393              0.478108    0.863600        0.985200              00:09     
54        0.196761    0.940505        0.995994              0.522961    0.843000        0.979400              00:09     
55        0.207590    0.936498        0.994391              0.557402    0.850000        0.976800              00:09     
56        0.209904    0.933694        0.995994              0.518203    0.853200        0.977600              00:09     
57        0.188441    0.943109        0.996795              0.509173    0.860200        0.980600              00:09     
58        0.196930    0.940505        0.995994              0.469707    0.872000        0.984200              00:09     
59        0.213335    0.935697        0.994792              0.454258    0.875000        0.980400              00:09     
60        0.194160    0.939103        0.997196              0.542235    0.851800        0.979400              00:09     
61        0.199996    0.937300        0.996795              0.451579    0.876200        0.986000              00:09     
62        0.183412    0.947917        0.995994              0.452311    0.874800        0.985200              00:09     
63        0.194401    0.940505        0.995994              0.465305    0.872000        0.982400              00:09     
64        0.187593    0.943910        0.995793              0.469512    0.873000        0.983400              00:09     
65        0.196185    0.938502        0.994591              0.542057    0.855000        0.981000              00:10     
66        0.203948    0.939904        0.995393              0.574018    0.840600        0.976200              00:10     
67        0.164890    0.951923        0.997396              0.543092    0.856400        0.980600              00:09     
68        0.169644    0.949319        0.997196              0.500894    0.861800        0.982800              00:10     
69        0.189556    0.940505        0.994992              0.411783    0.884800        0.985200              00:10     
70        0.179395    0.946114        0.995994              0.550424    0.851600        0.978800              00:09     
71        0.186063    0.948117        0.995593              0.473983    0.871800        0.983200              00:10     
72        0.175194    0.947917        0.995994              0.527737    0.856800        0.977800              00:09     
73        0.168863    0.952724        0.997396              0.470160    0.868200        0.982000              00:09     
74        0.164635    0.953726        0.995393              0.522303    0.862400        0.979400              00:09     
75        0.157421    0.953526        0.997396              0.535832    0.860400        0.983600              00:09     
76        0.174909    0.944311        0.995793              0.505825    0.865600        0.984200              00:09     
77        0.150225    0.957532        0.998798              0.576758    0.852800        0.974600              00:10     
78        0.162299    0.947316        0.995994              0.583137    0.849200        0.981600              00:09     
79        0.165446    0.949920        0.996995              0.446503    0.876800        0.986000              00:10     
80        0.155559    0.952524        0.997596              0.504302    0.866400        0.981800              00:09     
