epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.277360    0.060296        0.243790              3.089161    0.108200        0.349200              00:46     
1         2.906186    0.134816        0.436498              2.520162    0.205000        0.607400              00:08     
2         2.583378    0.205929        0.610978              2.322972    0.275000        0.686600              00:08     
3         2.343924    0.282252        0.691506              1.960876    0.398600        0.789200              00:08     
4         2.121419    0.337740        0.754006              1.849568    0.429800        0.802600              00:08     
5         1.870216    0.420072        0.807091              1.618186    0.496800        0.848200              00:08     
6         1.691517    0.486779        0.849159              1.497513    0.533400        0.871800              00:08     
7         1.565631    0.528446        0.868389              1.321429    0.598400        0.893600              00:08     
8         1.435164    0.563902        0.890625              1.287295    0.595600        0.902800              00:08     
9         1.311156    0.596554        0.910056              1.149583    0.644600        0.921200              00:08     
10        1.226067    0.620393        0.916266              1.053603    0.677000        0.930000              00:08     
11        1.099122    0.676082        0.935497              0.912355    0.718200        0.946400              00:08     
12        1.018557    0.685497        0.941106              0.831434    0.747800        0.951000              00:08     
13        0.944921    0.708333        0.952925              0.854132    0.738800        0.954000              00:08     
14        0.912798    0.720152        0.948518              0.819841    0.744400        0.958400              00:08     
15        0.823548    0.741787        0.965545              0.829590    0.742200        0.956200              00:08     
16        0.798801    0.748798        0.963141              0.790250    0.751000        0.955200              00:08     
17        0.774128    0.768029        0.964944              0.894279    0.729800        0.947200              00:08     
18        0.722511    0.776843        0.968750              0.757151    0.770000        0.962000              00:08     
19        0.726550    0.770232        0.973357              0.682523    0.780200        0.965000              00:08     
20        0.644657    0.796274        0.980970              0.676793    0.787800        0.969200              00:08     
21        0.609775    0.809295        0.978566              0.765176    0.760600        0.967000              00:08     
22        0.618058    0.805689        0.978766              0.678264    0.793000        0.968000              00:08     
23        0.592456    0.814904        0.977965              0.579676    0.820400        0.973600              00:08     
24        0.590333    0.819511        0.978365              0.654941    0.792800        0.970200              00:08     
25        0.543389    0.839944        0.982171              0.653724    0.800200        0.970600              00:08     
26        0.531845    0.840144        0.981971              0.676259    0.796600        0.966200              00:08     
27        0.514216    0.844952        0.983173              0.638640    0.808600        0.970800              00:08     
28        0.476313    0.860377        0.984375              0.581493    0.826000        0.972200              00:08     
29        0.460234    0.857572        0.986378              0.638673    0.802000        0.971800              00:08     
30        0.457086    0.861979        0.985577              0.615035    0.807800        0.974400              00:08     
31        0.446900    0.869591        0.984175              0.633384    0.806800        0.971400              00:08     
32        0.408435    0.879808        0.988582              0.626614    0.814000        0.972400              00:08     
33        0.421845    0.870593        0.985577              0.521157    0.843200        0.977800              00:08     
34        0.429492    0.866787        0.987580              0.603445    0.816000        0.973200              00:08     
35        0.415659    0.872997        0.986979              0.552618    0.836200        0.975800              00:08     
36        0.370577    0.889423        0.989984              0.614385    0.819600        0.971200              00:08     
37        0.383114    0.886619        0.987580              0.570850    0.823600        0.976800              00:09     
38        0.376451    0.889623        0.990385              0.727466    0.789800        0.966600              00:08     
39        0.347499    0.902444        0.989583              0.708295    0.803800        0.977400              00:08     
40        0.350661    0.894832        0.990385              0.694464    0.803600        0.973600              00:08     
41        0.377016    0.888822        0.988381              0.565333    0.835600        0.974800              00:08     
42        0.347252    0.891827        0.989784              0.731020    0.790600        0.970400              00:08     
43        0.315247    0.901643        0.991386              0.569881    0.836400        0.977000              00:08     
44        0.314438    0.901643        0.993590              0.616970    0.825000        0.970000              00:08     
45        0.320043    0.902845        0.988782              0.564603    0.841000        0.974800              00:08     
46        0.309783    0.905649        0.991386              0.617920    0.824400        0.975200              00:08     
47        0.305598    0.909255        0.991186              0.637268    0.815400        0.972400              00:08     
48        0.295595    0.907452        0.992188              0.591910    0.833200        0.976600              00:08     
49        0.294526    0.913462        0.990184              0.592359    0.832000        0.975600              00:08     
50        0.279409    0.914864        0.993790              0.654640    0.813800        0.975400              00:08     
51        0.304178    0.907652        0.991386              0.626446    0.815800        0.973200              00:08     
52        0.305241    0.914864        0.990184              0.529782    0.849200        0.980000              00:08     
53        0.261188    0.921474        0.993590              0.496404    0.857600        0.978200              00:08     
54        0.290058    0.914463        0.991987              0.615285    0.821200        0.972600              00:08     
55        0.261647    0.927484        0.993189              0.696913    0.823200        0.973200              00:08     
56        0.278688    0.917668        0.992588              0.601219    0.838000        0.974800              00:08     
57        0.271276    0.918670        0.992188              0.527088    0.844200        0.979400              00:08     
58        0.226488    0.933494        0.993389              0.689089    0.820400        0.974400              00:08     
59        0.267015    0.919271        0.992588              0.637848    0.821000        0.971600              00:08     
60        0.242157    0.932091        0.993790              0.559976    0.849000        0.978600              00:08     
61        0.239244    0.932091        0.992188              0.535903    0.848200        0.979200              00:08     
62        0.248027    0.925080        0.994792              0.585272    0.838000        0.978200              00:08     
63        0.243523    0.925881        0.993990              0.540989    0.840800        0.980800              00:08     
64        0.250009    0.932492        0.993590              0.559072    0.838800        0.975800              00:08     
65        0.235018    0.926482        0.993590              0.580518    0.840600        0.976400              00:08     
66        0.237884    0.933093        0.992788              0.607946    0.827600        0.975600              00:08     
67        0.220672    0.936098        0.994992              0.614800    0.831600        0.977200              00:09     
68        0.239758    0.928285        0.991987              0.545951    0.851600        0.978800              00:08     
69        0.238900    0.926282        0.994591              0.570267    0.849800        0.975000              00:08     
70        0.223158    0.938702        0.995393              0.601975    0.843600        0.975600              00:08     
71        0.224369    0.934696        0.992188              0.616465    0.839000        0.977000              00:08     
72        0.219677    0.931290        0.994191              0.627702    0.828800        0.977400              00:08     
73        0.216279    0.941306        0.993790              0.542680    0.847400        0.979600              00:08     
74        0.227809    0.935096        0.992588              0.567716    0.846400        0.976600              00:08     
75        0.211157    0.936098        0.994591              0.532817    0.855400        0.977200              00:08     
76        0.217147    0.935497        0.992588              0.624014    0.837600        0.976400              00:08     
77        0.205187    0.938702        0.994191              0.603159    0.846000        0.977600              00:08     
78        0.215139    0.937300        0.994792              0.554356    0.846400        0.975600              00:08     
79        0.196163    0.946915        0.993790              0.585706    0.852000        0.978600              00:09     
80        0.194836    0.935096        0.995192              0.578397    0.846200        0.979400              00:09     
81        0.216777    0.935096        0.995393              0.471619    0.859600        0.980600              00:08     
82        0.205092    0.944311        0.994792              0.603666    0.836400        0.977400              00:08     
83        0.190658    0.946915        0.994391              0.596032    0.841400        0.978000              00:08     
84        0.197892    0.938301        0.993990              0.622756    0.835000        0.978600              00:09     
85        0.196399    0.939503        0.995192              0.556291    0.847600        0.979000              00:08     
86        0.207890    0.940304        0.994591              0.618464    0.837400        0.978000              00:08     
87        0.187338    0.942708        0.994391              0.608600    0.846800        0.981000              00:08     
88        0.208323    0.938101        0.994391              0.537645    0.850200        0.978400              00:08     
