epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.397493    0.543870        0.795873              0.657350    0.796600        0.972000              00:11     
1         0.627471    0.854567        0.982772              0.335457    0.897600        0.989400              00:10     
2         0.368627    0.904848        0.991386              0.287708    0.911400        0.993400              00:10     
3         0.295271    0.918069        0.994191              0.322092    0.898000        0.993800              00:10     
4         0.258837    0.928486        0.993189              0.365150    0.898000        0.985200              00:10     
5         0.213522    0.940304        0.994792              0.390210    0.884000        0.987600              00:10     
6         0.206761    0.941106        0.994992              0.286619    0.917600        0.992800              00:10     
7         0.195859    0.941306        0.995793              0.293755    0.905600        0.993600              00:09     
8         0.197929    0.946314        0.994591              0.254128    0.924400        0.991200              00:10     
9         0.180437    0.949720        0.995393              0.298651    0.910200        0.994800              00:10     
10        0.162711    0.954127        0.996394              0.293916    0.918200        0.992200              00:09     
11        0.158085    0.951923        0.996394              0.261179    0.926200        0.993800              00:10     
12        0.125471    0.962340        0.998197              0.365816    0.907600        0.989600              00:09     
13        0.147011    0.953526        0.996194              0.252679    0.931000        0.995400              00:10     
14        0.136039    0.957532        0.997196              0.256257    0.922600        0.993000              00:10     
15        0.132992    0.961138        0.997396              0.250104    0.925200        0.993600              00:09     
16        0.132728    0.962941        0.996394              0.234744    0.931800        0.995000              00:10     
17        0.128679    0.964343        0.997596              0.291177    0.914000        0.994400              00:10     
18        0.111381    0.964143        0.998397              0.235014    0.928800        0.995200              00:10     
19        0.125432    0.962139        0.997396              0.236173    0.930200        0.995200              00:10     
20        0.107262    0.969151        0.998798              0.248964    0.927800        0.994200              00:10     
21        0.099059    0.970152        0.997196              0.250548    0.934200        0.995200              00:10     
22        0.102369    0.966947        0.997796              0.234195    0.934400        0.995200              00:10     
23        0.095029    0.969752        0.998598              0.346603    0.920400        0.992000              00:10     
24        0.102150    0.970954        0.996995              0.491013    0.880600        0.990800              00:10     
25        0.105191    0.966546        0.996394              0.305196    0.919800        0.993200              00:10     
26        0.108721    0.969351        0.997196              0.318390    0.911800        0.992800              00:10     
27        0.103697    0.966546        0.997997              0.201077    0.944200        0.995600              00:10     
28        0.093758    0.971554        0.998798              0.275740    0.925200        0.993800              00:10     
29        0.096972    0.972957        0.998397              0.309184    0.910800        0.992400              00:09     
30        0.096040    0.972756        0.997997              0.257272    0.929600        0.995800              00:09     
31        0.087667    0.973357        0.997596              0.329874    0.907800        0.993000              00:09     
32        0.098679    0.973157        0.997596              0.273216    0.927800        0.994000              00:10     
33        0.079247    0.975160        0.997997              0.207672    0.948400        0.995600              00:09     
34        0.091940    0.971354        0.998397              0.248443    0.932600        0.993600              00:10     
35        0.091149    0.974359        0.998598              0.341788    0.920800        0.992200              00:09     
36        0.091010    0.975561        0.997196              0.264719    0.935800        0.993400              00:09     
37        0.083757    0.976362        0.998397              0.351522    0.913600        0.990200              00:09     
38        0.089314    0.976362        0.998598              0.275840    0.926200        0.992400              00:10     
39        0.100051    0.968149        0.997396              0.253426    0.938600        0.994200              00:10     
40        0.077219    0.978365        0.998598              0.247454    0.935800        0.993600              00:10     
41        0.079652    0.975761        0.998798              0.375844    0.906000        0.988200              00:10     
42        0.078821    0.975160        0.998397              0.326001    0.919800        0.991600              00:11     
43        0.078069    0.977364        0.997997              0.304436    0.925200        0.993600              00:10     
44        0.082789    0.976763        0.997396              0.264803    0.929800        0.992000              00:10     
45        0.078428    0.977163        0.997997              0.290874    0.928400        0.992400              00:10     
46        0.080219    0.976362        0.998598              0.287696    0.925200        0.993400              00:10     
47        0.079332    0.976562        0.998998              0.244454    0.936800        0.993600              00:10     
48        0.074664    0.980569        0.998397              0.235529    0.936800        0.994200              00:10     
49        0.072490    0.976562        0.999399              0.354929    0.919400        0.992400              00:10     
50        0.083565    0.977364        0.998798              0.259780    0.930400        0.994000              00:10     
51        0.072097    0.977965        0.999399              0.259026    0.938200        0.994600              00:09     
52        0.072824    0.979367        0.998397              0.351330    0.907000        0.990200              00:09     
53        0.077610    0.980168        0.998798              0.309926    0.913600        0.990400              00:10     
54        0.067059    0.982372        0.997796              0.309524    0.918600        0.990600              00:10     
55        0.070121    0.977564        0.998798              0.275748    0.933400        0.993400              00:10     
56        0.072194    0.976763        0.998397              0.306556    0.920800        0.989600              00:10     
57        0.062311    0.982372        0.998397              0.268846    0.931400        0.993200              00:10     
58        0.057734    0.981571        0.998798              0.268216    0.931400        0.992600              00:10     
59        0.072360    0.978165        0.998197              0.242168    0.935800        0.994000              00:10     
60        0.063626    0.981771        0.998397              0.296707    0.925600        0.992800              00:10     
61        0.067152    0.981170        0.998798              0.308727    0.922000        0.992600              00:10     
62        0.080343    0.976562        0.998998              0.248693    0.931600        0.993800              00:10     
63        0.076194    0.978365        0.998598              0.246759    0.935400        0.993400              00:10     
64        0.052185    0.985176        0.999199              0.287283    0.935400        0.993000              00:10     
65        0.071350    0.979167        0.997997              0.296302    0.925200        0.993400              00:10     
66        0.069185    0.980369        0.997796              0.268196    0.929000        0.994600              00:10     
67        0.071389    0.979567        0.998197              0.294160    0.925600        0.993400              00:10     
68        0.058548    0.982572        0.999399              0.248718    0.935200        0.993600              00:09     
69        0.064387    0.979167        0.998598              0.330395    0.922600        0.993000              00:10     
70        0.060620    0.984175        0.999399              0.232989    0.943000        0.994400              00:10     
71        0.061184    0.981971        0.998598              0.324700    0.922000        0.991600              00:10     
72        0.063010    0.980168        0.998798              0.275494    0.937600        0.993400              00:09     
73        0.066961    0.982372        0.997396              0.352858    0.919400        0.989800              00:09     
74        0.053344    0.984776        0.999199              0.411066    0.916200        0.992200              00:09     
75        0.063136    0.984175        0.998397              0.393259    0.904200        0.989600              00:10     
76        0.055450    0.983574        0.998798              0.337570    0.924000        0.990200              00:10     
77        0.051327    0.985978        0.999399              0.301646    0.931800        0.993000              00:10     
78        0.056775    0.982171        0.999399              0.273303    0.926600        0.992000              00:10     
79        0.057194    0.983373        0.999599              0.319422    0.917000        0.993600              00:10     
80        0.065775    0.981571        0.998798              0.250890    0.935800        0.993400              00:09     
81        0.058354    0.982372        0.998998              0.326952    0.922600        0.993400              00:09     
82        0.068369    0.979968        0.997796              0.257831    0.933400        0.995000              00:10     
83        0.063362    0.982372        0.998998              0.320210    0.921000        0.991800              00:10     
84        0.063382    0.980970        0.998397              0.256515    0.932200        0.994400              00:10     
85        0.053939    0.984776        0.998798              0.292815    0.924600        0.993600              00:09     
86        0.056103    0.984976        0.999199              0.311527    0.929000        0.994600              00:09     
87        0.052640    0.983173        0.998998              0.303824    0.928400        0.993800              00:10     
88        0.058973    0.981771        0.998397              0.248710    0.935400        0.995400              00:10     
89        0.058707    0.983574        0.998998              0.295891    0.930600        0.992800              00:09     
90        0.064414    0.983774        0.998397              0.369191    0.910000        0.991000              00:10     
91        0.051872    0.986378        0.998197              0.241056    0.938600        0.993000              00:10     
92        0.049669    0.986579        0.998798              0.250615    0.940600        0.992400              00:10     
93        0.050567    0.983774        0.999599              0.260666    0.934000        0.995000              00:09     
94        0.051853    0.983373        0.998397              0.270178    0.937400        0.993200              00:09     
95        0.052846    0.983774        0.998798              0.262342    0.933600        0.994000              00:09     
96        0.052200    0.983774        0.999399              0.274007    0.933200        0.992400              00:09     
97        0.059067    0.981971        0.998998              0.254511    0.935000        0.994600              00:09     
98        0.042220    0.988181        0.999399              0.259625    0.934600        0.992200              00:09     
99        0.051616    0.983373        0.999599              0.276574    0.932400        0.992600              00:10     
100       0.051463    0.985978        0.999800              0.454613    0.911200        0.986400              00:10     
101       0.047089    0.986378        0.999199              0.257774    0.934400        0.993600              00:10     
102       0.047561    0.985577        0.998998              0.261735    0.933400        0.992000              00:10     
103       0.055104    0.981971        0.999199              0.244970    0.936600        0.994400              00:09     
104       0.055659    0.982973        0.998397              0.330031    0.920800        0.990400              00:09     
105       0.057348    0.982572        0.997796              0.250451    0.937200        0.993600              00:09     
106       0.054657    0.985577        0.999599              0.308017    0.923400        0.990600              00:09     
107       0.053936    0.983574        0.999599              0.267287    0.937000        0.993000              00:09     
108       0.055726    0.984375        0.998798              0.240984    0.943800        0.994200              00:09     
109       0.052037    0.984175        0.999800              0.260127    0.933600        0.995400              00:09     
110       0.050710    0.983974        0.998598              0.240919    0.938800        0.993800              00:09     
111       0.046380    0.988181        0.999800              0.217315    0.942200        0.994200              00:09     
112       0.045579    0.988181        0.998998              0.270727    0.937600        0.992800              00:10     
113       0.051839    0.984976        0.998998              0.263245    0.938800        0.994400              00:10     
114       0.055143    0.982572        0.998598              0.296229    0.921800        0.992200              00:10     
115       0.051693    0.984976        0.998598              0.260265    0.935000        0.995000              00:10     
116       0.044625    0.987580        0.999599              0.280154    0.937600        0.993600              00:10     
117       0.043724    0.986779        0.999399              0.283631    0.934200        0.993000              00:09     
118       0.044698    0.984175        0.999199              0.282384    0.933000        0.994400              00:09     
119       0.048740    0.986378        0.998598              0.333399    0.914800        0.988200              00:09     
120       0.054885    0.985777        0.998798              0.312660    0.918400        0.989800              00:10     
121       0.050726    0.984976        0.998798              0.346661    0.921000        0.992400              00:09     
122       0.056566    0.982772        0.997997              0.367530    0.913600        0.988400              00:09     
123       0.047040    0.985377        0.999599              0.369095    0.910800        0.986600              00:09     
124       0.054246    0.983173        0.998798              0.310389    0.922800        0.992200              00:09     
125       0.045581    0.985978        0.998798              0.325263    0.920400        0.990600              00:09     
126       0.043126    0.987380        0.999599              0.264976    0.936200        0.993200              00:09     
127       0.047532    0.988582        0.998998              0.300321    0.926600        0.991400              00:09     
128       0.062601    0.981571        0.998998              0.270960    0.932600        0.993400              00:09     
129       0.041356    0.987380        0.999800              0.254805    0.939000        0.995000              00:09     
130       0.047893    0.984776        0.999599              0.334952    0.924600        0.994200              00:09     
131       0.046427    0.986378        0.999800              0.334963    0.917600        0.991000              00:09     
132       0.050432    0.986378        0.999399              0.375921    0.913800        0.991000              00:09     
133       0.040704    0.987780        0.999599              0.280463    0.933000        0.992200              00:09     
134       0.052183    0.983574        0.998798              0.272734    0.936200        0.994200              00:09     
135       0.042942    0.987981        1.000000              0.311570    0.925200        0.993200              00:09     
136       0.047030    0.986779        0.999199              0.308299    0.924200        0.990200              00:09     
137       0.044622    0.986378        0.998798              0.282071    0.928600        0.993200              00:09     
138       0.039163    0.988181        0.999199              0.269871    0.938400        0.993200              00:09     
139       0.036841    0.989383        0.999199              0.290048    0.931200        0.993200              00:09     
140       0.046374    0.986579        0.998798              0.321633    0.921200        0.991400              00:09     
141       0.043625    0.988181        0.999599              0.274534    0.934400        0.992200              00:09     
142       0.039107    0.988381        0.999199              0.300825    0.930000        0.992000              00:09     
143       0.045629    0.988181        0.998598              0.311655    0.926400        0.990400              00:09     
144       0.045003    0.985777        0.999399              0.346824    0.917200        0.990400              00:09     
145       0.041521    0.986378        0.999399              0.314329    0.934800        0.990400              00:09     
146       0.048292    0.984976        0.999399              0.348554    0.921600        0.991800              00:09     
147       0.039159    0.988582        0.998998              0.375120    0.908000        0.989600              00:09     
148       0.045948    0.986579        0.998998              0.275023    0.936000        0.992200              00:09     
149       0.041499    0.986779        0.999199              0.411966    0.917800        0.993200              00:09     
150       0.046477    0.986378        0.999199              0.283932    0.929200        0.992400              00:09     
151       0.034207    0.988782        1.000000              0.281972    0.933200        0.992600              00:09     
152       0.042834    0.987380        0.999399              0.246711    0.935400        0.993000              00:09     
153       0.029833    0.989784        0.999599              0.310739    0.930800        0.994400              00:09     
154       0.035655    0.990184        0.999399              0.351495    0.924000        0.988200              00:09     
155       0.039957    0.988181        0.999599              0.326307    0.924400        0.991400              00:10     
156       0.054447    0.984776        0.999199              1.703074    0.911800        0.984400              00:09     
157       0.047442    0.988982        0.999599              0.254492    0.935200        0.992600              00:09     
158       0.035249    0.991787        0.998798              0.252837    0.944200        0.992800              00:09     
159       0.038008    0.988982        0.999399              0.314921    0.922000        0.991000              00:09     
160       0.043421    0.985978        0.999199              0.286303    0.930400        0.994000              00:09     
161       0.042489    0.987580        0.998397              0.275504    0.938000        0.993200              00:09     
162       0.046771    0.984976        0.998197              0.294446    0.924600        0.993400              00:09     
163       0.051302    0.986378        0.999199              0.384853    0.911200        0.988800              00:09     
164       0.043888    0.988782        1.000000              0.263122    0.937200        0.993800              00:09     
165       0.042991    0.986779        0.999199              0.241705    0.939600        0.992600              00:09     
166       0.038100    0.989583        0.998998              0.264202    0.937400        0.992000              00:09     
167       0.042272    0.987179        0.998998              0.269700    0.925200        0.992600              00:09     
168       0.037156    0.988582        0.999399              0.233564    0.942200        0.994000              00:09     
169       0.041958    0.987780        0.999199              0.905940    0.835200        0.959400              00:09     
170       0.043478    0.985377        0.999599              0.253508    0.935200        0.994400              00:09     
171       0.036791    0.988782        0.999399              0.294499    0.935600        0.991600              00:09     
172       0.041424    0.986378        0.999399              0.234411    0.942600        0.991800              00:09     
173       0.044646    0.987580        0.999599              0.446524    0.899600        0.985800              00:09     
174       0.037293    0.989383        0.999199              0.288004    0.936400        0.992400              00:09     
175       0.042605    0.986378        0.998598              0.300048    0.929000        0.993600              00:09     
176       0.040072    0.988982        0.999599              0.252247    0.939200        0.993000              00:09     
177       0.038820    0.986178        0.999399              0.311399    0.937800        0.992800              00:10     
178       0.040268    0.986378        1.000000              0.315020    0.929800        0.992000              00:09     
179       0.041036    0.987981        0.999800              0.253267    0.934600        0.993000              00:09     
180       0.032260    0.990986        0.999800              0.255583    0.942400        0.992800              00:09     
181       0.043299    0.985577        0.999199              0.322413    0.923800        0.990800              00:09     
182       0.037860    0.988982        0.999599              0.337503    0.922000        0.992200              00:09     
183       0.042596    0.985978        0.999399              0.253094    0.938200        0.992400              00:09     
184       0.042865    0.987380        0.999800              0.311601    0.932000        0.993600              00:09     
185       0.044475    0.987580        0.999399              0.321770    0.930800        0.990400              00:09     
186       0.039829    0.985978        0.999800              0.256622    0.938800        0.993400              00:09     
187       0.042133    0.988181        0.998598              0.349652    0.915200        0.992800              00:09     
188       0.040431    0.987179        0.999399              0.281302    0.932600        0.993800              00:09     
189       0.039982    0.987981        0.999399              0.252431    0.943600        0.994200              00:09     
190       0.037947    0.989784        0.999199              0.265975    0.939800        0.993800              00:09     
