epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.283473    0.058093        0.256010              3.154134    0.084200        0.350800              00:11     
1         2.945251    0.124599        0.439303              2.653472    0.175800        0.552400              00:09     
2         2.604483    0.205128        0.604367              2.323479    0.271000        0.673400              00:09     
3         2.421664    0.263021        0.678686              2.183376    0.312800        0.724200              00:09     
4         2.183859    0.328926        0.732973              1.997873    0.386800        0.775000              00:09     
5         2.000257    0.394431        0.778446              1.847008    0.447600        0.802000              00:10     
6         1.832552    0.436699        0.823317              1.776020    0.446600        0.814000              00:09     
7         1.671606    0.484976        0.847155              1.490194    0.533400        0.869600              00:09     
8         1.560662    0.524639        0.869792              1.450018    0.540000        0.890600              00:09     
9         1.424505    0.557692        0.896434              1.243632    0.615400        0.906400              00:10     
10        1.357224    0.579728        0.895232              1.157149    0.646000        0.920800              00:10     
11        1.272485    0.608373        0.913061              1.262272    0.622800        0.897600              00:10     
12        1.198208    0.626202        0.920673              1.066942    0.669000        0.926600              00:10     
13        1.124682    0.658253        0.930889              1.080396    0.670800        0.927400              00:09     
14        1.058297    0.679087        0.941707              1.024603    0.689000        0.930000              00:09     
15        1.027965    0.683894        0.944712              0.928026    0.715400        0.941000              00:10     
16        0.975025    0.702324        0.948117              0.914900    0.716600        0.948400              00:10     
17        0.923489    0.713942        0.946114              0.888800    0.719400        0.950600              00:09     
18        0.888229    0.724760        0.955128              0.874375    0.731800        0.953400              00:09     
19        0.824513    0.753205        0.963742              0.792316    0.755600        0.959400              00:10     
20        0.791350    0.763822        0.964543              0.734414    0.773000        0.965800              00:10     
21        0.735799    0.773037        0.969151              0.724567    0.780400        0.966600              00:11     
22        0.724811    0.785256        0.968750              0.822719    0.742800        0.957400              00:11     
23        0.695551    0.781651        0.966947              0.810568    0.755200        0.960200              00:10     
24        0.645043    0.799679        0.975962              0.832388    0.742000        0.960600              00:09     
25        0.660093    0.793069        0.971955              0.786906    0.755000        0.958400              00:09     
26        0.608750    0.812700        0.976162              0.829439    0.742200        0.954600              00:09     
27        0.575949    0.822516        0.980369              0.781493    0.776200        0.962200              00:09     
28        0.555995    0.826122        0.979968              0.659480    0.798800        0.968200              00:09     
29        0.528094    0.835737        0.982973              0.732852    0.790800        0.964800              00:09     
30        0.544592    0.833133        0.982171              0.652026    0.803000        0.970200              00:09     
31        0.526727    0.834736        0.982973              0.619249    0.817200        0.970400              00:09     
32        0.513180    0.846554        0.980970              0.681505    0.791800        0.968200              00:09     
33        0.479164    0.859375        0.985176              0.637006    0.808400        0.976000              00:10     
34        0.455848    0.860777        0.986378              0.688240    0.801000        0.971600              00:09     
35        0.449834    0.863582        0.984575              0.650280    0.811600        0.966200              00:09     
36        0.440207    0.868389        0.985577              0.628850    0.817200        0.971800              00:09     
