epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.638492    0.099760        0.318510              3.118063    0.173200        0.491800              00:13     
1         2.707647    0.264423        0.632412              2.271847    0.374600        0.720400              00:12     
2         2.311759    0.358774        0.761619              1.972552    0.430800        0.793200              00:11     
3         2.009967    0.452524        0.824720              1.889148    0.472000        0.859200              00:11     
4         1.815471    0.506210        0.862981              1.740377    0.569400        0.886200              00:12     
5         1.631083    0.564904        0.882011              1.391896    0.601000        0.909000              00:11     
6         1.399422    0.624199        0.921875              1.305892    0.646600        0.923600              00:11     
7         1.320909    0.649239        0.929888              1.277460    0.658000        0.929800              00:12     
8         1.228531    0.664663        0.933093              1.050976    0.725000        0.951800              00:13     
9         1.099697    0.713341        0.949119              0.955454    0.741400        0.958000              00:11     
10        1.035814    0.718550        0.951923              1.116254    0.727600        0.952000              00:11     
11        1.079161    0.715345        0.950721              1.063555    0.751000        0.959800              00:11     
12        0.985610    0.743590        0.961338              0.908502    0.770000        0.963000              00:11     
13        0.935236    0.758814        0.957532              0.781142    0.777800        0.966600              00:11     
14        0.858385    0.776843        0.966346              0.786529    0.782600        0.971000              00:12     
15        0.891479    0.777644        0.965345              0.956159    0.788400        0.960600              00:12     
16        0.924371    0.769030        0.962340              0.703072    0.813200        0.981200              00:11     
17        0.792073    0.807091        0.971554              1.057160    0.763600        0.965400              00:11     
18        0.826583    0.798878        0.971554              1.026187    0.776800        0.963000              00:11     
19        0.761410    0.804888        0.969952              0.659113    0.828400        0.972200              00:11     
20        0.663268    0.833734        0.980769              0.786919    0.808200        0.966200              00:11     
21        0.754481    0.809295        0.976763              0.843729    0.802400        0.974000              00:11     
22        0.690407    0.830929        0.979167              0.838369    0.819000        0.975800              00:11     
23        0.689659    0.821915        0.978966              0.866355    0.820600        0.975800              00:13     
24        0.662063    0.838141        0.980168              0.697949    0.839000        0.976000              00:11     
25        0.601357    0.844551        0.979367              1.042411    0.802000        0.972600              00:11     
26        0.648266    0.842147        0.983574              0.734532    0.842000        0.979600              00:11     
27        0.613175    0.851162        0.983173              0.631442    0.862400        0.981000              00:11     
28        0.577480    0.856971        0.980168              0.603620    0.855800        0.979800              00:11     
29        0.614941    0.852764        0.983373              0.856432    0.816000        0.971200              00:11     
30        0.494448    0.875401        0.987580              0.726125    0.845600        0.977600              00:11     
31        0.548002    0.863181        0.981370              0.668301    0.853000        0.979600              00:11     
32        0.546939    0.859375        0.984575              0.876757    0.833200        0.978400              00:11     
33        0.622339    0.848357        0.980369              0.706065    0.852000        0.978800              00:11     
34        0.479700    0.880208        0.984575              0.489325    0.886000        0.986000              00:11     
35        0.435774    0.898037        0.989383              0.986072    0.846400        0.976000              00:11     
36        0.442280    0.889423        0.984375              0.888386    0.824800        0.974000              00:11     
37        0.465572    0.876803        0.986579              0.725060    0.862200        0.976600              00:11     
38        0.446660    0.882212        0.985377              0.688327    0.844200        0.979400              00:11     
39        0.456893    0.885817        0.987580              0.690112    0.868600        0.978400              00:11     
40        0.467010    0.885817        0.988782              0.935993    0.826600        0.976400              00:11     
41        0.481250    0.892829        0.986378              0.973662    0.851200        0.978600              00:11     
42        0.508052    0.880208        0.987981              0.647550    0.864200        0.984000              00:11     
43        0.456108    0.891627        0.987981              0.784381    0.854400        0.981200              00:12     
44        0.432596    0.901242        0.987580              0.589682    0.874400        0.984800              00:11     
45        0.348127    0.913662        0.993189              0.614159    0.877400        0.985800              00:11     
46        0.338557    0.913862        0.990986              0.574283    0.885000        0.982400              00:11     
47        0.434596    0.899439        0.988181              1.529047    0.801600        0.969200              00:12     
48        0.445455    0.891026        0.986579              0.675569    0.871600        0.980800              00:11     
49        0.397481    0.907252        0.988782              0.897912    0.849400        0.977000              00:11     
50        0.418032    0.904647        0.990385              0.708575    0.869800        0.982000              00:12     
51        0.349438    0.917668        0.990184              0.791087    0.876400        0.983200              00:11     
52        0.333754    0.913261        0.991787              0.624719    0.875800        0.980800              00:11     
53        0.350298    0.912059        0.989183              0.967609    0.851200        0.974600              00:11     
54        0.312768    0.918670        0.992989              0.777426    0.858000        0.980000              00:10     
55        0.405016    0.904046        0.989984              0.963611    0.841400        0.976800              00:11     
56        0.438619    0.893229        0.989984              0.896969    0.848400        0.975600              00:11     
57        0.360806    0.921675        0.993189              0.627349    0.880000        0.982800              00:11     
58        0.272949    0.933894        0.995593              0.648830    0.885000        0.984400              00:11     
59        0.287476    0.923878        0.992388              0.704659    0.867600        0.978400              00:12     
60        0.365473    0.918470        0.992188              0.718028    0.878200        0.979000              00:12     
61        0.398489    0.905849        0.991987              0.887361    0.859000        0.978200              00:11     
62        0.399545    0.907652        0.991186              0.744130    0.868600        0.982400              00:11     
