epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.148676    0.085537        0.322917              2.987709    0.106600        0.430200              00:13     
1         2.851086    0.156651        0.483173              2.637470    0.213200        0.578800              00:12     
2         2.531786    0.243590        0.632011              2.368612    0.284200        0.662200              00:12     
3         2.345806    0.294271        0.695312              2.165844    0.332800        0.731400              00:13     
4         2.196114    0.335737        0.728766              2.226809    0.336400        0.711200              00:12     
5         2.087536    0.361579        0.761418              2.066484    0.355000        0.771400              00:12     
6         2.039283    0.383013        0.765825              1.945925    0.400000        0.785800              00:12     
7         1.932960    0.413862        0.800681              1.933026    0.415200        0.799400              00:12     
8         1.881818    0.417067        0.807091              1.862564    0.429400        0.797800              00:12     
9         1.849277    0.433694        0.813702              1.832807    0.436000        0.806600              00:12     
10        1.824979    0.438502        0.816106              1.776920    0.445200        0.818000              00:12     
11        1.782434    0.451322        0.833734              1.864526    0.425000        0.795400              00:12     
12        1.754848    0.466546        0.831931              1.892842    0.423200        0.803400              00:12     
13        1.693586    0.469752        0.843950              1.749784    0.464200        0.832800              00:12     
14        1.680980    0.471354        0.846955              1.672486    0.486200        0.842800              00:13     
15        1.663779    0.475761        0.858574              1.760726    0.460600        0.829600              00:12     
16        1.633662    0.487780        0.856370              1.691507    0.477200        0.840600              00:12     
17        1.645363    0.492188        0.856370              1.769398    0.458800        0.820600              00:12     
18        1.650729    0.485377        0.851562              1.693104    0.481400        0.841200              00:12     
19        1.606779    0.499800        0.862780              1.673847    0.489800        0.845400              00:13     
20        1.566398    0.507812        0.874800              1.592955    0.519000        0.852200              00:12     
21        1.622264    0.498197        0.858574              1.661971    0.483800        0.847000              00:12     
22        1.554031    0.518229        0.871394              1.720805    0.478600        0.833800              00:13     
23        1.549656    0.509816        0.871795              1.615340    0.507600        0.848200              00:12     
24        1.529757    0.510216        0.877204              1.652216    0.498400        0.843200              00:12     
25        1.509463    0.526042        0.884215              1.587407    0.509200        0.865400              00:12     
26        1.514419    0.529848        0.882612              1.681110    0.487400        0.841200              00:12     
