epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.117294    0.108974        0.370793              2.873456    0.180200        0.510800              00:14     
1         2.553518    0.257212        0.627204              2.265990    0.313000        0.702200              00:12     
2         2.223594    0.349359        0.726362              2.007545    0.394000        0.760600              00:12     
3         1.968311    0.403245        0.793269              2.051842    0.379200        0.773400              00:12     
4         1.849241    0.452524        0.806691              1.776542    0.447000        0.815800              00:12     
5         1.734434    0.474760        0.839744              1.663745    0.490200        0.836000              00:12     
6         1.620765    0.505208        0.857772              1.646545    0.489200        0.849000              00:12     
7         1.554475    0.530048        0.866587              1.545524    0.520800        0.862200              00:12     
8         1.518532    0.534455        0.878806              1.451448    0.562800        0.883800              00:12     
9         1.447384    0.555288        0.884615              1.367883    0.578000        0.897000              00:12     
10        1.386602    0.574519        0.896635              1.393684    0.565200        0.898000              00:12     
11        1.332381    0.595152        0.902244              1.410882    0.554000        0.896800              00:12     
12        1.313533    0.592348        0.905248              1.296571    0.592000        0.909200              00:12     
13        1.285570    0.607171        0.913061              1.342669    0.584600        0.898000              00:12     
14        1.235163    0.620393        0.919271              1.259132    0.620200        0.905200              00:12     
15        1.207906    0.629407        0.922476              1.261691    0.598800        0.912200              00:12     
16        1.136883    0.647035        0.935897              1.354822    0.596400        0.894800              00:12     
17        1.109895    0.651242        0.933494              1.277271    0.591200        0.917800              00:12     
18        1.100307    0.657652        0.938101              1.207032    0.623600        0.913400              00:12     
19        1.049204    0.676482        0.939503              1.107750    0.652200        0.932200              00:12     
20        1.036380    0.681090        0.944712              1.066177    0.663400        0.938200              00:12     
21        0.981149    0.685096        0.952324              1.251455    0.618800        0.922400              00:12     
22        0.976100    0.691106        0.948518              1.236652    0.629400        0.916800              00:12     
23        0.962030    0.696915        0.952925              1.169960    0.643800        0.924800              00:12     
24        0.959674    0.694311        0.953726              1.084671    0.663400        0.925000              00:12     
25        0.928557    0.706130        0.954327              1.011816    0.683600        0.942400              00:12     
26        0.878503    0.728766        0.964143              0.994734    0.696200        0.947200              00:12     
27        0.860256    0.734375        0.958333              1.049526    0.677200        0.934800              00:12     
28        0.855001    0.736779        0.964343              1.065799    0.678000        0.934600              00:12     
29        0.840282    0.738582        0.967748              1.072387    0.677800        0.935800              00:13     
30        0.809464    0.742188        0.966747              1.064715    0.673000        0.936600              00:12     
31        0.768698    0.751603        0.967348              1.001976    0.701800        0.938400              00:12     
32        0.776118    0.755609        0.968349              1.027694    0.692800        0.935800              00:12     
33        0.750724    0.765224        0.969351              0.935270    0.714000        0.952200              00:12     
34        0.739581    0.767428        0.972957              0.952005    0.711600        0.946800              00:12     
35        0.771115    0.763421        0.969351              0.989260    0.702800        0.939000              00:12     
36        0.703357    0.786258        0.975361              0.961205    0.712400        0.947400              00:12     
37        0.701287    0.783854        0.975361              0.934602    0.715200        0.953400              00:12     
38        0.702085    0.784255        0.973758              0.903252    0.728000        0.950600              00:12     
39        0.684846    0.790064        0.974359              1.006616    0.706800        0.936000              00:12     
40        0.636208    0.795072        0.980369              1.009687    0.708000        0.938600              00:12     
41        0.651720    0.790064        0.978766              0.920330    0.715600        0.949800              00:12     
42        0.620514    0.807492        0.981370              0.929419    0.728800        0.951600              00:12     
