epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         0.912461    0.679287        0.912861              0.689887    0.792400        0.972600              00:28     
1         0.575415    0.843149        0.986378              0.591045    0.820600        0.976400              00:26     
2         0.452051    0.867188        0.985978              0.474107    0.864400        0.984600              00:26     
3         0.405466    0.883413        0.987981              0.494002    0.860200        0.982000              00:26     
4         0.368911    0.895633        0.989583              0.494584    0.853400        0.983200              00:26     
5         0.335103    0.911859        0.990585              0.425135    0.876200        0.989800              00:26     
6         0.294290    0.914663        0.993990              0.312854    0.908600        0.991400              00:26     
7         0.276534    0.922075        0.994992              0.417279    0.884200        0.981000              00:26     
8         0.260147    0.920473        0.993790              0.283704    0.915600        0.991800              00:26     
9         0.251924    0.925881        0.995393              0.357372    0.891400        0.991200              00:27     
10        0.240595    0.928285        0.995393              0.294141    0.910000        0.989800              00:26     
11        0.219834    0.932091        0.994992              0.326392    0.907400        0.992200              00:26     
12        0.208996    0.940304        0.996995              0.248915    0.921600        0.995200              00:26     
13        0.187391    0.943510        0.997596              0.277266    0.917200        0.995400              00:26     
14        0.194240    0.938502        0.996795              0.393292    0.897000        0.984400              00:26     
15        0.181483    0.943109        0.995393              0.233750    0.930200        0.994800              00:26     
16        0.174236    0.949319        0.996194              0.388914    0.892200        0.991600              00:26     
17        0.177587    0.945112        0.995793              0.360027    0.900200        0.988600              00:26     
18        0.176411    0.941106        0.997796              0.295821    0.916800        0.990600              00:26     
19        0.160748    0.952524        0.997796              0.296427    0.918400        0.994800              00:26     
20        0.167159    0.951923        0.995793              0.289919    0.918800        0.991800              00:26     
21        0.157387    0.955128        0.996595              0.392838    0.894000        0.989200              00:26     
22        0.142851    0.958534        0.995793              0.265245    0.927600        0.994400              00:26     
23        0.127410    0.961538        0.998598              0.276503    0.926400        0.992600              00:26     
24        0.157791    0.953125        0.994191              0.353188    0.907400        0.991000              00:26     
25        0.125169    0.963742        0.997596              0.242328    0.928600        0.994400              00:26     
26        0.119565    0.964343        0.998598              0.327394    0.910200        0.991800              00:26     
27        0.124987    0.960938        0.998197              0.336639    0.907000        0.993000              00:26     
28        0.121481    0.960337        0.996394              0.309044    0.917200        0.993200              00:26     
29        0.139836    0.956731        0.998598              0.232568    0.931200        0.993000              00:27     
30        0.140676    0.960337        0.996795              0.342500    0.910800        0.992800              00:26     
31        0.134787    0.957933        0.996595              0.273214    0.923200        0.992000              00:26     
32        0.127687    0.960938        0.997596              0.245784    0.935000        0.994600              00:26     
33        0.117748    0.964744        0.996995              0.302352    0.920800        0.992000              00:26     
34        0.117803    0.964944        0.997196              0.292492    0.921200        0.991400              00:26     
35        0.115786    0.966747        0.998197              0.233200    0.933800        0.993400              00:26     
36        0.136473    0.961939        0.996995              0.274801    0.926400        0.993600              00:27     
37        0.121504    0.965345        0.997997              0.275697    0.926200        0.993800              00:26     
38        0.121296    0.966346        0.998197              0.354680    0.915200        0.995000              00:26     
39        0.107525    0.966546        0.997396              0.221677    0.939000        0.995600              00:27     
40        0.111617    0.968750        0.997796              0.266274    0.926000        0.994200              00:26     
41        0.102126    0.969551        0.998397              0.269593    0.932800        0.992800              00:26     
42        0.121439    0.961939        0.997396              0.347665    0.911000        0.992400              00:26     
43        0.098077    0.972556        0.998798              0.272697    0.931000        0.994600              00:26     
44        0.098335    0.969151        0.998197              0.294384    0.928800        0.993200              00:26     
45        0.092523    0.971354        0.998998              0.257615    0.935200        0.992800              00:26     
46        0.098508    0.971755        0.997796              0.311608    0.918800        0.992000              00:26     
47        0.090540    0.975761        0.998397              0.257462    0.940600        0.994000              00:26     
48        0.105018    0.966947        0.997997              0.381895    0.907200        0.991400              00:26     
49        0.098990    0.968550        0.997596              0.266195    0.932800        0.993000              00:26     
50        0.092108    0.972356        0.997997              0.219020    0.943200        0.995200              00:26     
51        0.084433    0.978766        0.997596              0.295452    0.922400        0.991400              00:26     
52        0.086407    0.972155        0.998397              0.266658    0.934800        0.994000              00:27     
53        0.093113    0.972155        0.998998              0.279927    0.936600        0.994000              00:26     
54        0.084857    0.975160        0.999199              0.275700    0.932800        0.994000              00:26     
55        0.094246    0.971955        0.997596              0.316043    0.923200        0.995000              00:27     
56        0.095110    0.973758        0.998598              0.281012    0.933200        0.992000              00:26     
57        0.080385    0.976162        0.998598              0.225667    0.946000        0.995200              00:26     
58        0.083232    0.974559        0.997396              0.279617    0.934800        0.995000              00:26     
59        0.095679    0.972155        0.997997              0.303079    0.932000        0.993200              00:26     
60        0.076799    0.977163        0.998798              0.307069    0.929200        0.992600              00:26     
61        0.079407    0.975561        0.998998              0.261031    0.937800        0.993000              00:26     
62        0.079803    0.972556        0.999199              0.262782    0.940800        0.991600              00:25     
63        0.077313    0.976162        0.998197              0.327268    0.923800        0.993000              00:26     
64        0.084131    0.975962        0.997596              0.280203    0.932400        0.994800              00:26     
65        0.084043    0.972957        0.998998              0.255873    0.940200        0.993800              00:26     
66        0.073266    0.979367        0.998798              0.266171    0.939600        0.993000              00:27     
67        0.067923    0.978766        0.998397              0.266735    0.936800        0.994400              00:26     
68        0.076806    0.976362        0.998998              0.292546    0.934000        0.994600              00:26     
69        0.082864    0.978766        0.998598              0.252813    0.942400        0.993600              00:26     
70        0.091710    0.972155        0.998798              0.295830    0.929000        0.993600              00:26     
71        0.067434    0.977965        0.999599              0.268040    0.938600        0.994000              00:27     
72        0.082410    0.976763        0.997596              0.297968    0.930000        0.990600              00:27     
73        0.069095    0.979167        0.998397              0.268571    0.935000        0.994000              00:26     
74        0.069163    0.980369        0.998598              0.310140    0.930600        0.993200              00:27     
75        0.080289    0.976763        0.998397              0.343132    0.932400        0.990000              00:26     
76        0.072784    0.980569        0.998197              0.391475    0.909800        0.991800              00:26     
77        0.070679    0.978165        0.999599              0.259292    0.940400        0.993800              00:26     
78        0.080375    0.977163        0.998798              0.313972    0.926000        0.991800              00:26     
79        0.071928    0.978365        0.998798              0.254936    0.938400        0.994000              00:26     
80        0.072977    0.980769        0.998598              0.338430    0.927200        0.991000              00:26     
81        0.080910    0.979768        0.998598              0.279519    0.934800        0.993400              00:26     
82        0.075190    0.977764        0.998998              0.275604    0.935800        0.993000              00:26     
83        0.075414    0.976562        0.998998              0.329603    0.921200        0.992400              00:26     
84        0.074825    0.977764        0.999399              0.344327    0.920600        0.992000              00:26     
85        0.075452    0.977163        0.998197              0.299011    0.927200        0.992800              00:26     
86        0.068073    0.980168        0.999399              0.318465    0.930400        0.991400              00:26     
87        0.068102    0.980970        0.998798              0.327949    0.924000        0.995400              00:26     
88        0.074074    0.976963        0.999199              0.250971    0.937600        0.993400              00:26     
89        0.067166    0.978365        0.998197              0.325589    0.925800        0.995000              00:26     
90        0.079471    0.976362        0.997596              0.292792    0.930600        0.993600              00:27     
