epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.453290    0.051282        0.228165              8.771694    0.039000        0.184200              00:10     
1         2.977121    0.145833        0.455329              2.363287    0.244400        0.661400              00:09     
2         2.479192    0.259014        0.652043              2.197019    0.306200        0.684800              00:09     
3         2.085320    0.359575        0.748197              1.751717    0.426600        0.825400              00:09     
4         1.918938    0.392628        0.778045              1.597108    0.494400        0.844200              00:09     
5         1.705535    0.478966        0.833333              1.372243    0.571200        0.887600              00:09     
6         1.555856    0.522236        0.865184              1.252951    0.607400        0.908400              00:09     
7         1.410610    0.571314        0.885617              1.157815    0.645600        0.907600              00:09     
8         1.308836    0.597756        0.900240              1.253697    0.622000        0.901000              00:08     
9         1.200477    0.629006        0.915465              0.959825    0.710400        0.943400              00:08     
10        1.170246    0.643429        0.919671              1.170608    0.669600        0.914800              00:09     
11        1.108307    0.667668        0.925080              0.914531    0.727800        0.949200              00:09     
12        1.046358    0.692308        0.945913              0.900058    0.717600        0.949000              00:09     
13        0.992339    0.708934        0.946114              0.858577    0.733200        0.950600              00:09     
14        0.942049    0.719752        0.949119              0.804266    0.753000        0.958200              00:08     
15        0.877269    0.745393        0.954728              0.861305    0.752600        0.945600              00:08     
16        0.815612    0.757212        0.964343              0.722444    0.790800        0.966200              00:09     
17        0.805617    0.764423        0.957532              0.673934    0.804800        0.965800              00:09     
18        0.774375    0.767829        0.960938              0.838273    0.757400        0.959600              00:08     
19        0.727335    0.777644        0.969952              0.728598    0.791600        0.967400              00:09     
20        0.743184    0.783053        0.966947              0.823476    0.761600        0.947200              00:09     
21        0.703175    0.790865        0.968750              0.714269    0.787200        0.967200              00:09     
22        0.703263    0.777244        0.969752              0.720689    0.791600        0.967200              00:09     
23        0.666385    0.803085        0.973558              0.710133    0.794200        0.966400              00:08     
24        0.622773    0.822316        0.975160              0.702805    0.801400        0.966800              00:08     
25        0.643818    0.808494        0.973958              0.678973    0.799200        0.970000              00:09     
26        0.614094    0.818510        0.975160              0.614494    0.829200        0.974200              00:09     
27        0.586028    0.829928        0.975962              0.577393    0.828200        0.972000              00:09     
28        0.578597    0.830729        0.975160              0.696934    0.804800        0.969400              00:10     
