epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.057559    0.166466        0.490785              2.810098    0.230600        0.615400              00:12     
1         2.761131    0.244992        0.617588              2.907522    0.212800        0.606400              00:11     
2         2.603612    0.274840        0.652244              2.767770    0.269000        0.664600              00:11     
3         2.616334    0.273037        0.660657              2.546806    0.273400        0.689000              00:12     
4         2.550651    0.282252        0.672075              2.589494    0.282800        0.708600              00:11     
5         2.496239    0.299079        0.690905              3.318242    0.261800        0.650400              00:11     
6         2.455666    0.313702        0.703726              2.246962    0.352400        0.772000              00:11     
7         2.362309    0.332732        0.729968              4.633965    0.202200        0.602000              00:11     
8         2.370658    0.326522        0.712340              2.682137    0.311800        0.702800              00:11     
9         2.285528    0.353165        0.752804              3.634847    0.237200        0.595200              00:11     
10        2.377133    0.327123        0.713542              2.726181    0.316800        0.690800              00:11     
11        2.277362    0.356370        0.752604              3.206747    0.255200        0.625200              00:11     
12        2.229480    0.357171        0.758614              4.381450    0.233000        0.598800              00:11     
13        2.244365    0.364383        0.742788              2.840932    0.304200        0.715400              00:11     
14        2.227226    0.366787        0.762220              3.632351    0.272600        0.674400              00:11     
15        2.193470    0.381611        0.766627              3.831122    0.243000        0.616200              00:11     
16        2.186539    0.370994        0.768229              2.614673    0.338600        0.742400              00:11     
17        2.145686    0.383013        0.786258              2.804509    0.306200        0.714600              00:11     
18        2.177611    0.383413        0.766627              2.499259    0.332400        0.724600              00:13     
19        2.175993    0.387019        0.780248              2.655614    0.350800        0.734000              00:11     
20        2.180063    0.384415        0.767027              2.650376    0.363200        0.732400              00:11     
21        2.124681    0.394431        0.787059              2.305411    0.375400        0.767200              00:11     
22        2.106459    0.395633        0.780248              2.492804    0.347600        0.767800              00:11     
23        2.156757    0.379207        0.791466              3.252230    0.287600        0.698400              00:11     
24        2.142739    0.389022        0.784455              2.172473    0.431800        0.789800              00:11     
25        2.160920    0.392428        0.780649              2.807671    0.315000        0.749800              00:11     
26        2.145062    0.396234        0.793470              3.267215    0.303400        0.665400              00:11     
27        2.079770    0.401442        0.782252              2.882410    0.296000        0.734200              00:11     
28        2.072848    0.403245        0.800280              2.974238    0.304600        0.708600              00:11     
29        2.098837    0.409455        0.795072              3.368693    0.295200        0.680600              00:11     
30        2.110732    0.408454        0.789463              3.087264    0.295800        0.704200              00:11     
31        2.103228    0.407452        0.796274              3.307827    0.327800        0.702800              00:11     
32        2.050783    0.413662        0.801082              3.243569    0.317000        0.703200              00:11     
33        2.001338    0.418870        0.816506              3.111075    0.315600        0.714200              00:11     
34        2.004745    0.420072        0.807091              4.477107    0.265600        0.678000              00:11     
35        2.011188    0.419872        0.812099              3.975887    0.308600        0.611200              00:11     
36        2.066088    0.410457        0.796074              3.524865    0.305600        0.714800              00:11     
37        1.962550    0.428686        0.817708              2.696968    0.331000        0.737000              00:11     
38        2.011348    0.419071        0.808494              2.878812    0.355400        0.712200              00:11     
39        2.046050    0.417668        0.812700              3.288499    0.299000        0.702000              00:11     
40        2.021976    0.417268        0.813101              3.000251    0.311800        0.720200              00:11     
41        2.010071    0.435497        0.809696              3.485637    0.291800        0.693200              00:11     
42        2.002650    0.424279        0.809095              3.517746    0.288600        0.699200              00:11     
43        1.952489    0.436899        0.813502              3.482088    0.272600        0.724000              00:11     
44        2.002700    0.427684        0.819712              5.390271    0.271800        0.609200              00:11     
45        1.972399    0.436298        0.820713              2.743844    0.344000        0.729800              00:11     
46        1.983656    0.430288        0.815705              2.349521    0.379600        0.808600              00:11     
47        1.959450    0.443109        0.816907              1.650402    0.512600        0.868800              00:11     
48        1.921273    0.457933        0.826122              2.955776    0.339600        0.707000              00:11     
49        1.881617    0.448117        0.829327              2.178344    0.397600        0.815200              00:11     
50        1.953688    0.430088        0.815905              2.535675    0.375400        0.785200              00:11     
51        1.938923    0.445913        0.829527              4.637290    0.253600        0.643800              00:11     
52        1.924262    0.442708        0.824319              2.933079    0.333000        0.703800              00:11     
53        1.848542    0.466947        0.833534              4.015148    0.280800        0.662000              00:11     
54        1.896697    0.443710        0.826923              2.330548    0.396600        0.777200              00:11     
55        1.871783    0.453526        0.837941              3.229932    0.306200        0.739800              00:11     
56        1.856503    0.452524        0.842548              2.183938    0.449000        0.794000              00:11     
57        1.843358    0.459335        0.837139              3.346862    0.304800        0.710600              00:11     
58        1.885381    0.442107        0.827724              2.318973    0.395800        0.829800              00:11     
59        1.890347    0.443910        0.832732              4.167231    0.275200        0.708600              00:11     
60        1.875279    0.452324        0.835337              3.089293    0.348600        0.749800              00:11     
61        1.845086    0.470753        0.841947              2.879066    0.327600        0.759600              00:11     
62        1.865660    0.462340        0.826923              4.867040    0.260400        0.610600              00:11     
63        1.924903    0.450721        0.829928              4.423519    0.286400        0.660200              00:11     
64        1.827404    0.469752        0.844952              2.728324    0.373200        0.732200              00:11     
65        1.884389    0.464944        0.838141              6.323673    0.264400        0.593000              00:12     
66        1.838295    0.469752        0.832131              3.042411    0.359000        0.718800              00:12     
67        1.830938    0.473558        0.835136              3.547284    0.299400        0.681400              00:13     
68        1.858925    0.460737        0.827324              4.231523    0.287200        0.707400              00:11     
69        1.832413    0.467348        0.841546              2.813338    0.355000        0.735000              00:11     
70        1.730992    0.496194        0.854968              2.864871    0.349800        0.736000              00:11     
71        1.757035    0.468149        0.845353              2.777009    0.339200        0.789600              00:11     
72        1.767617    0.479167        0.851362              3.217346    0.328800        0.759800              00:11     
73        1.728128    0.491787        0.848958              7.089512    0.235000        0.552600              00:11     
74        1.751007    0.481771        0.840144              4.087939    0.268000        0.666400              00:11     
75        1.809955    0.467748        0.836939              2.491533    0.351000        0.792000              00:11     
76        1.792900    0.476763        0.837340              2.661855    0.383200        0.764200              00:11     
77        1.773330    0.490585        0.850561              2.626412    0.386000        0.750400              00:11     
78        1.756352    0.489183        0.844952              2.313803    0.438600        0.824200              00:11     
79        1.742325    0.484175        0.848357              2.665438    0.406400        0.750800              00:11     
80        1.739891    0.478966        0.848958              2.665969    0.364200        0.786400              00:12     
81        1.775569    0.478566        0.851162              2.246295    0.419000        0.799400              00:11     
82        1.770774    0.485377        0.851763              2.226633    0.397600        0.806800              00:11     
83        1.795501    0.475361        0.846354              4.240945    0.296000        0.710800              00:11     
84        1.820569    0.473357        0.843550              3.522625    0.315200        0.724600              00:11     
85        1.723575    0.501402        0.855970              2.887509    0.361400        0.694600              00:11     
86        1.734312    0.493990        0.863782              5.055662    0.248600        0.665000              00:11     
87        1.686940    0.508413        0.865184              2.748317    0.365000        0.758800              00:11     
88        1.700654    0.493590        0.857572              4.796323    0.289000        0.668800              00:11     
89        1.698007    0.496995        0.855569              3.233731    0.291600        0.718400              00:11     
90        1.727366    0.488982        0.849559              5.285149    0.250200        0.577600              00:11     
91        1.803472    0.484776        0.845954              3.955798    0.250600        0.687800              00:11     
92        1.751808    0.496194        0.851763              5.697837    0.216400        0.650800              00:11     
93        1.725940    0.489183        0.852564              2.355747    0.406600        0.811600              00:11     
94        1.718996    0.496795        0.854167              3.322699    0.327000        0.705600              00:11     
95        1.676728    0.496595        0.860777              7.437796    0.248400        0.515400              00:11     
96        1.719433    0.489984        0.852965              4.163917    0.314400        0.682800              00:11     
97        1.685525    0.508814        0.856571              2.576994    0.360200        0.764000              00:11     
98        1.616998    0.519030        0.875401              2.538306    0.402800        0.776600              00:11     
99        1.634018    0.509615        0.867788              2.716517    0.385000        0.766800              00:11     
100       1.661672    0.495994        0.863582              2.229339    0.420000        0.806600              00:11     
101       1.676341    0.505208        0.865986              5.040198    0.241600        0.606400              00:11     
102       1.631101    0.515625        0.867588              3.303285    0.332400        0.727600              00:11     
