epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.250732    0.064103        0.265625              2.939912    0.116000        0.437400              00:22     
1         2.758941    0.168670        0.552885              2.611810    0.171400        0.587800              00:20     
2         2.588381    0.203526        0.610577              2.460888    0.228400        0.644800              00:20     
3         2.477288    0.227564        0.647837              2.379642    0.257400        0.669600              00:20     
4         2.376397    0.267428        0.684696              2.255156    0.294600        0.708400              00:20     
5         2.340437    0.278846        0.702324              2.532073    0.230600        0.617800              00:20     
6         2.263816    0.297476        0.714143              2.200469    0.306800        0.721800              00:20     
7         2.177040    0.314303        0.734976              2.189366    0.322800        0.722000              00:20     
8         2.112590    0.334135        0.747796              2.037991    0.355600        0.762200              00:20     
9         2.024840    0.375401        0.770633              1.927046    0.386000        0.787800              00:20     
10        1.941159    0.403245        0.795072              1.738136    0.476400        0.824400              00:20     
11        1.804763    0.447115        0.826122              1.694766    0.477600        0.834200              00:20     
12        1.656540    0.485978        0.856571              1.461276    0.546600        0.877800              00:20     
13        1.533675    0.531651        0.873998              1.371768    0.572400        0.888800              00:20     
14        1.429973    0.559295        0.896034              1.412106    0.561400        0.885800              00:20     
15        1.394308    0.566506        0.894832              1.323563    0.595200        0.898600              00:20     
16        1.325968    0.597756        0.912861              1.356285    0.583000        0.898800              00:20     
17        1.244467    0.617388        0.913662              1.155274    0.645600        0.916800              00:20     
18        1.182508    0.635617        0.924079              1.109023    0.646800        0.929600              00:20     
19        1.138227    0.640625        0.930288              1.130481    0.663200        0.915400              00:20     
20        1.093096    0.662660        0.939303              1.178580    0.633000        0.915600              00:20     
21        1.068427    0.667468        0.937700              0.980033    0.694200        0.942200              00:20     
22        1.040405    0.681290        0.938502              0.966633    0.686400        0.945400              00:20     
23        1.031348    0.680288        0.942107              1.038074    0.675600        0.934600              00:20     
24        0.978624    0.694311        0.945713              1.006649    0.687400        0.940800              00:20     
25        0.925806    0.713341        0.954127              0.947534    0.710600        0.943400              00:20     
26        0.888745    0.721354        0.960337              0.893264    0.720400        0.953600              00:20     
27        0.880351    0.715345        0.950921              0.912197    0.714800        0.949600              00:20     
28        0.875699    0.726162        0.958333              0.950220    0.711600        0.941800              00:20     
29        0.857642    0.735377        0.964944              0.804924    0.747400        0.955800              00:20     
30        0.822475    0.745994        0.959535              0.785068    0.755600        0.959000              00:20     
31        0.810258    0.757612        0.964944              0.829871    0.740400        0.957400              00:20     
32        0.774010    0.764022        0.966947              0.773550    0.760400        0.959800              00:20     
33        0.768625    0.767829        0.966747              0.832203    0.755200        0.951000              00:20     
34        0.710432    0.770833        0.970954              0.800704    0.753200        0.959000              00:20     
35        0.751759    0.769030        0.966947              0.847860    0.735400        0.954000              00:20     
36        0.710269    0.776242        0.972957              0.749826    0.769000        0.963800              00:20     
37        0.706519    0.789864        0.974359              0.866704    0.730600        0.951600              00:20     
38        0.660768    0.801482        0.975160              0.735741    0.776000        0.964000              00:20     
39        0.652460    0.795673        0.971554              0.714089    0.780400        0.971000              00:20     
40        0.636210    0.806891        0.977364              0.708824    0.788800        0.964400              00:20     
41        0.598961    0.807492        0.981170              0.790963    0.761800        0.960000              00:20     
42        0.579901    0.810897        0.979968              0.805761    0.760600        0.964200              00:20     
43        0.609744    0.806891        0.978365              0.799548    0.754200        0.964600              00:20     
44        0.595024    0.813702        0.981571              0.725341    0.786000        0.964000              00:21     
45        0.605997    0.812700        0.977764              0.851799    0.747000        0.952800              00:20     
46        0.562168    0.819912        0.980769              0.765080    0.772400        0.965200              00:20     
47        0.563059    0.831130        0.981771              0.686337    0.789600        0.969400              00:20     
48        0.550188    0.825721        0.981370              0.673403    0.799600        0.968400              00:20     
49        0.553037    0.829327        0.981571              0.713192    0.784400        0.967800              00:20     
50        0.536155    0.833534        0.981971              0.670973    0.795600        0.970400              00:20     
51        0.512859    0.846755        0.982372              0.686853    0.788400        0.972000              00:20     
52        0.518027    0.844351        0.985176              0.761039    0.784800        0.965600              00:20     
53        0.503729    0.842548        0.983373              0.624400    0.810000        0.975200              00:20     
54        0.478419    0.850761        0.985777              0.653622    0.803200        0.971800              00:20     
55        0.484364    0.845954        0.986779              0.635296    0.812000        0.971400              00:20     
56        0.473071    0.853365        0.987580              0.679194    0.799000        0.969400              00:20     
57        0.457601    0.855970        0.982372              0.695504    0.795400        0.970800              00:20     
58        0.475432    0.841747        0.984976              0.701087    0.782600        0.970400              00:20     
59        0.480439    0.857171        0.987179              0.657585    0.799000        0.970600              00:20     
60        0.467241    0.855168        0.986779              0.793526    0.773200        0.965600              00:21     
61        0.437821    0.863381        0.986378              0.661921    0.801800        0.971800              00:21     
62        0.449010    0.862981        0.987780              0.633001    0.810400        0.975200              00:20     
63        0.427442    0.871995        0.988982              0.642923    0.814200        0.972200              00:20     
64        0.419972    0.871394        0.987179              0.570610    0.825400        0.975000              00:20     
65        0.431623    0.869191        0.988982              0.670045    0.806800        0.968200              00:20     
66        0.415796    0.868990        0.988582              0.627931    0.816600        0.973600              00:20     
67        0.397606    0.871595        0.990184              0.641100    0.808600        0.972000              00:20     
68        0.410996    0.871995        0.988582              0.671503    0.798800        0.966800              00:20     
69        0.385282    0.878606        0.991787              0.619005    0.824000        0.974800              00:20     
70        0.371276    0.884816        0.989183              0.763731    0.791400        0.964400              00:20     
71        0.425399    0.863982        0.987780              0.646987    0.809000        0.969800              00:20     
72        0.393956    0.882011        0.988982              0.628651    0.810800        0.973400              00:20     
73        0.365737    0.891627        0.992388              0.660735    0.816200        0.975600              00:20     
74        0.365761    0.884615        0.990585              0.616239    0.826000        0.973800              00:20     
75        0.347335    0.893229        0.990986              0.627194    0.825800        0.975200              00:20     
76        0.359480    0.887220        0.988982              0.703088    0.797800        0.972200              00:20     
77        0.374303    0.884215        0.991186              0.604641    0.825400        0.974800              00:20     
78        0.368138    0.894832        0.988582              0.673592    0.809400        0.976200              00:20     
79        0.365520    0.891627        0.989383              0.626711    0.818600        0.976000              00:20     
80        0.357142    0.886819        0.990184              0.638666    0.820200        0.974400              00:20     
81        0.365396    0.889223        0.988582              0.697307    0.802800        0.972800              00:20     
82        0.334244    0.894231        0.992788              0.627757    0.825000        0.972600              00:20     
83        0.332018    0.899639        0.990385              0.558965    0.836000        0.977000              00:20     
84        0.347766    0.892628        0.991987              0.620085    0.824600        0.975200              00:20     
85        0.341342    0.889824        0.989383              0.612701    0.824000        0.974800              00:20     
86        0.326146    0.897636        0.990986              0.627983    0.822000        0.974200              00:20     
