epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.359074    0.085526        0.272204              3.386628    0.067200        0.217600              00:14     
1         3.307835    0.054276        0.273232              3.195494    0.060800        0.293600              00:13     
2         3.234234    0.078331        0.329359              3.083207    0.099000        0.365800              00:13     
3         3.178104    0.090666        0.358553              3.032624    0.086000        0.392200              00:13     
4         3.089866    0.109581        0.433594              2.810791    0.129800        0.488800              00:13     
5         2.973795    0.137541        0.507196              2.736003    0.158600        0.544600              00:13     
6         2.874831    0.167763        0.548520              2.648364    0.156800        0.559200              00:13     
7         2.778261    0.180099        0.577303              2.481434    0.208000        0.631800              00:13     
8         2.704015    0.199424        0.609169              2.490155    0.196600        0.630400              00:13     
9         2.627366    0.217722        0.644942              2.438037    0.234800        0.639400              00:13     
10        2.561368    0.240748        0.647821              2.470808    0.227800        0.630800              00:13     
11        2.503590    0.248355        0.656044              2.257432    0.299400        0.700600              00:13     
12        2.418357    0.300987        0.699424              2.205121    0.308000        0.708400              00:13     
13        2.341237    0.320724        0.725535              2.058086    0.363000        0.760800              00:13     
14        2.280755    0.328742        0.737253              2.095241    0.355800        0.743800              00:12     
15        2.193569    0.372122        0.773643              1.860699    0.427400        0.789400              00:13     
16        2.107710    0.390419        0.794202              1.874940    0.429200        0.796400              00:13     
17        2.031950    0.424342        0.804276              1.836660    0.443000        0.809200              00:13     
18        1.945251    0.457237        0.827303              1.667981    0.469400        0.843000              00:13     
19        1.837124    0.496299        0.849712              1.510469    0.530200        0.867600              00:13     
20        1.756730    0.505757        0.857730              1.452802    0.541400        0.871800              00:13     
21        1.663385    0.538240        0.877878              1.354281    0.585200        0.892400              00:12     
22        1.562137    0.572163        0.899671              1.264247    0.607800        0.911400              00:13     
23        1.467438    0.599095        0.903988              1.255544    0.619200        0.911600              00:13     
24        1.391802    0.619449        0.913857              1.264633    0.614600        0.905000              00:13     
25        1.308106    0.640831        0.931743              1.015739    0.690800        0.935800              00:13     
26        1.228545    0.668174        0.938117              1.000367    0.688200        0.940000              00:13     
27        1.157500    0.684416        0.944079              0.995424    0.695800        0.939800              00:13     
28        1.093597    0.699013        0.951069              0.916393    0.717600        0.949200              00:13     
29        1.021761    0.730263        0.958470              0.864630    0.733000        0.954000              00:13     
30        0.955303    0.742188        0.968339              0.881655    0.731200        0.956800              00:13     
31        0.899600    0.755551        0.965872              0.803190    0.757200        0.961400              00:12     
32        0.858767    0.758840        0.963610              0.818321    0.753600        0.955800              00:13     
33        0.816738    0.772615        0.969161              0.701244    0.782000        0.967600              00:13     
34        0.771910    0.788240        0.973890              0.692968    0.779600        0.969200              00:13     
35        0.735479    0.797492        0.971834              0.785847    0.756000        0.962800              00:13     
36        0.700535    0.802632        0.978824              0.757322    0.777600        0.964400              00:13     
37        0.651127    0.824013        0.983964              0.660681    0.804000        0.966600              00:12     
38        0.620607    0.827097        0.981086              0.676791    0.797000        0.969000              00:13     
39        0.596133    0.829564        0.981497              0.638123    0.806400        0.978200              00:13     
40        0.569949    0.844572        0.981086              0.584597    0.830200        0.973600              00:13     
41        0.546133    0.847039        0.983141              0.616115    0.816400        0.975600              00:13     
42        0.526638    0.849712        0.984169              0.611883    0.815400        0.974400              00:13     
43        0.508672    0.851357        0.986020              0.684065    0.802200        0.970000              00:13     
44        0.488475    0.861431        0.984786              0.515380    0.842000        0.979400              00:13     
45        0.466363    0.869655        0.986842              0.561102    0.832200        0.978600              00:13     
46        0.434433    0.888569        0.988076              0.568737    0.839000        0.980400              00:13     
47        0.423201    0.875411        0.988487              0.534620    0.842800        0.978800              00:13     
48        0.418340    0.876439        0.989104              0.607163    0.832200        0.972600              00:13     
49        0.403637    0.885896        0.991982              0.592646    0.822200        0.975800              00:12     
50        0.389873    0.888158        0.989926              0.520217    0.852800        0.979800              00:13     
51        0.375552    0.892475        0.991160              0.559449    0.844000        0.980200              00:12     
52        0.371962    0.889186        0.990337              0.495165    0.853800        0.980600              00:13     
53        0.354202    0.905839        0.990954              0.564887    0.846400        0.977200              00:13     
54        0.337918    0.909334        0.993627              0.470601    0.865400        0.981000              00:13     
55        0.330116    0.905839        0.992393              0.581064    0.833000        0.979800              00:12     
56        0.326803    0.902344        0.990337              0.574193    0.831200        0.977200              00:12     
57        0.312426    0.914474        0.992804              0.702961    0.829400        0.974200              00:13     
58        0.318155    0.895559        0.989720              0.461922    0.866400        0.984000              00:12     
59        0.312937    0.904194        0.993010              0.475868    0.855200        0.983600              00:12     
60        0.310594    0.906661        0.990954              0.536172    0.853000        0.982000              00:13     
61        0.300506    0.912623        0.992804              0.499948    0.861800        0.981400              00:13     
62        0.281817    0.927015        0.994243              0.464257    0.863200        0.985200              00:13     
63        0.262168    0.937500        0.994860              0.554989    0.853800        0.977400              00:13     
64        0.262842    0.917763        0.993010              0.510613    0.858000        0.985200              00:13     
65        0.271768    0.916118        0.990954              0.483243    0.857800        0.981400              00:13     
66        0.257650    0.929071        0.995888              0.539033    0.855600        0.980600              00:13     
67        0.255728    0.926809        0.992599              0.529522    0.860200        0.982800              00:13     
68        0.253489    0.927015        0.993421              0.498794    0.859600        0.982600              00:13     
69        0.244437    0.933799        0.994243              0.511605    0.867200        0.983800              00:12     
70        0.233116    0.936061        0.994038              0.516833    0.852600        0.980800              00:13     
71        0.221890    0.937089        0.995066              0.496020    0.869200        0.983800              00:13     
72        0.222031    0.935444        0.992188              0.546836    0.858200        0.982800              00:13     
73        0.229521    0.927426        0.993627              0.491113    0.863200        0.982000              00:13     
74        0.223726    0.939762        0.995271              0.514087    0.867400        0.981200              00:13     
75        0.224553    0.933594        0.993832              0.503170    0.866800        0.983800              00:13     
76        0.217047    0.939556        0.994860              0.493029    0.872600        0.984400              00:13     
77        0.233076    0.923725        0.992599              0.528695    0.865000        0.979400              00:13     
78        0.228381    0.935650        0.992599              0.533974    0.855000        0.981800              00:13     
79        0.223738    0.937089        0.995271              0.476699    0.872200        0.983800              00:12     
80        0.221350    0.935444        0.993832              0.476781    0.876400        0.984400              00:13     
81        0.217451    0.938939        0.995888              0.471489    0.870000        0.985000              00:12     
82        0.213746    0.940789        0.994655              0.545590    0.866000        0.981200              00:12     
83        0.211459    0.939967        0.995271              0.452709    0.877600        0.986800              00:13     
84        0.209955    0.934827        0.995066              0.490497    0.867800        0.983800              00:13     
85        0.215534    0.932360        0.993627              0.469136    0.875400        0.983600              00:13     
86        0.204674    0.945107        0.996505              0.498955    0.877800        0.981600              00:13     
87        0.189297    0.951686        0.995477              0.483663    0.871600        0.983200              00:13     
88        0.190274    0.938528        0.995683              0.450448    0.881600        0.984600              00:12     
89        0.184902    0.944901        0.996505              0.543531    0.860400        0.979800              00:13     
90        0.186327    0.944696        0.994860              0.445150    0.876200        0.983400              00:13     
91        0.184188    0.948396        0.994860              0.488204    0.867400        0.986600              00:13     
92        0.179720    0.948396        0.995888              0.498995    0.868400        0.984200              00:13     
93        0.184343    0.938528        0.994860              0.537521    0.862200        0.983200              00:13     
94        0.188477    0.935855        0.995683              0.465753    0.875000        0.986200              00:13     
95        0.182748    0.946546        0.995683              0.442103    0.880600        0.988400              00:13     
96        0.169901    0.957648        0.996711              0.478154    0.879200        0.982400              00:13     
97        0.175790    0.944696        0.994038              0.528838    0.859600        0.980200              00:12     
98        0.170016    0.952303        0.996916              0.489485    0.866200        0.984200              00:13     
99        0.169837    0.954359        0.997122              0.505266    0.870200        0.979400              00:13     
100       0.172153    0.944696        0.995477              0.563946    0.866600        0.979400              00:13     
101       0.177415    0.940789        0.994243              0.530015    0.867400        0.981400              00:13     
102       0.170298    0.952508        0.996505              0.419362    0.890000        0.986200              00:13     
103       0.163859    0.957031        0.995888              0.493712    0.874400        0.980600              00:12     
104       0.152528    0.961349        0.996711              0.519523    0.871000        0.982600              00:13     
105       0.153842    0.952714        0.996505              0.414247    0.885800        0.984600              00:13     
106       0.152593    0.960526        0.996299              0.441036    0.883400        0.984000              00:13     
107       0.146646    0.961349        0.995271              0.517391    0.875800        0.985600              00:13     
108       0.149440    0.954975        0.995888              0.465912    0.882000        0.983800              00:13     
109       0.153301    0.953331        0.995477              0.460967    0.877000        0.985200              00:12     
110       0.150669    0.956826        0.995066              0.423965    0.896000        0.988200              00:13     
111       0.148909    0.958470        0.995683              0.482402    0.881200        0.986000              00:13     
112       0.140062    0.966077        0.998355              0.501259    0.878600        0.985000              00:13     
113       0.154647    0.949424        0.996505              0.491809    0.877000        0.984400              00:13     
114       0.155559    0.953125        0.995683              0.450653    0.879200        0.988000              00:13     
115       0.159996    0.951275        0.995683              0.454941    0.874000        0.988000              00:12     
116       0.159106    0.956826        0.994655              0.452296    0.881600        0.984600              00:13     
117       0.149181    0.960321        0.996916              0.407827    0.895800        0.991000              00:13     
118       0.150177    0.956414        0.995888              0.532408    0.873800        0.985200              00:13     
119       0.144645    0.958265        0.996505              0.458412    0.876800        0.985400              00:13     
120       0.145575    0.956620        0.995888              0.457502    0.881600        0.981800              00:13     
121       0.136187    0.969161        0.996916              0.554450    0.868800        0.983000              00:13     
122       0.144935    0.953742        0.995477              0.438499    0.888400        0.987000              00:12     
123       0.139352    0.961760        0.996916              0.533424    0.872200        0.978200              00:13     
124       0.141723    0.961143        0.996299              0.437891    0.885400        0.987200              00:12     
