epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.133723    0.084535        0.316907              2.884764    0.122000        0.440600              00:11     
1         2.732551    0.178085        0.539062              2.382868    0.262400        0.614400              00:10     
2         2.342311    0.284856        0.679087              2.031075    0.344000        0.767000              00:10     
3         2.073361    0.364583        0.758013              1.732013    0.452600        0.808400              00:10     
4         1.893485    0.419471        0.808093              1.485633    0.543200        0.861200              00:10     
5         1.734547    0.476362        0.838141              1.445884    0.542200        0.881200              00:10     
6         1.553055    0.521234        0.871194              1.242902    0.615200        0.897400              00:10     
7         1.436477    0.563502        0.885016              1.172310    0.645000        0.919400              00:10     
8         1.333631    0.601162        0.903045              1.145519    0.643600        0.915400              00:10     
9         1.207078    0.635417        0.919071              1.013125    0.681400        0.943000              00:10     
10        1.148089    0.660256        0.924479              1.038519    0.691600        0.934400              00:10     
11        1.079663    0.678285        0.931691              1.020369    0.695000        0.933200              00:10     
12        1.003990    0.701522        0.944311              1.035130    0.692200        0.925400              00:10     
13        0.954460    0.718349        0.949119              0.928959    0.719200        0.939400              00:10     
14        0.954763    0.723558        0.943710              0.842926    0.744200        0.957200              00:10     
15        0.862765    0.734175        0.958133              0.854612    0.747600        0.952000              00:10     
16        0.878700    0.724559        0.951522              0.780510    0.760400        0.961600              00:10     
17        0.806882    0.766827        0.959335              0.755606    0.771400        0.962400              00:10     
18        0.805678    0.751002        0.957532              0.860574    0.750600        0.954000              00:10     
19        0.790563    0.756010        0.959135              0.786908    0.756600        0.963600              00:10     
20        0.762237    0.773237        0.967348              0.750683    0.772000        0.963800              00:10     
21        0.748127    0.783654        0.963742              0.812462    0.761400        0.955600              00:10     
22        0.679629    0.797476        0.972957              0.755425    0.795400        0.962200              00:10     
23        0.687340    0.787861        0.968950              0.671193    0.806000        0.969800              00:10     
24        0.653401    0.810296        0.971755              0.751234    0.784800        0.961400              00:10     
25        0.652201    0.801683        0.974960              0.743908    0.797800        0.962400              00:10     
26        0.639214    0.822516        0.971755              0.682058    0.811600        0.969400              00:10     
27        0.623882    0.812300        0.974760              0.809260    0.784600        0.955200              00:10     
28        0.625175    0.819712        0.972356              0.730735    0.792200        0.959800              00:10     
29        0.592944    0.830529        0.977965              0.806229    0.770800        0.954800              00:10     
30        0.612139    0.812500        0.975962              0.738384    0.790400        0.960000              00:10     
31        0.619619    0.812300        0.972155              0.644938    0.822800        0.969800              00:10     
32        0.594294    0.835938        0.975160              0.783694    0.783200        0.962000              00:10     
33        0.544887    0.835337        0.976162              0.562359    0.842400        0.975800              00:10     
34        0.566667    0.834936        0.977364              0.690859    0.814400        0.968600              00:10     
35        0.537999    0.838742        0.980569              0.792657    0.793400        0.958600              00:10     
36        0.565471    0.829327        0.975962              0.622967    0.824600        0.974200              00:10     
37        0.531900    0.843349        0.981170              0.627168    0.822000        0.969400              00:10     
38        0.553228    0.836739        0.976362              0.639885    0.820200        0.974400              00:10     
39        0.543953    0.841546        0.976963              0.668369    0.812400        0.970200              00:10     
40        0.529323    0.854768        0.981170              0.699461    0.813800        0.967200              00:10     
41        0.489593    0.856170        0.980569              0.601953    0.833400        0.973600              00:10     
42        0.493546    0.852564        0.982572              0.639719    0.824000        0.972800              00:10     
43        0.487565    0.863982        0.978766              0.664292    0.823800        0.966200              00:10     
44        0.500396    0.847756        0.980369              0.804235    0.796400        0.961000              00:10     
45        0.505439    0.854768        0.978165              0.694788    0.819400        0.968000              00:10     
46        0.508424    0.856571        0.980168              0.630609    0.833000        0.972400              00:10     
47        0.486155    0.852965        0.979167              0.643829    0.827200        0.969200              00:10     
48        0.484065    0.859175        0.981771              0.669276    0.817400        0.967800              00:10     
49        0.474796    0.862179        0.980168              0.619721    0.836800        0.973000              00:10     
50        0.444296    0.873397        0.981971              0.664619    0.831600        0.972000              00:10     
51        0.501645    0.847556        0.983373              0.667225    0.822800        0.970600              00:10     
52        0.486924    0.861178        0.980369              0.714084    0.816800        0.969400              00:10     
53        0.461614    0.869591        0.984375              0.653287    0.830200        0.970800              00:10     
54        0.494717    0.854968        0.980369              0.792246    0.793000        0.958800              00:10     
55        0.461366    0.868990        0.981571              0.629536    0.835400        0.976000              00:10     
56        0.493370    0.866386        0.980569              0.637001    0.833600        0.967600              00:10     
57        0.506456    0.864383        0.983173              0.701378    0.802200        0.967600              00:10     
58        0.450350    0.873397        0.984776              0.756176    0.816000        0.971200              00:10     
59        0.429743    0.876002        0.983774              0.860805    0.788400        0.963400              00:10     
60        0.460906    0.863181        0.983574              0.762905    0.797400        0.963200              00:10     
61        0.484476    0.870593        0.979167              0.718173    0.806600        0.965400              00:10     
62        0.491408    0.864784        0.983974              0.656420    0.815400        0.965800              00:10     
63        0.455850    0.877804        0.984175              0.701181    0.820400        0.966000              00:10     
64        0.445334    0.873798        0.983173              0.771967    0.830000        0.968200              00:10     
65        0.429281    0.878806        0.982372              0.599303    0.841200        0.971800              00:10     
66        0.425471    0.876202        0.984976              0.817158    0.800000        0.961800              00:10     
