epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         3.047198    0.102764        0.375200              2.718985    0.153800        0.552800              00:59     
1         2.540622    0.242788        0.629808              2.302225    0.313200        0.685000              00:58     
2         2.235802    0.339543        0.733373              2.166232    0.345800        0.726600              00:58     
3         2.065251    0.373598        0.772636              1.832552    0.447800        0.812400              00:59     
4         1.870386    0.441306        0.824920              1.829562    0.443000        0.817200              00:59     
5         1.757108    0.451322        0.838542              1.805794    0.447000        0.829000              00:59     
6         1.632316    0.488982        0.854567              1.614418    0.499000        0.856400              00:59     
7         1.570391    0.525841        0.868389              1.497136    0.543600        0.874400              00:59     
8         1.479376    0.545072        0.889824              1.477928    0.541600        0.873400              00:59     
9         1.424799    0.549679        0.902845              1.537362    0.504600        0.878600              01:00     
10        1.359230    0.579728        0.907452              1.230286    0.616800        0.918000              00:59     
11        1.302266    0.588341        0.909255              1.344478    0.593000        0.891800              00:59     
12        1.296672    0.602163        0.912260              1.241753    0.625800        0.915200              00:59     
13        1.275820    0.604367        0.915865              1.204386    0.618000        0.917400              00:59     
14        1.200470    0.633614        0.926282              1.243705    0.612000        0.913000              00:59     
15        1.152579    0.643830        0.930288              1.293468    0.618200        0.901400              00:59     
16        1.134524    0.638221        0.933293              1.196751    0.628800        0.922400              00:59     
17        1.083133    0.664463        0.941106              1.073567    0.664600        0.940200              00:59     
18        1.063662    0.675080        0.939303              1.073866    0.664400        0.934000              00:59     
19        1.029631    0.678686        0.940905              1.060039    0.674600        0.934800              00:59     
20        1.020636    0.679688        0.949519              1.015522    0.688800        0.940400              00:59     
21        0.998064    0.703325        0.947316              1.045646    0.675200        0.935000              01:00     
22        0.937035    0.708734        0.955329              1.032594    0.676600        0.938200              00:59     
23        0.903942    0.710938        0.956731              1.074106    0.671200        0.933000              00:59     
24        0.912017    0.715545        0.956731              1.064323    0.671200        0.936800              00:59     
25        0.883989    0.727965        0.960337              1.120807    0.655400        0.926800              00:59     
26        0.843994    0.738181        0.963742              0.977412    0.699800        0.950800              00:59     
27        0.816332    0.750801        0.964744              0.969287    0.703200        0.950400              00:59     
28        0.806963    0.750000        0.972155              1.025220    0.686400        0.947400              00:59     
29        0.773440    0.758814        0.972155              1.027182    0.691000        0.949000              00:59     
30        0.757030    0.761819        0.973958              1.034411    0.693000        0.940800              00:59     
31        0.748214    0.771835        0.972155              1.074550    0.688400        0.933400              00:59     
32        0.738666    0.767428        0.974359              1.025458    0.689200        0.945400              00:59     
33        0.729559    0.773237        0.973758              0.860726    0.738400        0.956600              01:00     
34        0.671617    0.788261        0.975361              1.024956    0.697600        0.942800              00:59     
35        0.677833    0.786458        0.976162              0.973383    0.714200        0.948600              00:59     
36        0.701789    0.777244        0.977965              0.984132    0.702000        0.948800              00:59     
37        0.696051    0.783454        0.977364              0.968839    0.703800        0.940600              00:59     
38        0.662580    0.794471        0.978165              0.968519    0.714200        0.948200              00:59     
39        0.657605    0.805288        0.977764              0.983191    0.707400        0.948200              00:59     
40        0.653642    0.799880        0.981571              0.940738    0.725600        0.944400              00:59     
41        0.598566    0.812300        0.983373              0.916744    0.734400        0.953400              00:59     
42        0.563066    0.820112        0.983173              0.948433    0.727400        0.954000              00:59     
43        0.577282    0.820713        0.981771              1.011779    0.709200        0.953600              00:59     
44        0.549470    0.825521        0.983173              0.945219    0.729800        0.949800              00:59     
