epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.503204    0.477564        0.767027              0.965426    0.713400        0.945200              00:28     
1         0.926636    0.768429        0.958934              0.684479    0.803200        0.966400              00:27     
2         0.664062    0.813301        0.976963              0.403987    0.881200        0.988000              00:27     
3         0.550534    0.847155        0.981370              0.535310    0.848600        0.987600              00:27     
4         0.552290    0.833534        0.979567              0.419107    0.879600        0.984400              00:27     
5         0.499314    0.853365        0.983774              0.365991    0.890200        0.989200              00:27     
6         0.496117    0.853566        0.983574              0.398649    0.885200        0.987600              00:28     
7         0.444807    0.867989        0.984776              0.420433    0.880400        0.985400              00:27     
8         0.436413    0.865184        0.987179              0.330461    0.899800        0.990800              00:27     
9         0.403117    0.885216        0.989984              0.334032    0.902400        0.991200              00:27     
10        0.389819    0.883814        0.989583              0.338456    0.899000        0.990800              00:27     
11        0.387158    0.884415        0.990184              0.365798    0.893200        0.988000              00:28     
12        0.395463    0.877804        0.989984              0.347316    0.898400        0.989400              00:27     
13        0.355965    0.892829        0.988381              0.323737    0.904600        0.989600              00:27     
14        0.353313    0.893830        0.990986              0.282145    0.918600        0.991800              00:27     
15        0.316568    0.908253        0.992388              0.295195    0.910200        0.991400              00:27     
16        0.326523    0.899038        0.991186              0.290964    0.909800        0.992600              00:28     
17        0.346631    0.901643        0.990986              0.338812    0.899000        0.988400              00:27     
18        0.329263    0.900240        0.990585              0.293529    0.912400        0.992800              00:27     
19        0.306957    0.910056        0.991987              0.375157    0.891000        0.988200              00:27     
20        0.331103    0.908454        0.993389              0.391442    0.884000        0.987400              00:27     
21        0.325604    0.903846        0.990986              0.337573    0.903200        0.987200              00:27     
22        0.322961    0.906450        0.990585              0.327693    0.904600        0.991000              00:27     
23        0.290019    0.914463        0.990585              0.317992    0.909200        0.990800              00:27     
24        0.276902    0.918470        0.991787              0.338110    0.904000        0.989200              00:27     
25        0.276649    0.924679        0.991987              0.336560    0.899000        0.989800              00:27     
26        0.256037    0.919471        0.993790              0.291892    0.918200        0.991000              00:27     
27        0.281704    0.914062        0.991386              0.485358    0.867400        0.985600              00:27     
28        0.281648    0.919071        0.992788              0.345955    0.898800        0.990200              00:27     
29        0.296723    0.915665        0.992188              0.330605    0.903600        0.989000              00:27     
30        0.239727    0.935897        0.994591              0.342265    0.909200        0.992600              00:27     
31        0.243866    0.927484        0.993189              0.293000    0.915800        0.990600              00:27     
32        0.253392    0.920673        0.993590              0.297384    0.917600        0.992200              00:27     
33        0.245860    0.932893        0.993790              0.357548    0.909400        0.987000              00:27     
34        0.245946    0.927484        0.991987              0.303921    0.919400        0.993600              00:28     
35        0.252392    0.928285        0.992588              0.380639    0.898800        0.990600              00:27     
36        0.211280    0.936498        0.995793              0.244268    0.931400        0.991800              00:27     
37        0.219173    0.937500        0.994992              0.387093    0.899200        0.986200              00:28     
38        0.225442    0.931490        0.994191              0.302988    0.920400        0.991400              00:27     
39        0.234563    0.931090        0.995393              0.352423    0.897600        0.986400              00:27     
40        0.229575    0.929087        0.996795              0.289072    0.920200        0.991200              00:27     
41        0.215181    0.934295        0.993990              0.287233    0.918800        0.990800              00:27     
42        0.193479    0.948117        0.993189              0.328295    0.910600        0.991200              00:27     
43        0.230317    0.933694        0.994191              0.279362    0.921800        0.991800              00:27     
44        0.219101    0.937901        0.994391              0.353951    0.902600        0.987000              00:27     
45        0.219240    0.935897        0.990986              0.338265    0.916600        0.990000              00:27     
46        0.212967    0.936098        0.995393              0.271832    0.924400        0.991800              00:28     
47        0.204255    0.947115        0.995593              0.377089    0.892600        0.986400              00:27     
48        0.203568    0.940705        0.993590              0.293464    0.922000        0.992400              00:28     
49        0.212142    0.938702        0.994992              0.407891    0.891400        0.985800              00:27     
50        0.218556    0.942508        0.994992              0.360762    0.901000        0.988400              00:28     
51        0.211056    0.937500        0.994792              0.295582    0.921400        0.991000              00:27     
52        0.196087    0.945312        0.996595              0.332908    0.910600        0.991800              00:27     
53        0.197491    0.944712        0.992989              0.369051    0.899600        0.988000              00:27     
54        0.172288    0.951122        0.996995              0.281112    0.919000        0.992000              00:27     
55        0.179337    0.949720        0.995393              0.385672    0.899400        0.986000              00:27     
56        0.188592    0.943910        0.993590              0.234493    0.933200        0.992600              00:27     
57        0.187588    0.946114        0.993189              0.290540    0.924000        0.991800              00:27     
58        0.167943    0.952524        0.995593              0.357138    0.908200        0.988400              00:28     
59        0.200942    0.940304        0.994992              0.274914    0.923800        0.991000              00:28     
60        0.195635    0.945112        0.995192              0.384632    0.899200        0.987200              00:27     
61        0.187511    0.940505        0.994591              0.278658    0.919000        0.993800              00:27     
62        0.177582    0.949119        0.995192              0.346394    0.906000        0.992000              00:27     
63        0.151429    0.957933        0.995994              0.268823    0.924000        0.993000              00:27     
64        0.167722    0.954728        0.995994              0.272348    0.928800        0.992600              00:27     
65        0.168481    0.950921        0.992989              0.314682    0.914800        0.988800              00:27     
66        0.171480    0.947917        0.995593              0.276026    0.922200        0.994400              00:27     
67        0.164893    0.951723        0.996795              0.355391    0.905600        0.988000              00:28     
68        0.174706    0.948317        0.996595              0.290066    0.919400        0.992200              00:28     
69        0.166202    0.954728        0.997196              0.368868    0.903000        0.990800              00:27     
70        0.161128    0.953125        0.995793              0.378594    0.902600        0.988600              00:27     
71        0.156883    0.954327        0.995994              0.308948    0.916000        0.993000              00:27     
72        0.164125    0.952324        0.995793              0.252424    0.931600        0.994000              00:27     
73        0.162005    0.955529        0.996795              0.334783    0.907600        0.992400              00:27     
74        0.159831    0.955929        0.996394              0.316630    0.914200        0.991400              00:27     
75        0.170074    0.947917        0.995593              0.332895    0.914000        0.990200              00:27     
76        0.168864    0.953125        0.994591              0.265375    0.927000        0.992600              00:28     
77        0.151343    0.955529        0.997396              0.330382    0.916000        0.992800              00:27     
78        0.161385    0.951522        0.995593              0.297146    0.919800        0.991800              00:27     
79        0.159888    0.954728        0.996995              0.262739    0.931000        0.993200              00:27     
80        0.142895    0.959936        0.995192              0.361862    0.910400        0.991000              00:27     
81        0.163273    0.951122        0.995393              0.374140    0.898200        0.988400              00:27     
82        0.156334    0.955128        0.994591              0.353704    0.912200        0.993000              00:27     
83        0.138617    0.961538        0.997796              0.393339    0.900600        0.988800              00:27     
84        0.152257    0.955529        0.995793              0.329488    0.912000        0.992400              00:27     
85        0.164829    0.949720        0.996394              0.361797    0.905800        0.985800              00:27     
86        0.159099    0.955729        0.996194              0.334297    0.905600        0.990600              00:27     
87        0.145150    0.959535        0.995793              0.333270    0.914800        0.989400              00:28     
88        0.143551    0.954127        0.997196              0.318335    0.921000        0.991400              00:27     
89        0.144623    0.956530        0.995994              0.306724    0.920400        0.990800              00:27     
90        0.151076    0.955329        0.997796              0.376154    0.910200        0.989800              00:27     
91        0.128288    0.962740        0.997796              0.367013    0.911200        0.985600              00:27     
92        0.132424    0.960136        0.997596              0.318968    0.926000        0.989400              00:27     
93        0.125110    0.966546        0.995994              0.314706    0.920200        0.993000              00:27     
94        0.142562    0.959135        0.996595              0.345158    0.917400        0.988400              00:27     
95        0.147989    0.960337        0.995994              0.445280    0.888800        0.984200              00:27     
96        0.138035    0.959135        0.995994              0.324117    0.912400        0.989400              00:27     
97        0.140012    0.961939        0.995593              0.305571    0.919800        0.990000              00:27     
98        0.138328    0.959335        0.996595              0.379428    0.906600        0.990600              00:27     
99        0.137326    0.960737        0.996595              0.274321    0.923400        0.993000              00:28     
100       0.122705    0.964944        0.998798              0.376728    0.902600        0.990200              00:27     
101       0.138621    0.955929        0.997997              0.320238    0.913000        0.991000              00:27     
102       0.141753    0.961138        0.996194              0.371937    0.911600        0.988000              00:27     
103       0.129862    0.964944        0.996795              0.282289    0.923000        0.988800              00:27     
104       0.119113    0.963542        0.997596              0.386724    0.910800        0.989600              00:27     
105       0.120054    0.964143        0.996194              0.293528    0.922800        0.991200              00:27     
106       0.134391    0.961538        0.996995              0.332097    0.919600        0.989200              00:28     
107       0.128889    0.959736        0.997196              0.379714    0.905400        0.987800              00:27     
108       0.133938    0.958734        0.996795              0.321442    0.916200        0.988000              00:27     
109       0.126835    0.962740        0.997796              0.287169    0.922800        0.993000              00:27     
110       0.147926    0.955128        0.997196              0.355698    0.906400        0.987800              00:27     
111       0.138999    0.964944        0.996394              0.302718    0.921600        0.990200              00:27     
112       0.126702    0.963341        0.996995              0.391913    0.904400        0.987800              00:27     
113       0.123242    0.962340        0.997196              0.329380    0.912800        0.991400              00:27     
114       0.128478    0.965144        0.995793              0.354801    0.911800        0.987400              00:27     
115       0.139102    0.959135        0.997396              0.355381    0.915200        0.991400              00:27     
116       0.121086    0.968950        0.997196              0.282728    0.924400        0.990600              00:27     
117       0.125445    0.963341        0.996995              0.302105    0.919200        0.989200              00:27     
118       0.111488    0.967748        0.998798              0.353727    0.911000        0.989200              00:27     
119       0.134699    0.957732        0.998197              0.363817    0.907000        0.987000              00:28     
120       0.113745    0.964143        0.997796              0.297352    0.928200        0.992600              00:28     
121       0.142539    0.960136        0.996595              0.279764    0.927200        0.993000              00:27     
122       0.131942    0.963942        0.997196              0.362887    0.910000        0.991200              00:27     
123       0.110524    0.968149        0.997396              0.404305    0.907400        0.984600              00:27     
124       0.123546    0.965745        0.996394              0.355193    0.909800        0.988000              00:27     
125       0.111780    0.967949        0.997997              0.333616    0.919200        0.988400              00:27     
126       0.116915    0.964543        0.997396              0.320619    0.919600        0.990800              00:27     
127       0.115316    0.965144        0.998197              0.307907    0.921000        0.992400              00:27     
128       0.113634    0.967147        0.997596              0.333832    0.917400        0.991200              00:27     
129       0.110290    0.971154        0.997196              0.347709    0.912400        0.988000              00:27     
130       0.111251    0.968950        0.996995              0.394868    0.902400        0.989600              00:27     
131       0.133000    0.963341        0.995593              0.328374    0.914800        0.989600              00:27     
132       0.119754    0.969151        0.998197              0.279238    0.929600        0.992400              00:27     
133       0.107708    0.970152        0.997596              0.362624    0.913400        0.989800              00:27     
134       0.115259    0.965745        0.998197              0.334159    0.914800        0.989200              00:27     
135       0.115709    0.971554        0.997196              0.295142    0.922800        0.990600              00:27     
136       0.129541    0.960136        0.997396              0.340747    0.919800        0.988400              00:27     
137       0.096645    0.975962        0.997997              0.311829    0.922200        0.990800              00:27     
138       0.098185    0.972756        0.997396              0.303367    0.924600        0.991800              00:28     
139       0.118300    0.965946        0.998397              0.434937    0.898000        0.984800              00:27     
140       0.114638    0.968550        0.996795              0.389665    0.909400        0.986800              00:28     
141       0.122957    0.964143        0.996995              0.403326    0.901000        0.988000              00:27     
142       0.114162    0.966747        0.997396              0.335166    0.918200        0.988800              00:28     
143       0.111821    0.969952        0.997796              0.304996    0.923000        0.989600              00:28     
144       0.116484    0.964744        0.997997              0.385313    0.913400        0.989800              00:27     
145       0.116020    0.963942        0.996194              0.329744    0.915000        0.985600              00:28     
146       0.108218    0.968950        0.997796              0.343898    0.917600        0.989200              00:27     
147       0.100991    0.969952        0.997196              0.286860    0.932200        0.991600              00:27     
148       0.112222    0.969351        0.995393              0.290868    0.922200        0.991800              00:27     
149       0.099440    0.970954        0.997796              0.380385    0.907600        0.985600              00:27     
150       0.111533    0.968349        0.997396              0.322336    0.917600        0.992600              00:27     
151       0.113455    0.968950        0.995192              0.350710    0.914000        0.987000              00:27     
152       0.112769    0.968550        0.995393              0.354546    0.919600        0.989800              00:27     
153       0.101161    0.971955        0.997796              0.350286    0.912000        0.990800              00:27     
154       0.114710    0.966747        0.996995              0.330393    0.918600        0.990800              00:28     
155       0.095896    0.973958        0.997196              0.288188    0.927800        0.992200              00:27     
156       0.108507    0.967147        0.998197              0.363625    0.909600        0.989000              00:27     
157       0.103489    0.972356        0.997596              0.358592    0.912400        0.988600              00:27     
158       0.111059    0.966346        0.998397              0.301173    0.921400        0.991000              00:27     
159       0.102254    0.974760        0.996995              0.304986    0.928000        0.991800              00:27     
160       0.102154    0.972556        0.997796              0.328829    0.923200        0.991200              00:27     
161       0.108824    0.968149        0.996795              0.298208    0.922800        0.991800              00:27     
162       0.112261    0.968149        0.996995              0.339143    0.919600        0.988800              00:27     
163       0.102506    0.971955        0.998197              0.277699    0.928000        0.991000              00:27     
164       0.091622    0.972155        0.999399              0.326085    0.922200        0.989600              00:27     
165       0.109195    0.964944        0.997596              0.317707    0.920800        0.990000              00:27     
166       0.097293    0.973558        0.997396              0.343389    0.915800        0.989600              00:27     
167       0.096220    0.970353        0.997596              0.310547    0.920400        0.991600              00:27     
168       0.106078    0.969551        0.998598              0.401755    0.911600        0.985400              00:27     
169       0.110872    0.970152        0.997196              0.326765    0.915600        0.988600              00:27     
170       0.116418    0.968750        0.997196              0.347701    0.908600        0.989800              00:27     
171       0.109586    0.968349        0.997997              0.448147    0.889200        0.984000              00:27     
172       0.102045    0.972957        0.997196              0.397290    0.904400        0.986600              00:27     
173       0.104298    0.972556        0.997596              0.280655    0.930800        0.993200              00:27     
174       0.092358    0.972957        0.997196              0.314768    0.918000        0.991400              00:28     
