epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.475502    0.554688        0.848558              0.976086    0.716200        0.950200              00:14     
1         1.026595    0.725962        0.945913              0.735889    0.787000        0.961000              00:11     
2         0.822827    0.767027        0.964744              0.754974    0.774800        0.964200              00:11     
3         0.719079    0.783253        0.971554              0.795258    0.755800        0.957600              00:11     
4         0.685892    0.800080        0.976162              0.636204    0.809000        0.976400              00:11     
5         0.620475    0.819712        0.976162              0.696379    0.782400        0.968200              00:11     
6         0.593967    0.822516        0.980168              0.682290    0.789800        0.973400              00:11     
7         0.550829    0.838942        0.982171              0.671631    0.799800        0.973600              00:11     
8         0.524649    0.838742        0.983574              0.616658    0.815400        0.973600              00:11     
9         0.488939    0.860777        0.984776              0.679825    0.797600        0.970600              00:11     
10        0.479888    0.849359        0.986579              0.682656    0.800600        0.970400              00:11     
11        0.456216    0.864583        0.988582              0.618787    0.810600        0.976400              00:11     
12        0.441415    0.872596        0.987981              0.654521    0.804000        0.973800              00:11     
13        0.417949    0.870393        0.988181              0.607358    0.820800        0.974600              00:11     
14        0.392970    0.881611        0.989583              0.658534    0.809200        0.968200              00:11     
15        0.385950    0.884615        0.992188              0.562453    0.831400        0.977000              00:11     
16        0.349911    0.896835        0.992188              0.702706    0.793400        0.967000              00:11     
17        0.369439    0.880609        0.993389              0.581426    0.828400        0.975200              00:12     
18        0.368684    0.891627        0.991386              0.594817    0.818400        0.978400              00:11     
19        0.335701    0.897436        0.993389              0.698242    0.802400        0.968800              00:11     
20        0.335097    0.893229        0.993189              0.667867    0.812600        0.970800              00:12     
21        0.320292    0.902244        0.993790              0.651109    0.813400        0.973000              00:12     
22        0.326030    0.899439        0.994992              0.599726    0.826000        0.978400              00:11     
23        0.339354    0.895032        0.991787              0.602412    0.826000        0.975200              00:12     
24        0.317143    0.906651        0.992188              0.648707    0.813600        0.969000              00:11     
25        0.281791    0.916066        0.993590              0.848706    0.772600        0.960400              00:12     
26        0.311354    0.903846        0.991386              0.597562    0.825800        0.974800              00:12     
27        0.316945    0.907252        0.994191              0.633455    0.812000        0.974200              00:11     
28        0.295292    0.911859        0.993590              0.584817    0.833200        0.974200              00:12     
29        0.267774    0.920272        0.994591              0.581561    0.831400        0.976600              00:11     
30        0.268893    0.921074        0.994992              0.673765    0.808200        0.972400              00:12     
31        0.277781    0.911859        0.993790              0.702319    0.806000        0.973000              00:12     
32        0.265864    0.918069        0.995593              0.758521    0.785200        0.966600              00:12     
33        0.270627    0.917668        0.995192              0.648050    0.815000        0.969200              00:12     
34        0.262203    0.925280        0.994992              0.652974    0.817200        0.975200              00:12     
35        0.264630    0.920673        0.995192              0.636253    0.826800        0.972400              00:13     
36        0.237484    0.928686        0.996394              0.629120    0.821600        0.975200              00:12     
37        0.231681    0.932492        0.996194              0.687736    0.818000        0.969000              00:12     
38        0.217643    0.934696        0.995593              0.591616    0.830800        0.976600              00:13     
39        0.237947    0.933093        0.994591              0.688671    0.808200        0.971000              00:14     
40        0.231158    0.932692        0.995393              0.631279    0.820600        0.973600              00:14     
41        0.239292    0.926883        0.994391              0.675547    0.801800        0.972000              00:12     
42        0.252013    0.925481        0.994191              0.670583    0.809600        0.970800              00:12     
43        0.222050    0.932091        0.995393              0.656382    0.818600        0.971800              00:12     
44        0.226670    0.928886        0.996394              0.682143    0.809600        0.969400              00:12     
45        0.212980    0.936498        0.994792              0.665458    0.819600        0.971400              00:12     
46        0.211696    0.936298        0.994992              0.653971    0.824400        0.972800              00:12     
47        0.205951    0.936699        0.996194              0.668210    0.824200        0.970800              00:12     
48        0.220860    0.932492        0.996995              0.624537    0.819600        0.974000              00:12     
49        0.207079    0.940505        0.994992              0.685857    0.810200        0.970400              00:12     
50        0.210596    0.938301        0.997196              0.720437    0.800000        0.965200              00:11     
51        0.185049    0.945913        0.995793              0.687045    0.822200        0.972000              00:12     
52        0.203165    0.936899        0.996394              0.681267    0.823400        0.972400              00:13     
53        0.190733    0.943510        0.995192              0.648315    0.827600        0.976400              00:12     
54        0.196201    0.938902        0.995793              0.676355    0.810600        0.970800              00:11     
55        0.191473    0.941106        0.997596              0.744054    0.797200        0.965600              00:11     
56        0.184375    0.944111        0.996595              0.748939    0.801200        0.969600              00:12     
57        0.183476    0.940905        0.997396              0.734787    0.801200        0.965600              00:12     
58        0.198204    0.941506        0.996194              0.734584    0.800200        0.967800              00:12     
59        0.181720    0.945713        0.994391              0.703319    0.813400        0.970800              00:12     
60        0.179338    0.942909        0.996194              0.706459    0.812400        0.969000              00:11     
61        0.193311    0.945913        0.996595              0.774688    0.794600        0.960200              00:12     
62        0.194093    0.941707        0.996795              0.657647    0.819000        0.969600              00:12     
63        0.181776    0.947716        0.997596              0.723270    0.810200        0.971200              00:12     
64        0.175377    0.945713        0.996795              0.730594    0.805400        0.970800              00:12     
65        0.156080    0.955329        0.997796              0.719081    0.815600        0.971800              00:12     
66        0.169021    0.950120        0.997196              0.633251    0.822000        0.974400              00:11     
67        0.147047    0.957732        0.998197              0.782539    0.799200        0.967000              00:12     
68        0.177558    0.942508        0.996595              0.725602    0.805800        0.971000              00:12     
69        0.165614    0.954327        0.997396              0.785119    0.792800        0.962400              00:14     
70        0.147274    0.956931        0.997796              0.680789    0.823000        0.973000              00:12     
