epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.415810    0.561699        0.868389              1.109884    0.678200        0.931800              00:10     
1         1.009253    0.728966        0.957131              0.861501    0.729600        0.958000              00:08     
2         0.756818    0.782252        0.971354              0.921836    0.747400        0.948200              00:07     
3         0.681649    0.800280        0.976562              0.782882    0.769000        0.972600              00:08     
4         0.578617    0.834535        0.980369              0.798575    0.769200        0.962800              00:08     
5         0.550361    0.834936        0.983974              0.691251    0.803400        0.970800              00:08     
6         0.525309    0.843750        0.979367              0.457302    0.864400        0.984600              00:08     
7         0.462407    0.860176        0.983774              0.591586    0.821200        0.980800              00:08     
8         0.433412    0.864984        0.987380              0.724992    0.793400        0.973200              00:08     
9         0.443829    0.859375        0.986779              0.555034    0.836800        0.980400              00:08     
10        0.406335    0.878205        0.989583              0.668919    0.818600        0.976800              00:09     
11        0.371891    0.885617        0.991587              0.475666    0.865400        0.983200              00:08     
12        0.361028    0.891426        0.991386              0.503039    0.849800        0.982600              00:08     
13        0.341697    0.897236        0.991787              0.439578    0.872800        0.983400              00:08     
14        0.337242    0.900040        0.990986              0.505348    0.848800        0.984400              00:08     
15        0.304321    0.907652        0.994591              0.468283    0.867200        0.984600              00:08     
16        0.302343    0.909856        0.991386              0.401223    0.880400        0.986600              00:08     
17        0.297159    0.909856        0.992188              0.435812    0.875000        0.985600              00:08     
18        0.303472    0.909255        0.991186              0.515038    0.853000        0.981400              00:08     
19        0.274271    0.920272        0.994191              0.546068    0.855000        0.981400              00:08     
20        0.256250    0.923077        0.993990              0.424917    0.883400        0.987400              00:08     
21        0.267057    0.916867        0.994792              0.509852    0.853400        0.982400              00:10     
22        0.257171    0.925881        0.993990              0.453726    0.874000        0.983400              00:08     
23        0.236010    0.932893        0.991787              0.470666    0.873800        0.984400              00:09     
24        0.237341    0.930288        0.993389              0.392570    0.888600        0.984600              00:08     
25        0.245998    0.928285        0.995793              0.384489    0.884800        0.986800              00:08     
26        0.235261    0.932292        0.995393              0.449554    0.875600        0.985000              00:08     
27        0.229945    0.933093        0.993990              0.479958    0.865800        0.986800              00:08     
28        0.209348    0.942308        0.995793              0.407160    0.887400        0.985200              00:08     
29        0.201600    0.938502        0.994391              0.436074    0.881000        0.984200              00:08     
30        0.193875    0.942708        0.996595              0.401209    0.887000        0.988000              00:08     
31        0.212067    0.938702        0.994191              0.417194    0.881600        0.987600              00:08     
32        0.215268    0.932091        0.995793              0.409477    0.887400        0.988200              00:08     
33        0.218928    0.940705        0.993990              0.376450    0.890600        0.989200              00:08     
34        0.176206    0.949119        0.995192              0.448461    0.884400        0.984600              00:08     
35        0.199015    0.942107        0.995593              0.342863    0.904800        0.988600              00:08     
36        0.189520    0.943309        0.996595              0.429179    0.887400        0.984400              00:08     
37        0.194104    0.946715        0.993990              0.381119    0.896000        0.986800              00:08     
38        0.176140    0.943710        0.996995              0.403058    0.891600        0.986400              00:08     
39        0.178420    0.947316        0.995793              0.399698    0.891400        0.987600              00:08     
40        0.191528    0.941907        0.994992              0.399733    0.887200        0.988600              00:08     
41        0.156691    0.955729        0.997196              0.397950    0.893000        0.988400              00:08     
42        0.163914    0.952925        0.995593              0.349870    0.903800        0.988800              00:09     
43        0.172830    0.946114        0.994992              0.370675    0.892600        0.988000              00:08     
44        0.157656    0.953726        0.994992              0.366236    0.901600        0.987400              00:08     
45        0.175383    0.951122        0.994992              0.362066    0.901800        0.988000              00:08     
46        0.176888    0.948518        0.996595              0.408670    0.888400        0.985600              00:08     
47        0.150696    0.953926        0.996995              0.374161    0.901000        0.984200              00:08     
48        0.141092    0.957732        0.996595              0.376571    0.899600        0.988200              00:08     
49        0.132760    0.963141        0.997596              0.445895    0.885000        0.987000              00:08     
50        0.152588    0.957732        0.997396              0.386699    0.895400        0.987000              00:08     
51        0.148389    0.956330        0.996394              0.492330    0.876200        0.987600              00:08     
52        0.141782    0.958133        0.996595              0.344197    0.910800        0.987800              00:08     
53        0.150836    0.960938        0.994391              0.515608    0.878400        0.984200              00:08     
54        0.149076    0.957732        0.995994              0.434842    0.887600        0.988200              00:08     
55        0.146701    0.957732        0.998798              0.412110    0.896200        0.986800              00:08     
56        0.150430    0.955329        0.996795              0.394894    0.891600        0.989200              00:08     
57        0.143675    0.957933        0.996194              0.407981    0.893600        0.986200              00:08     
58        0.139090    0.953926        0.997596              0.364959    0.899600        0.990400              00:08     
59        0.131768    0.960136        0.997596              0.385511    0.899000        0.986800              00:08     
60        0.128892    0.961739        0.997796              0.335210    0.912000        0.990000              00:08     
61        0.135032    0.961739        0.995593              0.301355    0.919600        0.988600              00:08     
62        0.116729    0.962740        0.997796              0.320291    0.913400        0.988800              00:08     
63        0.134135    0.957131        0.996795              0.405938    0.896000        0.986200              00:08     
64        0.113045    0.968950        0.997396              0.441091    0.886800        0.984800              00:09     
65        0.121127    0.960337        0.997596              0.366818    0.908600        0.987000              00:08     
