epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.021321    0.674679        0.907252              0.971497    0.720600        0.950800              00:15     
1         0.707359    0.804087        0.972155              0.521182    0.833000        0.989400              00:14     
2         0.591467    0.836138        0.980369              0.446696    0.863000        0.987800              00:14     
3         0.511328    0.855769        0.980569              0.635134    0.808800        0.974400              00:14     
4         0.491279    0.853165        0.983774              0.554798    0.824000        0.977200              00:14     
5         0.425638    0.879407        0.986579              0.508571    0.845400        0.988600              00:14     
6         0.434929    0.867188        0.986178              0.427867    0.868200        0.984600              00:14     
7         0.426002    0.878005        0.985777              0.537522    0.841200        0.978400              00:14     
8         0.399658    0.877604        0.987580              0.427295    0.872600        0.986400              00:14     
9         0.382757    0.881611        0.989984              0.529897    0.842000        0.983200              00:14     
10        0.378392    0.888622        0.989383              0.416662    0.873800        0.985400              00:14     
11        0.359511    0.894631        0.988582              0.531513    0.841400        0.980200              00:14     
12        0.342210    0.897837        0.989784              0.411652    0.874600        0.987800              00:14     
13        0.333074    0.903846        0.992188              0.457985    0.864800        0.982200              00:14     
14        0.305691    0.910457        0.992388              0.444992    0.864400        0.984400              00:14     
15        0.316237    0.904046        0.991987              0.465117    0.858200        0.982000              00:14     
16        0.304596    0.913261        0.993590              0.536139    0.840600        0.979800              00:14     
17        0.307069    0.909655        0.993389              0.390312    0.886800        0.986800              00:14     
18        0.292193    0.916667        0.994391              0.440064    0.869400        0.985200              00:14     
19        0.290270    0.914263        0.991787              0.413130    0.877200        0.988800              00:14     
20        0.291520    0.917468        0.991587              0.398405    0.885600        0.986200              00:15     
21        0.262121    0.925080        0.992788              0.511093    0.860200        0.979400              00:14     
22        0.271464    0.919271        0.993189              0.474393    0.868800        0.985200              00:15     
23        0.271943    0.913862        0.992388              0.397495    0.884600        0.987200              00:14     
24        0.264906    0.922676        0.993389              0.396133    0.880600        0.987200              00:15     
25        0.256001    0.922276        0.994191              0.343849    0.897000        0.990200              00:15     
26        0.259176    0.923277        0.994591              0.465172    0.863800        0.985200              00:14     
27        0.249496    0.929688        0.995192              0.479777    0.863800        0.980800              00:14     
28        0.229944    0.931490        0.993590              0.412853    0.881600        0.986800              00:15     
29        0.247716    0.933093        0.995393              0.472003    0.861000        0.988400              00:15     
30        0.239789    0.930689        0.994391              0.386667    0.880000        0.984800              00:15     
31        0.223356    0.938502        0.995192              0.434854    0.875400        0.985400              00:17     
32        0.244486    0.925080        0.994391              0.384948    0.882600        0.988000              00:15     
33        0.241816    0.934495        0.993990              0.467850    0.859000        0.984800              00:14     
34        0.224045    0.937099        0.995192              0.408579    0.882200        0.984000              00:16     
35        0.225053    0.936699        0.992989              0.507845    0.866400        0.982200              00:17     
36        0.218403    0.938702        0.994992              0.407012    0.886000        0.986400              00:16     
37        0.210496    0.938502        0.994792              0.361310    0.895600        0.989600              00:14     
38        0.198215    0.939503        0.996795              0.363015    0.895400        0.989200              00:15     
39        0.191854    0.947115        0.996194              0.520035    0.864800        0.983000              00:15     
40        0.188452    0.946715        0.994391              0.394373    0.891200        0.986800              00:15     
41        0.203133    0.938902        0.994992              0.431481    0.880200        0.985200              00:14     
42        0.186779    0.947115        0.996194              0.485117    0.863400        0.983200              00:15     
43        0.186847    0.945713        0.994792              0.470652    0.874200        0.984600              00:14     
44        0.175552    0.948718        0.997196              0.521572    0.852400        0.976400              00:15     
45        0.182663    0.946314        0.995192              0.454863    0.871800        0.985400              00:15     
46        0.196440    0.942508        0.994792              0.476842    0.871400        0.982600              00:15     
47        0.172408    0.947516        0.996995              0.461829    0.878600        0.981000              00:14     
48        0.197040    0.937901        0.994792              0.403347    0.887200        0.986600              00:15     
49        0.178756    0.951322        0.996394              0.416747    0.884000        0.988200              00:14     
50        0.172241    0.951122        0.996995              0.412828    0.881600        0.985400              00:15     
51        0.160029    0.953325        0.996995              0.360406    0.894000        0.988600              00:14     
52        0.176108    0.946514        0.994992              0.391866    0.880400        0.987800              00:15     
53        0.145520    0.959335        0.998598              0.414614    0.883400        0.987000              00:15     
54        0.179260    0.944712        0.995593              0.434176    0.876600        0.985000              00:14     
55        0.176859    0.948518        0.996595              0.417719    0.875600        0.987800              00:15     
56        0.161421    0.954728        0.996194              0.416638    0.883200        0.985000              00:15     
57        0.160861    0.957332        0.996394              0.464272    0.869600        0.981400              00:15     
58        0.160843    0.955929        0.996795              0.390740    0.892200        0.988400              00:14     
59        0.160365    0.952524        0.995192              0.435634    0.878600        0.987400              00:17     
60        0.149876    0.952524        0.996795              0.398645    0.891200        0.987000              00:15     
61        0.178302    0.947516        0.996194              0.360926    0.894200        0.987000              00:14     
62        0.138295    0.958133        0.996595              0.388718    0.892600        0.987800              00:14     
63        0.143428    0.959936        0.997796              0.417560    0.882800        0.984600              00:15     
64        0.154454    0.955128        0.997196              0.443325    0.879200        0.984400              00:15     
65        0.134354    0.959535        0.997596              0.471341    0.875400        0.984400              00:14     
66        0.151752    0.955929        0.997396              0.450455    0.876800        0.987000              00:14     
67        0.157213    0.953726        0.995593              0.425367    0.885200        0.985400              00:14     
68        0.129864    0.958734        0.997596              0.466136    0.878000        0.984800              00:14     
69        0.121435    0.964343        0.997796              0.627977    0.837800        0.976800              00:14     
70        0.149718    0.953125        0.996595              0.449476    0.878400        0.982800              00:15     
71        0.141203    0.954327        0.997796              0.530658    0.861600        0.983200              00:16     
72        0.126735    0.961338        0.997997              0.396877    0.888600        0.984400              00:15     
73        0.138560    0.954928        0.997396              0.482426    0.878200        0.985800              00:15     
74        0.129546    0.960938        0.998998              0.463897    0.872600        0.984000              00:14     
75        0.145980    0.958934        0.995994              0.402137    0.887400        0.986600              00:14     
76        0.134742    0.965345        0.996595              0.460566    0.879000        0.983600              00:16     
