epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.182258    0.619191        0.900641              1.334542    0.637800        0.915800              00:08     
1         0.886604    0.748397        0.962139              0.922974    0.728800        0.939800              00:06     
2         0.716664    0.795673        0.971755              0.576701    0.825800        0.980600              00:06     
3         0.632838    0.816106        0.977965              0.719601    0.798000        0.957800              00:06     
4         0.591399    0.824920        0.976362              0.683868    0.817000        0.972600              00:07     
5         0.558305    0.832332        0.980168              0.722502    0.788600        0.969600              00:06     
6         0.508425    0.841546        0.987780              0.738133    0.794000        0.969600              00:07     
7         0.509313    0.842748        0.979968              0.582966    0.827800        0.979000              00:08     
8         0.458868    0.862780        0.986579              0.553178    0.844000        0.973200              00:07     
9         0.433669    0.871995        0.986579              0.523444    0.839200        0.982800              00:07     
10        0.440182    0.879207        0.981771              0.597221    0.833600        0.979800              00:06     
11        0.415447    0.878205        0.988782              0.513263    0.852800        0.985000              00:07     
12        0.383284    0.886018        0.989383              0.519293    0.857800        0.982800              00:07     
13        0.383224    0.892228        0.990585              0.606105    0.833800        0.980400              00:07     
14        0.360362    0.895232        0.987580              0.649485    0.838200        0.980600              00:07     
15        0.365558    0.884615        0.987580              0.814300    0.787800        0.972800              00:08     
16        0.338495    0.898438        0.992388              0.489502    0.863800        0.985400              00:07     
17        0.327903    0.897236        0.990585              0.510209    0.869600        0.983200              00:08     
18        0.321151    0.906250        0.990385              0.488613    0.865400        0.984600              00:07     
19        0.297705    0.914463        0.990385              0.475335    0.866400        0.985200              00:07     
20        0.319234    0.908654        0.991787              0.487405    0.873000        0.985400              00:08     
21        0.310751    0.907652        0.991987              0.664235    0.829600        0.978400              00:08     
22        0.313197    0.909255        0.990585              0.443091    0.876400        0.985000              00:08     
23        0.268764    0.926482        0.992788              0.534724    0.857600        0.978200              00:07     
24        0.258049    0.924479        0.993189              0.423788    0.887200        0.985600              00:07     
25        0.290412    0.914864        0.991987              0.470980    0.875200        0.984800              00:08     
26        0.261950    0.921875        0.991787              0.601232    0.851000        0.976800              00:07     
27        0.267258    0.922476        0.993189              0.482158    0.876000        0.985600              00:07     
28        0.281433    0.918670        0.993790              0.484480    0.867800        0.986000              00:08     
29        0.246655    0.923878        0.993590              0.421385    0.892200        0.988800              00:07     
30        0.236003    0.932893        0.994191              0.487125    0.868800        0.986800              00:09     
