epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         1.090244    0.614383        0.862179              0.595224    0.817800        0.983600              00:17     
1         0.718620    0.804287        0.974760              0.481139    0.860000        0.982600              00:16     
2         0.587657    0.837340        0.979167              0.409900    0.879000        0.984000              00:16     
3         0.533618    0.832131        0.980569              0.431986    0.868200        0.986400              00:16     
4         0.488046    0.853966        0.981971              0.387778    0.881200        0.990000              00:16     
5         0.448289    0.867388        0.985978              0.282809    0.911600        0.993600              00:16     
6         0.421871    0.878205        0.984575              0.455035    0.862600        0.988200              00:16     
7         0.407072    0.875801        0.986779              0.432950    0.874600        0.986000              00:16     
8         0.408922    0.880008        0.989183              0.343517    0.896400        0.991800              00:16     
9         0.397345    0.881210        0.987780              0.387066    0.884200        0.986000              00:16     
10        0.383100    0.882612        0.987580              0.377502    0.885600        0.989400              00:16     
11        0.360634    0.898438        0.989183              0.322209    0.899400        0.992800              00:16     
12        0.345002    0.894231        0.989183              0.443468    0.871200        0.986400              00:16     
13        0.327998    0.909455        0.988582              0.380367    0.889800        0.991600              00:16     
14        0.337164    0.901843        0.987780              0.365022    0.890800        0.989000              00:16     
15        0.361284    0.891627        0.989583              0.418707    0.878000        0.985400              00:16     
16        0.312453    0.909255        0.992188              0.419586    0.874400        0.988200              00:16     
17        0.313922    0.913662        0.991386              0.408094    0.881800        0.987200              00:16     
18        0.303148    0.913662        0.991186              0.452940    0.874600        0.982800              00:16     
19        0.293050    0.912059        0.990785              0.340753    0.901800        0.991200              00:16     
20        0.309628    0.905449        0.993389              0.318623    0.908400        0.990800              00:16     
21        0.291362    0.914263        0.992188              0.331149    0.896600        0.989600              00:16     
22        0.274863    0.921074        0.991587              0.300647    0.912200        0.992600              00:16     
23        0.293841    0.915064        0.992588              0.364590    0.892200        0.985200              00:16     
24        0.272032    0.917067        0.993389              0.425981    0.886200        0.987400              00:16     
25        0.260722    0.926282        0.991587              0.284140    0.915400        0.993800              00:16     
26        0.264116    0.920072        0.995192              0.310371    0.910400        0.991400              00:16     
27        0.273857    0.922075        0.992388              0.370947    0.894000        0.988800              00:16     
28        0.274219    0.920873        0.991186              0.295586    0.911200        0.991000              00:16     
29        0.237222    0.934896        0.994792              0.265683    0.924800        0.990800              00:16     
30        0.242415    0.926883        0.992788              0.352992    0.901600        0.990200              00:16     
31        0.224950    0.932292        0.993590              0.260959    0.926000        0.993400              00:16     
32        0.238048    0.932492        0.994591              0.267016    0.921800        0.992600              00:16     
33        0.233993    0.937099        0.994792              0.331299    0.903600        0.989400              00:16     
34        0.230014    0.933093        0.993590              0.280284    0.922200        0.992000              00:16     
35        0.227875    0.934295        0.994191              0.332481    0.907800        0.990200              00:16     
36        0.230153    0.931090        0.994992              0.273353    0.920000        0.992600              00:16     
37        0.229022    0.932292        0.995393              0.297258    0.913000        0.991400              00:16     
