epoch     train_loss  train_accuracy  train_top_k_accuracy  valid_loss  valid_accuracy  valid_top_k_accuracy  time    
0         2.588542    0.204127        0.540064              2.255847    0.313800        0.717400              00:08     
1         1.880374    0.449720        0.822516              1.509140    0.515200        0.880600              00:07     
2         1.504683    0.552885        0.885617              1.100025    0.655400        0.934600              00:08     
3         1.270245    0.626402        0.918269              1.090457    0.653400        0.937600              00:07     
4         1.127658    0.650841        0.936498              1.034099    0.673000        0.940000              00:08     
5         1.055264    0.673678        0.945913              1.071072    0.667600        0.941400              00:07     
6         0.975514    0.691506        0.951522              0.931937    0.713600        0.951800              00:07     
7         0.936904    0.720353        0.952524              0.873453    0.730000        0.953400              00:07     
8         0.885610    0.726763        0.960337              0.957714    0.702200        0.950600              00:07     
9         0.849067    0.741587        0.962941              0.902494    0.718600        0.951800              00:07     
10        0.781825    0.758013        0.969551              0.907858    0.724800        0.954800              00:08     
11        0.780675    0.744391        0.969351              0.915252    0.713600        0.958800              00:07     
12        0.764869    0.763021        0.970753              0.777748    0.760200        0.964600              00:07     
13        0.729573    0.776242        0.973958              0.761061    0.764600        0.964000              00:07     
14        0.695869    0.783053        0.973958              0.995466    0.696400        0.946800              00:07     
15        0.664844    0.789263        0.975761              0.810397    0.756400        0.961600              00:07     
16        0.629335    0.804087        0.980970              0.967669    0.714000        0.943400              00:07     
17        0.633529    0.807292        0.980168              0.862522    0.734000        0.955600              00:09     
18        0.630266    0.793870        0.978566              0.806848    0.755600        0.960400              00:07     
19        0.600085    0.813301        0.980970              0.771366    0.766400        0.967200              00:07     
20        0.572531    0.820913        0.980970              0.728977    0.785600        0.967000              00:07     
21        0.568316    0.823117        0.981771              0.821538    0.755400        0.963400              00:08     
22        0.557644    0.828926        0.983373              0.749595    0.778200        0.965600              00:07     
23        0.554010    0.824720        0.984976              0.734525    0.778800        0.964200              00:07     
24        0.510530    0.842949        0.987780              0.795675    0.767600        0.960200              00:07     
25        0.520511    0.837740        0.984175              0.769407    0.777000        0.964800              00:07     
26        0.500507    0.843149        0.986178              0.736641    0.776600        0.964800              00:07     
27        0.493022    0.847556        0.985978              0.772344    0.776200        0.961800              00:07     
28        0.501745    0.843149        0.984375              0.774021    0.767000        0.966600              00:07     
29        0.488136    0.852163        0.988582              0.754148    0.775400        0.964200              00:07     
30        0.472751    0.851763        0.986779              0.798658    0.765200        0.965000              00:07     
31        0.461130    0.861979        0.989784              0.793379    0.763600        0.960600              00:07     
32        0.447696    0.860176        0.988582              0.734034    0.789600        0.969600              00:07     
33        0.448012    0.854367        0.989583              0.811904    0.767000        0.963600              00:07     
34        0.454322    0.859375        0.988782              0.782304    0.772600        0.964800              00:07     
35        0.435265    0.869992        0.987380              0.686566    0.803200        0.968800              00:07     
36        0.421244    0.873197        0.991186              0.767884    0.774400        0.966200              00:07     
37        0.438987    0.864383        0.986378              0.805090    0.763400        0.960400              00:08     
38        0.386769    0.881210        0.990184              0.790158    0.774800        0.964000              00:07     
39        0.400363    0.878005        0.990184              0.777569    0.777000        0.964800              00:07     
40        0.368619    0.888221        0.989784              0.772958    0.784200        0.963000              00:08     
41        0.374403    0.883013        0.991787              0.834326    0.759400        0.964400              00:07     
42        0.370609    0.886619        0.990385              0.689530    0.806800        0.971800              00:07     
43        0.355265    0.895032        0.991787              0.826217    0.772400        0.959800              00:07     
44        0.360931    0.886418        0.991386              0.803546    0.775600        0.963000              00:07     
45        0.344737    0.897236        0.992588              0.772119    0.779000        0.966200              00:07     
46        0.342536    0.887821        0.989784              0.778065    0.781400        0.963800              00:07     
47        0.344385    0.898037        0.993389              0.832222    0.766200        0.956000              00:07     
48        0.340986    0.896034        0.991186              0.809499    0.780000        0.962200              00:07     
49        0.341191    0.897035        0.993389              0.824588    0.774600        0.963800              00:07     
50        0.345566    0.896034        0.991386              0.793156    0.784600        0.961800              00:07     
51        0.344913    0.897035        0.992989              0.872576    0.753800        0.959000              00:07     
52        0.317714    0.903245        0.993389              0.830786    0.768200        0.963400              00:07     
53        0.294375    0.908854        0.992388              0.828801    0.776000        0.963600              00:08     
54        0.326484    0.901242        0.990986              0.843628    0.765000        0.957400              00:08     
55        0.307577    0.910657        0.992388              0.801676    0.774600        0.963800              00:07     
56        0.318808    0.904848        0.992588              0.867459    0.758000        0.961400              00:07     
57        0.308631    0.903446        0.994191              0.831122    0.774000        0.957000              00:07     
58        0.299696    0.905849        0.991587              0.901115    0.752000        0.961200              00:07     
59        0.314656    0.907853        0.994591              0.829897    0.770600        0.962000              00:07     
60        0.296109    0.910657        0.992989              0.796042    0.776600        0.961200              00:08     
61        0.267877    0.917668        0.994391              0.793075    0.786400        0.967800              00:07     
62        0.273179    0.915665        0.993790              0.828740    0.780600        0.964200              00:10     
63        0.285702    0.915064        0.992788              0.849368    0.760600        0.957200              00:08     
64        0.262389    0.921274        0.993189              0.841767    0.780600        0.965000              00:08     
65        0.296577    0.913462        0.993389              0.832688    0.779600        0.960400              00:08     
66        0.251083    0.923878        0.996394              0.822894    0.781600        0.960400              00:08     
67        0.271858    0.911458        0.994591              0.803310    0.787800        0.962800              00:08     
68        0.255308    0.920673        0.995593              0.871292    0.768600        0.956200              00:08     
69        0.240354    0.927885        0.996995              0.824020    0.781200        0.963600              00:08     
70        0.253893    0.920873        0.995192              0.745806    0.795800        0.965800              00:08     
71        0.267682    0.919671        0.994591              0.845730    0.776400        0.960800              00:07     
72        0.257165    0.924679        0.995192              0.777643    0.794200        0.961400              00:08     
73        0.244367    0.926082        0.994992              0.885984    0.770200        0.959200              00:08     
74        0.235899    0.927083        0.994792              1.035915    0.758400        0.956000              00:08     
75        0.255340    0.925681        0.995393              0.786361    0.784400        0.960000              00:08     
76        0.248985    0.929287        0.994191              0.767561    0.791800        0.964600              00:07     
77        0.266908    0.919671        0.995994              0.864173    0.769800        0.956200              00:08     
78        0.247520    0.925881        0.995393              0.797493    0.795400        0.962000              00:08     
79        0.225959    0.937500        0.995393              0.801075    0.793600        0.961200              00:07     
